SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_sea[N.m]  T_acc[N.m]  acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]
-363.269  -1774   6.504  8.776  4.123  11.985  0.390  0.472  0.161  0.172
1698.091   -510   6.504  8.472  3.572  -54.161  0.314  1.455  0.163  0.183
83.095   -510   6.504  8.472  3.572  17.358  0.681  0.882  0.169  0.190
83.095   -510   6.504  8.472  3.572  17.358  0.681  0.882  0.169  0.190
1891.684   -346   6.328  8.166  3.335  193.764  0.957  -1.615  0.176  0.178
1891.684   -346   6.328  8.166  3.335  193.764  0.957  -1.615  0.176  0.178
3532.205     22   6.152  7.720  2.846  270.806  1.722  -1.533  0.190  0.165
3532.205     22   6.152  7.720  2.846  270.806  1.722  -1.533  0.190  0.165
2952.505   1640   5.977  7.341  2.476  -112.018  -2.939  -3.273  0.166  0.139
2952.505   1640   5.977  7.341  2.476  -112.018  -2.939  -3.273  0.166  0.139
1171.723   2752   5.801  7.160  2.467  -251.896  -5.309  -5.100  0.124  0.098
-18.042   2831   5.801  7.237  2.607  -252.788  -5.711  -5.800  0.078  0.052
-1061.056   1467   5.801  7.402  2.906  -69.821  -4.022  -5.902  0.046  0.005
-1061.056   1467   5.801  7.402  2.906  -69.821  -4.022  -5.902  0.046  0.005
-1670.460    304   5.801  7.577  3.225  -64.120  -3.810  -5.600  0.016  -0.040
-1670.460    304   5.801  7.577  3.225  -64.120  -3.810  -5.600  0.016  -0.040
-1670.460    304   5.801  7.577  3.225  -64.120  -3.810  -5.600  0.016  -0.040
-2036.887   -681   5.801  7.724  3.492  -72.785  -2.477  -3.070  -0.004  -0.065
-1892.123  -1563   5.801  7.795  3.620  -60.369  -1.614  -1.744  -0.017  -0.079
-1892.123  -1563   5.801  7.795  3.620  -60.369  -1.614  -1.744  -0.017  -0.079
-1266.847  -1884   5.801  7.706  3.458  -205.104  -1.807  0.363  -0.032  -0.076
-1266.847  -1884   5.801  7.706  3.458  -205.104  -1.807  0.363  -0.032  -0.076
-1005.943  -1834   5.801  7.508  3.098  -366.261  -2.381  2.045  -0.051  -0.059
-929.083  -1276   5.625  7.144  2.758  -271.130  -1.747  1.504  -0.065  -0.047
-929.083  -1276   5.625  7.144  2.758  -271.130  -1.747  1.504  -0.065  -0.047
-627.271  -1032   5.449  6.848  2.539  -52.233  -0.269  0.380  -0.067  -0.044
1341.725   -913   5.273  6.423  2.087  148.646  0.613  -1.464  -0.062  -0.056
7602.776   -608   2.813  3.006  0.351  223.803  0.827  -2.329  -0.055  -0.075
2154.834    878   2.285  2.488  0.369  121.243  -0.389  -2.710  -0.058  -0.096
6012.724   2460   2.285  2.066  -0.398  -43.362  -1.680  -2.184  -0.072  -0.114
-1503.969   2460   1.758  2.066  0.559  -180.932  -2.523  -1.343  -0.092  -0.125
2615.474   2193   1.582  1.756  0.316  -64.951  -1.597  -1.680  -0.105  -0.138
1353.525   -452   1.406  1.504  0.178  23.586  -0.513  -1.257  -0.109  -0.148
862.609   -452   1.406  1.504  0.178  -6.927  -0.697  -1.056  -0.114  -0.156
-48.481   1478   1.055  1.245  0.345  -56.037  -1.203  -1.119  -0.124  -0.165
185.103   1174   0.879  1.074  0.354  -55.679  -1.148  -1.028  -0.133  -0.174
185.103   1174   0.879  1.074  0.354  -55.679  -1.148  -1.028  -0.133  -0.174
-570.325    299   0.703  0.947  0.444  -93.606  -1.323  -0.698  -0.144  -0.179
-570.325    299   0.703  0.947  0.444  -93.606  -1.323  -0.698  -0.144  -0.179
446.307    148   0.703  0.832  0.234  -54.677  -1.305  -1.332  -0.154  -0.190
-666.793   -439   0.527  0.686  0.287  -70.731  -1.272  -1.001  -0.164  -0.198
-666.793   -439   0.527  0.686  0.287  -70.731  -1.272  -1.001  -0.164  -0.198
-958.775    231   0.352  0.585  0.423  -54.294  -0.842  -0.521  -0.171  -0.202
-958.775    231   0.352  0.585  0.423  -54.294  -0.842  -0.521  -0.171  -0.202
34.193   -493   0.352  0.485  0.241  -86.168  -1.102  -0.448  -0.180  -0.206
-691.766   -899   0.176  0.317  0.256  -23.462  -0.851  -1.070  -0.187  -0.214
-663.406   -157   0.000  0.182  0.330  20.926  -0.474  -1.152  -0.191  -0.223
-146.717   -666   -0.352  -0.184  0.304  57.449  0.149  -0.658  -0.189  -0.229
-319.341   -617   -0.527  -0.351  0.320  7.862  -0.196  -0.420  -0.191  -0.232
-319.341   -617   -0.527  -0.351  0.320  7.862  -0.196  -0.420  -0.191  -0.232
-135.931   -250   -0.703  -0.521  0.331  57.509  0.339  -0.309  -0.188  -0.235
-135.931   -250   -0.703  -0.521  0.331  57.509  0.339  -0.309  -0.188  -0.235
-132.136   -294   -0.879  -0.690  0.344  20.461  0.187  0.056  -0.187  -0.234
131.484   -160   -1.055  -0.906  0.269  -21.525  0.091  0.597  -0.186  -0.229
-62.489   -146   -1.230  -1.069  0.292  66.388  0.974  0.669  -0.178  -0.224
-62.489   -146   -1.230  -1.069  0.292  66.388  0.974  0.669  -0.178  -0.224
1181.877     53   -1.230  -1.216  0.027  30.584  1.028  1.373  -0.170  -0.213
1181.877     53   -1.230  -1.216  0.027  30.584  1.028  1.373  -0.170  -0.213
17.716    -31   -1.406  -1.348  0.106  50.897  1.039  1.046  -0.162  -0.205
228.540    934   -1.582  -1.481  0.184  64.323  1.182  1.071  -0.152  -0.196
-944.417     15   -1.934  -1.630  0.551  99.503  1.670  1.342  -0.139  -0.185
275.991    181   -1.934  -1.627  0.556  80.246  1.694  1.714  -0.125  -0.172
175.487    181   -1.934  -1.627  0.556  96.178  2.343  2.594  -0.107  -0.151
554.549   -670   -1.934  -1.636  0.540  153.170  3.161  3.075  -0.081  -0.126
1115.628    -14   -1.934  -1.661  0.496  224.139  4.322  3.932  -0.047  -0.095
1268.843    413   -1.934  -1.668  0.483  179.225  4.008  4.141  -0.015  -0.062
1371.778    413   -1.934  -1.668  0.483  147.086  4.352  5.291  0.020  -0.019
1496.225    903   -1.934  -1.646  0.521  221.424  5.029  5.222  0.060  0.022
2090.745   1220   -1.758  -1.581  0.320  -11.914  3.506  6.469  0.088  0.074
579.602   1388   -1.758  -1.466  0.530  113.060  4.945  6.868  0.128  0.129
579.602   1388   -1.758  -1.466  0.530  113.060  4.945  6.868  0.128  0.129
1833.992   1835   -1.582  -1.284  0.541  289.845  5.506  4.848  0.172  0.168
1833.992   1835   -1.582  -1.284  0.541  289.845  5.506  4.848  0.172  0.168
391.113    927   -1.582  -1.042  0.980  322.982  6.102  5.350  0.221  0.211
391.113    927   -1.582  -1.042  0.980  322.982  6.102  5.350  0.221  0.211
1281.864   1551   -1.406  -0.725  1.237  351.461  6.774  6.069  0.275  0.259
586.098    519   -1.055  -0.232  1.493  88.789  4.718  6.879  0.313  0.314
-336.495   1091   -0.879  0.152  1.872  84.428  5.461  8.241  0.357  0.380
-336.495   1091   -0.879  0.152  1.872  84.428  5.461  8.241  0.357  0.380
356.764    681   -0.527  0.553  1.960  57.423  5.712  9.108  0.402  0.453
356.764    681   -0.527  0.553  1.960  57.423  5.712  9.108  0.402  0.453
604.062    -53   -0.176  0.959  2.060  291.578  6.438  6.392  0.454  0.504
604.062    -53   -0.176  0.959  2.060  291.578  6.438  6.392  0.454  0.504
1735.793    264   0.352  1.471  2.032  360.242  7.324  6.800  0.512  0.559
1735.793    264   0.352  1.471  2.032  360.242  7.324  6.800  0.512  0.559
1899.175    557   0.879  2.062  2.147  426.035  8.515  7.803  0.580  0.621
2479.156   1565   1.582  2.726  2.077  111.545  5.999  8.676  0.628  0.690
2479.156   1565   1.582  2.726  2.077  111.545  5.999  8.676  0.628  0.690
535.805   1794   1.934  3.291  2.463  113.292  6.555  9.598  0.681  0.767
535.805   1794   1.934  3.291  2.463  113.292  6.555  9.598  0.681  0.767
2207.629   1457   2.637  3.977  2.433  207.460  7.330  9.341  0.739  0.842
828.180    631   3.340  4.901  2.834  380.859  7.306  6.341  0.798  0.893
828.180    631   3.340  4.901  2.834  380.859  7.306  6.341  0.798  0.893
3249.398    713   4.043  5.578  2.785  499.608  8.618  6.667  0.867  0.946
3132.210    642   4.746  6.364  2.938  589.595  10.186  7.947  0.948  1.010
3547.137    402   10.020  11.773  3.183  601.330  11.419  9.959  1.040  1.089
4937.304    441   10.723  12.475  3.181  581.465  11.989  11.322  1.136  1.180
5205.135    460   11.426  13.154  3.136  447.805  11.363  12.483  1.227  1.280
5287.531    460   11.426  13.154  3.136  432.090  11.158  12.372  1.316  1.379
5374.743    417   12.129  13.837  3.100  315.715  9.831  11.974  1.394  1.475
5583.854    412   12.832  14.518  3.060  411.432  10.660  11.799  1.480  1.569
5488.574    412   12.832  14.518  3.060  358.517  10.265  11.979  1.562  1.665
5745.912    331   13.535  15.208  3.036  406.872  10.708  11.925  1.648  1.760
5745.912    331   13.535  15.208  3.036  406.872  10.708  11.925  1.648  1.760
5946.492    327   14.238  15.899  3.014  437.839  10.788  11.529  1.734  1.852
5946.492    327   14.238  15.899  3.014  437.839  10.788  11.529  1.734  1.852
7435.380    245   15.293  16.759  2.661  421.053  10.318  10.971  1.816  1.940
6847.176    167   16.348  17.768  2.578  482.731  10.143  9.610  1.898  2.017
6847.176    167   16.348  17.768  2.578  482.731  10.143  9.610  1.898  2.017
6123.198    139   17.051  18.512  2.651  251.139  6.927  7.837  1.953  2.080
6123.198    139   17.051  18.512  2.651  251.139  6.927  7.837  1.953  2.080
7666.147    121   18.105  19.350  2.259  262.857  6.539  6.941  2.005  2.135
7666.147    121   18.105  19.350  2.259  262.857  6.539  6.941  2.005  2.135
6212.678     60   19.160  20.360  2.177  208.273  6.172  7.208  2.055  2.193
6212.678     60   19.160  20.360  2.177  208.273  6.172  7.208  2.055  2.193
7399.091      6   20.391  21.392  1.818  242.015  5.372  5.209  2.098  2.235
7399.091      6   20.391  21.392  1.818  242.015  5.372  5.209  2.098  2.235
6236.117    -17   21.445  22.437  1.801  325.717  6.060  5.014  2.146  2.275
6236.117    -17   21.445  22.437  1.801  325.717  6.060  5.014  2.146  2.275
7210.647    -29   22.676  23.500  1.495  181.610  5.188  5.919  2.188  2.322
5350.333    -14   23.730  24.548  1.484  -11.641  3.498  6.186  2.216  2.372
4520.669     -6   24.434  25.294  1.561  6.635  4.048  6.817  2.248  2.426
4520.669     -6   24.434  25.294  1.561  6.635  4.048  6.817  2.248  2.426
4150.190    -22   25.137  26.017  1.599  50.887  4.436  6.723  2.283  2.480
4150.190    -22   25.137  26.017  1.599  50.887  4.436  6.723  2.283  2.480
4123.015     11   25.840  26.734  1.623  208.056  4.765  4.618  2.322  2.517
4123.015     11   25.840  26.734  1.623  208.056  4.765  4.618  2.322  2.517
5008.302      2   26.895  27.677  1.420  201.859  4.687  4.587  2.359  2.553
5008.302      2   26.895  27.677  1.420  201.859  4.687  4.587  2.359  2.553
4097.919      8   27.949  28.733  1.423  113.603  3.664  4.270  2.388  2.588
3698.436      5   29.004  29.803  1.451  1.773  2.289  3.719  2.407  2.617
2906.124      5   29.707  30.547  1.525  -79.241  1.148  3.050  2.416  2.642
2217.633     18   34.980  35.902  1.672  -23.852  0.890  1.633  2.423  2.655
2279.889     18   35.684  36.645  1.745  44.941  0.588  -0.075  2.428  2.654
-2748.535     28   35.684  37.360  3.043  92.499  0.296  -1.388  2.430  2.643
6937.860     28   36.387  37.360  1.767  141.672  0.216  -2.341  2.432  2.624
1618.687      0   37.090  38.079  1.796  24.246  -0.760  -2.052  2.426  2.608
2709.826     36   37.793  38.793  1.814  48.362  -0.775  -2.469  2.419  2.588
2673.979     36   37.793  38.793  1.814  52.598  -0.846  -2.647  2.413  2.567
2306.643     14   38.496  39.512  1.843  -22.492  -1.151  -1.895  2.403  2.552
2003.057      6   39.199  40.230  1.871  -62.318  -1.906  -2.549  2.388  2.532
2024.083     37   39.902  40.944  1.891  45.240  -1.408  -3.478  2.377  2.504
2024.083     37   39.902  40.944  1.891  45.240  -1.408  -3.478  2.377  2.504
2239.841     -4   40.605  41.661  1.917  145.435  -0.858  -4.173  2.370  2.470
2239.841     -4   40.605  41.661  1.917  145.435  -0.858  -4.173  2.370  2.470
2258.105     14   41.309  42.381  1.947  85.571  -1.570  -4.381  2.358  2.435
2258.105     14   41.309  42.381  1.947  85.571  -1.570  -4.381  2.358  2.435
2296.314     18   42.188  43.202  1.842  -133.126  -2.909  -3.020  2.334  2.411
2296.314     18   42.188  43.202  1.842  -133.126  -2.909  -3.020  2.334  2.411
1609.580      5   43.242  44.272  1.869  -61.866  -2.797  -4.026  2.312  2.379
1609.580      5   43.242  44.272  1.869  -61.866  -2.797  -4.026  2.312  2.379
356.300     -6   44.121  45.293  2.127  -143.469  -3.862  -4.516  2.281  2.343
1503.371      8   45.176  46.335  2.104  70.428  -2.745  -6.147  2.259  2.294
885.715     29   45.879  47.078  2.176  -29.912  -4.205  -6.994  2.225  2.238
885.715     29   45.879  47.078  2.176  -29.912  -4.205  -6.994  2.225  2.238
-467.371      2   46.406  47.794  2.520  -113.887  -5.332  -7.535  2.183  2.177
-467.371      2   46.406  47.794  2.520  -113.887  -5.332  -7.535  2.183  2.177
-272.056     19   47.109  48.512  2.546  -369.372  -6.433  -5.137  2.131  2.136
-272.056     19   47.109  48.512  2.546  -369.372  -6.433  -5.137  2.131  2.136
-1677.881   -350   47.988  49.485  2.716  -354.010  -6.344  -5.255  2.081  2.094
-1677.881   -350   47.988  49.485  2.716  -354.010  -6.344  -5.255  2.081  2.094
-2342.491   -268   48.867  50.471  2.912  -366.733  -6.454  -5.248  2.029  2.052
-2697.490  -1500   49.746  51.449  3.091  -303.056  -5.935  -5.422  1.981  2.009
-2697.490  -1500   49.746  51.449  3.091  -303.056  -5.935  -5.422  1.981  2.009
-839.416  -2126   50.449  52.021  2.852  -87.289  -3.930  -5.526  1.950  1.965
-839.416  -2126   50.449  52.021  2.852  -87.289  -3.930  -5.526  1.950  1.965
-1042.984  -2519   50.977  52.507  2.778  -72.186  -4.165  -6.178  1.917  1.915
180.117   -962   51.680  53.039  2.467  -189.837  -5.539  -6.596  1.872  1.862
-361.855   -998   52.910  54.185  2.313  -253.985  -6.130  -6.546  1.823  1.810
-928.230    -83   52.910  54.163  2.274  -351.366  -6.876  -6.215  1.768  1.760
-1227.905   -281   52.910  54.152  2.254  -326.361  -7.607  -7.940  1.707  1.697
-1226.851   -281   52.910  54.152  2.254  -172.416  -8.468  -12.066  1.640  1.600
-810.651   -748   52.910  54.129  2.212  -78.949  -8.651  -13.925  1.571  1.489
-1825.166  -1087   52.734  54.079  2.440  -129.184  -9.017  -13.660  1.498  1.380
-1269.696  -1087   52.734  54.079  2.440  -234.696  -9.805  -13.214  1.420  1.274
-1676.532   -880   52.734  53.998  2.293  -500.546  -11.837  -12.274  1.325  1.176
-1676.532   -880   52.734  53.998  2.293  -500.546  -11.837  -12.274  1.325  1.176
-2549.001  -1131   52.734  53.892  2.101  -709.729  -13.479  -11.639  1.217  1.083
-2549.001  -1131   52.734  53.892  2.101  -709.729  -13.479  -11.639  1.217  1.083
-4079.824  -1533   52.559  53.706  2.084  -751.985  -13.726  -11.385  1.108  0.992
-4079.824  -1533   52.559  53.706  2.084  -751.985  -13.726  -11.385  1.108  0.992
-3930.449  -2392   52.383  53.355  1.766  -883.828  -13.229  -8.302  1.002  0.925
-3930.449  -2392   52.383  53.355  1.766  -883.828  -13.229  -8.302  1.002  0.925
-4109.888  -2848   52.031  52.849  1.485  -571.932  -10.789  -9.318  0.915  0.851
-4109.888  -2848   52.031  52.849  1.485  -571.932  -10.789  -9.318  0.915  0.851
-3282.906  -2522   51.504  52.122  1.122  -435.648  -9.873  -10.019  0.836  0.770
-862.307  -1719   50.977  51.277  0.546  33.594  -6.644  -12.235  0.783  0.673
-871.578  -1417   50.449  50.645  0.355  81.307  -6.726  -13.118  0.730  0.568
-871.578  -1417   50.449  50.645  0.355  81.307  -6.726  -13.118  0.730  0.568
1166.162  -1017   50.098  50.033  -0.117  -10.640  -8.579  -14.765  0.661  0.450
1166.162  -1017   50.098  50.033  -0.117  -10.640  -8.579  -14.765  0.661  0.450
789.493   -909   49.746  49.430  -0.574  -393.999  -9.713  -10.214  0.583  0.368
789.493   -909   49.746  49.430  -0.574  -393.999  -9.713  -10.214  0.583  0.368
-392.492    752   49.043  48.698  -0.626  -178.065  -9.477  -13.443  0.507  0.260
-392.492    752   49.043  48.698  -0.626  -178.065  -9.477  -13.443  0.507  0.260
744.032    709   48.516  48.087  -0.777  98.736  -9.002  -17.234  0.435  0.122
1385.058   -299   47.988  47.613  -0.681  635.860  -5.765  -20.485  0.389  -0.041
1385.058   -299   47.988  47.613  -0.681  635.860  -5.765  -20.485  0.389  -0.041
1178.881    496   47.637  47.372  -0.480  233.205  -9.024  -19.266  0.317  -0.196
1178.881    496   47.637  47.372  -0.480  233.205  -9.024  -19.266  0.317  -0.196
-1020.367   1158   47.285  47.236  -0.089  -315.290  -12.034  -15.194  0.221  -0.317
-1020.367   1158   47.285  47.236  -0.089  -315.290  -12.034  -15.194  0.221  -0.317
-2443.332   1126   47.109  47.241  0.238  -446.588  -9.959  -9.260  0.141  -0.391
-2443.332   1126   47.109  47.241  0.238  -446.588  -9.959  -9.260  0.141  -0.391
-3041.519   -804   47.109  47.262  0.278  -579.498  -8.228  -3.956  0.075  -0.423
-5013.823  -2257   46.934  47.196  0.476  -646.023  -5.919  1.206  0.028  -0.413
5431.573  -2652   45.703  44.572  -2.054  -499.715  -1.937  5.698  0.012  -0.368
-3014.233  -2266   45.176  44.011  -2.114  -387.246  0.679  8.335  0.018  -0.301
-1803.221  -2266   45.176  44.011  -2.114  -447.572  0.906  9.663  0.025  -0.224
-2137.375   1708   44.824  43.549  -2.315  -638.667  -1.793  8.008  0.011  -0.160
-3406.411  -2046   44.473  43.158  -2.386  -604.332  -3.335  4.576  -0.016  -0.123
-3568.119  -2173   44.121  42.768  -2.456  -450.766  -4.695  -0.528  -0.053  -0.127
-3753.449  -2173   44.121  42.768  -2.456  -312.815  -6.621  -6.323  -0.106  -0.178
-2669.219  -2857   43.770  42.367  -2.546  -24.018  -6.617  -11.203  -0.159  -0.267
-879.758  -2945   43.418  41.930  -2.701  369.793  -4.205  -13.535  -0.193  -0.376
2058.167  -2567   43.418  41.464  -3.547  -112.611  -6.418  -9.182  -0.244  -0.449
2058.167  -2567   43.418  41.464  -3.547  -112.611  -6.418  -9.182  -0.244  -0.449
-4332.083  -1043   42.539  41.009  -2.777  -308.676  -8.618  -9.728  -0.313  -0.527
-4332.083  -1043   42.539  41.009  -2.777  -308.676  -8.618  -9.728  -0.313  -0.527
-2065.283   1047   42.188  40.665  -2.764  -442.275  -8.705  -7.610  -0.383  -0.588
-3359.334  -2306   41.836  40.369  -2.662  -282.861  -6.339  -6.129  -0.434  -0.637
-3468.530  -2153   41.484  40.074  -2.560  -223.533  -4.884  -4.559  -0.473  -0.673
-3468.530  -2153   41.484  40.074  -2.560  -223.533  -4.884  -4.559  -0.473  -0.673
-3468.530  -2153   41.484  40.074  -2.560  -223.533  -4.884  -4.559  -0.473  -0.673
-2118.711  -2802   41.309  39.782  -2.772  -127.512  -2.520  -2.000  -0.493  -0.689
-674.397  -2955   40.957  39.247  -3.103  152.187  0.649  -1.124  -0.488  -0.698
-674.397  -2955   40.957  39.247  -3.103  152.187  0.649  -1.124  -0.488  -0.698
-959.599  -2302   40.605  38.879  -3.134  88.752  2.184  2.690  -0.470  -0.677
-959.599  -2302   40.605  38.879  -3.134  88.752  2.184  2.690  -0.470  -0.677
897.164   -994   40.430  38.520  -3.467  85.200  4.125  6.181  -0.437  -0.627
-561.744  -1013   40.078  38.184  -3.437  -116.967  2.871  7.354  -0.414  -0.569
-561.744  -1013   40.078  38.184  -3.437  -116.967  2.871  7.354  -0.414  -0.569
-529.257    396   39.902  38.060  -3.344  4.147  4.049  7.338  -0.382  -0.510
-529.257    396   39.902  38.060  -3.344  4.147  4.049  7.338  -0.382  -0.510
-1144.230   -429   39.727  38.052  -3.040  130.897  4.134  5.303  -0.349  -0.467
-1144.230   -429   39.727  38.052  -3.040  130.897  4.134  5.303  -0.349  -0.467
87.205   -528   39.727  38.062  -3.021  163.148  3.195  3.081  -0.323  -0.443
87.205   -528   39.727  38.062  -3.021  163.148  3.195  3.081  -0.323  -0.443
-1435.112  -1093   39.551  38.058  -2.709  -16.992  1.136  2.482  -0.314  -0.423
-1435.112  -1093   39.551  38.058  -2.709  -16.992  1.136  2.482  -0.314  -0.423
-850.602    -35   39.551  38.078  -2.674  -130.404  0.207  2.740  -0.313  -0.401
-2888.809  -1299   39.375  38.069  -2.371  -336.292  -1.143  3.799  -0.322  -0.371
-3726.873   -850   39.199  38.075  -2.041  -333.134  -1.456  3.131  -0.333  -0.346
-2745.635  -2450   39.199  38.051  -2.085  -221.734  -0.978  2.038  -0.341  -0.329
-3678.891  -2874   39.023  37.990  -1.876  -107.902  -0.271  1.327  -0.343  -0.319
-2128.046  -2874   39.023  37.990  -1.876  110.808  1.717  1.130  -0.330  -0.310
-663.479  -2752   39.023  37.890  -2.058  195.879  2.678  1.399  -0.308  -0.298
605.637  -2295   39.023  37.764  -2.286  286.298  4.374  2.890  -0.273  -0.275
628.262  -2295   39.023  37.764  -2.286  246.537  4.975  4.645  -0.233  -0.238
2124.145  -1129   39.023  37.651  -2.491  256.940  4.924  4.383  -0.194  -0.203
2124.145  -1129   39.023  37.651  -2.491  256.940  4.924  4.383  -0.194  -0.203
