acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  theta_m[deg]  theta_c[deg]  theta_l[deg]
-0.053  -0.000  -0.008  -0.299  -171145.078  0.142  0.141
-0.053  -0.000  -0.008  -0.299  -171145.078  0.142  0.141
0.020  -0.000  0.005  -0.299  -171137.844  0.142  0.141
0.020  -0.000  0.005  -0.299  -171137.844  0.142  0.141
0.090  -0.000  0.004  -0.299  -171125.813  0.142  0.141
0.090  -0.000  0.004  -0.299  -171125.813  0.142  0.141
0.100  -0.000  -0.003  -0.299  -171115.297  0.142  0.141
0.100  -0.000  -0.003  -0.299  -171115.297  0.142  0.141
0.100  -0.000  -0.003  -0.299  -171115.297  0.142  0.141
0.081  -0.000  0.002  -0.299  -171108.656  0.142  0.141
0.081  -0.000  0.002  -0.299  -171108.656  0.142  0.141
0.109  -0.000  -0.001  -0.299  -171100.813  0.142  0.141
0.109  -0.000  -0.001  -0.299  -171100.813  0.142  0.141
0.078  -0.000  -0.005  -0.299  -171097.359  0.142  0.141
0.078  -0.000  -0.005  -0.299  -171097.359  0.142  0.141
0.051  -0.000  -0.006  -0.299  -171096.938  0.143  0.141
0.051  -0.000  -0.006  -0.299  -171096.938  0.143  0.141
0.072  -0.000  0.005  -0.299  -171094.781  0.143  0.141
0.072  -0.000  0.005  -0.299  -171094.781  0.143  0.141
0.044  -0.000  0.004  -0.299  -171095.516  0.143  0.141
0.044  -0.000  0.004  -0.299  -171095.516  0.143  0.141
0.002  -0.000  -0.005  -0.299  -171099.875  0.143  0.141
0.002  -0.000  -0.005  -0.299  -171099.875  0.143  0.141
-0.011  -0.000  0.006  -0.299  -171104.500  0.143  0.141
-0.011  -0.000  0.006  -0.299  -171104.500  0.143  0.141
-0.042  -0.000  -0.010  -0.299  -171110.938  0.143  0.141
-0.042  -0.000  -0.010  -0.299  -171110.938  0.143  0.141
-0.001  -0.000  0.001  -0.299  -171112.438  0.143  0.141
-0.001  -0.000  0.001  -0.299  -171112.438  0.143  0.141
0.032  -0.000  0.007  -0.299  -171110.703  0.143  0.141
0.032  -0.000  0.007  -0.299  -171110.703  0.143  0.141
0.032  -0.000  0.007  -0.299  -171110.703  0.143  0.141
0.055  -0.000  0.001  -0.299  -171107.297  0.143  0.141
0.017  -0.000  -0.006  -0.299  -171107.938  0.143  0.141
-0.032  -0.000  -0.005  -0.299  -171112.844  0.143  0.141
-0.061  -0.000  0.001  -0.299  -171119.266  0.143  0.141
-0.009  -0.000  0.002  -0.299  -171119.844  0.143  0.141
0.004  -0.000  -0.004  -0.299  -171119.156  0.143  0.141
-0.064  -0.000  -0.008  -0.299  -171124.625  0.143  0.141
-0.038  -0.000  -0.005  -0.299  -171126.641  0.143  0.141
-0.127  -0.000  -0.009  -0.299  -171136.234  0.143  0.141
-0.176  -0.000  -0.014  -0.299  -171148.219  0.143  0.141
-0.176  -0.000  -0.014  -0.299  -171148.219  0.143  0.141
-0.124  -0.000  -0.008  -0.299  -171153.203  0.143  0.141
-0.124  -0.000  -0.008  -0.299  -171153.203  0.143  0.141
-0.043  -0.000  0.003  -0.299  -171149.969  0.143  0.141
-0.043  -0.000  0.003  -0.299  -171149.969  0.143  0.141
-0.028  -0.000  -0.001  -0.299  -171146.031  0.143  0.141
-0.028  -0.000  -0.001  -0.299  -171146.031  0.143  0.141
-0.001  -0.000  0.001  -0.299  -171140.500  0.143  0.141
-0.001  -0.000  0.001  -0.299  -171140.500  0.143  0.141
0.039  -0.000  -0.002  -0.299  -171132.516  0.143  0.141
0.039  -0.000  -0.002  -0.299  -171132.516  0.143  0.141
0.039  -0.000  -0.002  -0.299  -171132.516  0.143  0.141
0.107  -0.000  0.000  -0.299  -171120.109  0.143  0.141
0.107  -0.000  0.000  -0.299  -171120.109  0.143  0.141
0.181  -0.000  0.008  -0.299  -171103.563  0.143  0.141
0.181  -0.000  0.008  -0.299  -171103.563  0.143  0.141
0.162  -0.000  -0.001  -0.299  -171092.063  0.143  0.141
0.162  -0.000  -0.001  -0.299  -171092.063  0.143  0.141
0.121  -0.000  -0.006  -0.299  -171086.469  0.143  0.141
0.121  -0.000  -0.006  -0.299  -171086.469  0.143  0.141
0.058  -0.000  -0.007  -0.299  -171087.656  0.143  0.141
0.058  -0.000  -0.007  -0.299  -171087.656  0.143  0.141
0.024  -0.000  0.006  -0.299  -171091.578  0.143  0.141
0.024  -0.000  0.006  -0.299  -171091.578  0.143  0.141
-0.018  -0.000  0.000  -0.299  -171098.484  0.143  0.141
-0.018  -0.000  0.000  -0.299  -171098.484  0.143  0.141
-0.019  -0.000  -0.003  -0.299  -171104.078  0.143  0.141
-0.019  -0.000  -0.003  -0.299  -171104.078  0.143  0.141
-0.024  -0.000  -0.001  -0.299  -171109.047  0.143  0.141
-0.024  -0.000  -0.001  -0.299  -171109.047  0.143  0.141
-0.040  -0.000  -0.005  -0.299  -171114.438  0.143  0.141
-0.040  -0.000  -0.005  -0.299  -171114.438  0.143  0.141
-0.086  -0.000  -0.007  -0.299  -171122.797  0.143  0.141
-0.068  -0.000  -0.000  -0.299  -171127.922  0.143  0.141
0.010  -0.000  0.001  -0.299  -171125.031  0.143  0.141
-0.016  -0.000  -0.008  -0.299  -171125.031  0.143  0.141
-0.021  -0.000  0.001  -0.299  -171125.453  0.143  0.141
-0.042  -0.000  -0.001  -0.299  -171127.688  0.143  0.141
0.063  -0.000  0.008  -0.299  -171120.156  0.143  0.141
0.073  -0.000  -0.002  -0.299  -171113.234  0.143  0.141
0.073  -0.000  -0.002  -0.299  -171113.234  0.143  0.141
0.096  -0.000  0.004  -0.299  -171105.625  0.143  0.141
0.096  -0.000  0.004  -0.299  -171105.625  0.143  0.141
0.082  -0.000  -0.003  -0.299  -171100.828  0.143  0.141
0.082  -0.000  -0.003  -0.299  -171100.828  0.143  0.141
0.039  -0.000  -0.004  -0.299  -171100.797  0.143  0.141
0.039  -0.000  -0.004  -0.299  -171100.797  0.143  0.141
-0.045  -0.000  -0.008  -0.299  -171108.234  0.143  0.141
-0.045  -0.000  -0.008  -0.299  -171108.234  0.143  0.141
-0.038  -0.000  -0.001  -0.299  -171113.594  0.143  0.141
-0.038  -0.000  -0.001  -0.299  -171113.594  0.143  0.141
-0.038  -0.000  -0.001  -0.299  -171113.594  0.143  0.141
-0.016  -0.000  0.000  -0.299  -171115.891  0.143  0.141
-0.016  -0.000  0.000  -0.299  -171115.891  0.143  0.141
-0.080  -0.000  -0.004  -0.299  -171123.422  0.143  0.141
-0.080  -0.000  -0.004  -0.299  -171123.422  0.143  0.141
-0.061  -0.000  0.000  -0.299  -171127.797  0.143  0.141
-0.061  -0.000  0.000  -0.299  -171127.797  0.143  0.141
-0.045  -0.000  0.002  -0.299  -171129.813  0.143  0.141
-0.045  -0.000  0.002  -0.299  -171129.813  0.143  0.141
-0.021  -0.000  -0.007  -0.299  -171129.344  0.143  0.141
-0.021  -0.000  -0.007  -0.299  -171129.344  0.143  0.141
0.029  -0.000  0.006  -0.299  -171124.438  0.143  0.141
0.029  -0.000  0.006  -0.299  -171124.438  0.143  0.141
0.073  -0.000  -0.001  -0.299  -171116.656  0.143  0.141
0.073  -0.000  -0.001  -0.299  -171116.656  0.143  0.141
0.074  -0.000  0.000  -0.299  -171110.297  0.143  0.141
0.074  -0.000  0.000  -0.299  -171110.297  0.143  0.141
0.075  -0.000  0.002  -0.299  -171105.172  0.143  0.141
0.075  -0.000  0.002  -0.299  -171105.172  0.143  0.141
0.095  -0.000  0.011  -0.299  -171099.250  0.143  0.141
0.095  -0.000  0.011  -0.299  -171099.250  0.143  0.141
0.115  -0.000  0.007  -0.299  -171092.734  0.143  0.141
0.115  -0.000  0.007  -0.299  -171092.734  0.143  0.141
0.115  -0.000  0.007  -0.299  -171092.734  0.143  0.141
0.079  -0.000  -0.003  -0.299  -171090.734  0.143  0.141
0.079  -0.000  -0.003  -0.299  -171090.734  0.143  0.141
0.025  -0.000  -0.002  -0.299  -171093.969  0.143  0.141
-0.018  -0.000  -0.005  -0.299  -171100.438  0.143  0.141
-0.048  -0.000  -0.005  -0.299  -171108.234  0.142  0.141
-0.113  -0.000  -0.002  -0.299  -171120.219  0.142  0.141
-0.068  -0.000  0.002  -0.299  -171125.813  0.142  0.141
-0.109  -0.000  -0.006  -0.299  -171133.984  0.142  0.141
-0.090  -0.000  0.003  -0.299  -171138.828  0.142  0.141
-0.077  -0.000  0.000  -0.299  -171141.484  0.142  0.141
-0.007  -0.000  -0.001  -0.299  -171137.359  0.142  0.141
0.098  -0.000  0.008  -0.299  -171124.750  0.142  0.141
0.053  -0.000  -0.007  -0.299  -171118.625  0.142  0.141
0.053  -0.000  -0.007  -0.299  -171118.625  0.142  0.141
0.009  -0.000  -0.008  -0.299  -171117.719  0.142  0.141
0.009  -0.000  -0.008  -0.299  -171117.719  0.142  0.141
-0.018  -0.000  -0.003  -0.299  -171119.422  0.142  0.141
-0.018  -0.000  -0.003  -0.299  -171119.422  0.142  0.141
-0.023  -0.000  0.001  -0.299  -171121.172  0.142  0.141
-0.023  -0.000  0.001  -0.299  -171121.172  0.142  0.141
-0.025  -0.000  -0.000  -0.299  -171122.766  0.142  0.141
-0.025  -0.000  -0.000  -0.299  -171122.766  0.142  0.141
0.007  -0.000  0.001  -0.299  -171121.188  0.142  0.141
0.007  -0.000  0.001  -0.299  -171121.188  0.142  0.141
-0.082  -0.000  -0.011  -0.299  -171127.859  0.142  0.141
-0.082  -0.000  -0.011  -0.299  -171127.859  0.142  0.141
-0.092  -0.000  -0.008  -0.299  -171134.047  0.142  0.141
-0.092  -0.000  -0.008  -0.299  -171134.047  0.142  0.141
-0.130  -0.000  -0.013  -0.299  -171142.406  0.142  0.141
-0.130  -0.000  -0.013  -0.299  -171142.406  0.142  0.141
-0.096  -0.000  -0.001  -0.299  -171146.078  0.142  0.141
-0.096  -0.000  -0.001  -0.299  -171146.078  0.142  0.141
-0.096  -0.000  -0.001  -0.299  -171146.078  0.142  0.141
-0.000  -0.000  -0.001  -0.299  -171140.484  0.142  0.141
-0.000  -0.000  -0.001  -0.299  -171140.484  0.142  0.141
-0.020  -0.000  -0.006  -0.299  -171137.750  0.142  0.141
-0.020  -0.000  -0.006  -0.299  -171137.750  0.142  0.141
-0.072  -0.000  -0.009  -0.299  -171140.156  0.142  0.141
-0.072  -0.000  -0.009  -0.299  -171140.156  0.142  0.141
-0.091  -0.000  -0.009  -0.299  -171143.797  0.142  0.141
-0.091  -0.000  -0.009  -0.299  -171143.797  0.142  0.141
-0.018  -0.000  -0.000  -0.299  -171140.250  0.142  0.141
-0.018  -0.000  -0.000  -0.299  -171140.250  0.142  0.141
0.035  -0.000  -0.002  -0.299  -171132.656  0.142  0.141
0.101  -0.000  -0.001  -0.299  -171120.703  0.142  0.141
0.075  -0.000  -0.003  -0.299  -171113.484  0.142  0.141
0.004  -0.000  -0.013  -0.299  -171114.031  0.142  0.141
-0.096  -0.000  -0.014  -0.299  -171123.391  0.142  0.141
-0.057  -0.000  -0.004  -0.299  -171127.359  0.142  0.141
0.005  -0.000  -0.000  -0.299  -171125.000  0.142  0.141
0.039  -0.000  0.000  -0.299  -171120.109  0.142  0.141
0.039  -0.000  0.000  -0.299  -171120.109  0.142  0.141
0.090  -0.000  0.008  -0.299  -171111.719  0.142  0.141
0.090  -0.000  0.008  -0.299  -171111.719  0.142  0.141
0.037  -0.000  -0.005  -0.299  -171109.672  0.142  0.141
0.037  -0.000  -0.005  -0.299  -171109.672  0.142  0.141
0.096  -0.000  0.004  -0.299  -171102.813  0.142  0.141
0.096  -0.000  0.004  -0.299  -171102.813  0.142  0.141
0.101  -0.000  -0.003  -0.299  -171096.875  0.142  0.141
0.101  -0.000  -0.003  -0.299  -171096.875  0.142  0.141
0.198  -0.000  0.012  -0.299  -171083.500  0.142  0.141
0.198  -0.000  0.012  -0.299  -171083.500  0.142  0.141
0.249  -0.000  0.009  -0.299  -171068.234  0.142  0.141
0.249  -0.000  0.009  -0.299  -171068.234  0.142  0.141
0.166  -0.000  -0.000  -0.299  -171063.469  0.142  0.141
0.166  -0.000  -0.000  -0.299  -171063.469  0.142  0.141
0.166  -0.000  -0.000  -0.299  -171063.469  0.142  0.141
0.053  -0.000  -0.002  -0.299  -171069.703  0.142  0.141
0.053  -0.000  -0.002  -0.299  -171069.703  0.142  0.141
-0.069  -0.000  -0.013  -0.299  -171085.531  0.142  0.141
-0.069  -0.000  -0.013  -0.299  -171085.531  0.142  0.141
-0.117  -0.000  -0.006  -0.299  -171102.500  0.142  0.141
-0.117  -0.000  -0.006  -0.299  -171102.500  0.142  0.141
-0.119  -0.000  -0.000  -0.299  -171116.203  0.142  0.141
-0.119  -0.000  -0.000  -0.299  -171116.203  0.142  0.141
-0.071  -0.000  -0.001  -0.299  -171122.859  0.142  0.141
-0.071  -0.000  -0.001  -0.299  -171122.859  0.142  0.141
-0.108  -0.000  -0.001  -0.299  -171131.469  0.142  0.141
-0.108  -0.000  -0.001  -0.299  -171131.469  0.142  0.141
-0.131  -0.000  -0.009  -0.299  -171140.422  0.142  0.141
-0.131  -0.000  -0.009  -0.299  -171140.422  0.142  0.141
-0.173  -0.000  -0.006  -0.299  -171151.359  0.142  0.141
-0.173  -0.000  -0.006  -0.299  -171151.359  0.142  0.141
-0.114  -0.000  -0.008  -0.299  -171154.859  0.142  0.141
-0.114  -0.000  -0.008  -0.299  -171154.859  0.142  0.141
-0.026  -0.000  -0.003  -0.299  -171149.734  0.142  0.141
-0.026  -0.000  -0.003  -0.299  -171149.734  0.142  0.141
0.039  -0.000  0.002  -0.299  -171139.875  0.142  0.141
0.095  -0.000  0.003  -0.299  -171127.031  0.142  0.141
0.063  -0.000  0.002  -0.299  -171119.609  0.142  0.141
0.020  -0.000  -0.006  -0.299  -171117.531  0.142  0.141
0.047  -0.000  -0.001  -0.299  -171113.422  0.142  0.141
0.047  -0.000  -0.005  -0.299  -171110.125  0.142  0.141
0.086  -0.000  0.002  -0.299  -171104.094  0.142  0.141
0.086  -0.000  0.002  -0.299  -171104.094  0.142  0.141
0.051  -0.000  -0.001  -0.299  -171102.375  0.142  0.141
0.051  -0.000  -0.001  -0.299  -171102.375  0.142  0.141
0.040  -0.000  0.002  -0.299  -171101.922  0.142  0.141
0.040  -0.000  0.002  -0.299  -171101.922  0.142  0.141
-0.008  -0.000  -0.002  -0.299  -171105.859  0.142  0.141
-0.008  -0.000  -0.002  -0.299  -171105.859  0.142  0.141
-0.045  -0.000  -0.004  -0.299  -171112.266  0.142  0.141
-0.045  -0.000  -0.004  -0.299  -171112.266  0.142  0.141
-0.055  -0.000  -0.006  -0.299  -171118.359  0.142  0.141
-0.055  -0.000  -0.006  -0.299  -171118.359  0.142  0.141
-0.044  -0.000  -0.005  -0.299  -171122.172  0.142  0.141
-0.044  -0.000  -0.005  -0.299  -171122.172  0.142  0.141
-0.044  -0.000  -0.005  -0.299  -171122.172  0.142  0.141
0.014  -0.000  0.003  -0.299  -171120.109  0.142  0.141
0.014  -0.000  0.003  -0.299  -171120.109  0.142  0.141
0.021  -0.000  0.004  -0.299  -171117.781  0.142  0.141
0.021  -0.000  0.004  -0.299  -171117.781  0.142  0.141
0.009  -0.000  -0.004  -0.299  -171116.984  0.142  0.141
0.009  -0.000  -0.004  -0.299  -171116.984  0.142  0.141
0.025  -0.000  0.005  -0.299  -171114.969  0.142  0.141
0.025  -0.000  0.005  -0.299  -171114.969  0.142  0.141
0.055  -0.000  0.002  -0.299  -171110.703  0.142  0.141
0.055  -0.000  0.002  -0.299  -171110.703  0.142  0.141
0.026  -0.000  -0.005  -0.299  -171109.859  0.142  0.141
0.026  -0.000  -0.005  -0.299  -171109.859  0.142  0.141
0.073  -0.000  0.004  -0.299  -171105.031  0.142  0.141
0.073  -0.000  0.004  -0.299  -171105.031  0.142  0.141
0.072  -0.000  0.001  -0.299  -171101.234  0.141  0.141
0.072  -0.000  0.001  -0.299  -171101.234  0.141  0.141
0.040  -0.000  -0.001  -0.299  -171101.016  0.141  0.141
0.040  -0.000  -0.001  -0.299  -171101.016  0.141  0.141
-0.027  -0.000  -0.005  -0.299  -171106.797  0.141  0.141
-0.027  -0.000  -0.005  -0.299  -171106.797  0.141  0.141
-0.129  -0.000  -0.013  -0.299  -171180.797  0.141  0.138
-0.129  -0.000  -0.013  -0.299  -171180.797  0.141  0.138
-0.129  -0.000  -0.013  -0.299  -171180.797  0.141  0.138
-0.131  -0.000  -0.006  -0.299  -171240.078  0.141  0.138
-0.131  -0.000  -0.006  -0.299  -171240.078  0.141  0.138
-0.123  -0.000  -0.007  -0.299  -171286.766  0.140  0.138
-0.141  -0.000  -0.004  -0.299  -171325.641  0.139  0.138
-0.058  -0.000  0.003  -0.299  -171349.391  0.139  0.138
0.001  -0.000  0.002  -0.299  -171363.109  0.139  0.138
-0.035  -0.000  -0.007  -0.299  -171377.234  0.139  0.138
0.075  -0.000  0.007  -0.299  -171378.734  0.139  0.138
0.144  -0.000  0.005  -0.299  -171373.797  0.138  0.138
0.165  -0.000  0.000  -0.299  -171368.016  0.138  0.138
0.145  -0.000  -0.002  -0.299  -171365.141  0.138  0.138
0.145  -0.000  -0.002  -0.299  -171365.141  0.138  0.138
0.049  -0.000  -0.006  -0.299  -171371.422  0.138  0.138
0.049  -0.000  -0.006  -0.299  -171371.422  0.138  0.138
0.001  -0.000  -0.004  -0.299  -171380.688  0.138  0.138
0.001  -0.000  -0.004  -0.299  -171380.688  0.138  0.138
0.001  -0.000  -0.004  -0.299  -171380.688  0.138  0.138
0.001  -0.000  0.006  -0.299  -171388.078  0.138  0.138
0.001  -0.000  0.006  -0.299  -171388.078  0.138  0.138
-0.024  -0.000  0.001  -0.299  -171396.188  0.138  0.138
-0.024  -0.000  0.001  -0.299  -171396.188  0.138  0.138
-0.016  -0.000  -0.001  -0.299  -171402.016  0.138  0.138
-0.016  -0.000  -0.001  -0.299  -171402.016  0.138  0.138
-0.062  -0.000  -0.010  -0.299  -171410.750  0.138  0.138
-0.062  -0.000  -0.010  -0.299  -171410.750  0.138  0.138
-0.118  -0.000  -0.004  -0.299  -171422.750  0.138  0.138
-0.118  -0.000  -0.004  -0.299  -171422.750  0.138  0.138
-0.043  -0.000  0.003  -0.299  -171425.656  0.138  0.138
-0.043  -0.000  0.003  -0.299  -171425.656  0.138  0.138
-0.007  -0.000  -0.002  -0.299  -171424.719  0.138  0.138
-0.007  -0.000  -0.002  -0.299  -171424.719  0.138  0.138
0.056  -0.000  0.007  -0.299  -171418.375  0.138  0.138
0.056  -0.000  0.007  -0.299  -171418.375  0.138  0.138
0.080  -0.000  0.004  -0.299  -171411.156  0.138  0.138
0.080  -0.000  0.004  -0.299  -171411.156  0.138  0.138
0.043  -0.000  -0.001  -0.299  -171408.719  0.138  0.138
0.043  -0.000  -0.001  -0.299  -171408.719  0.138  0.138
-0.042  -0.000  -0.011  -0.299  -171414.313  0.138  0.138
-0.042  -0.000  -0.011  -0.299  -171414.313  0.138  0.138
-0.057  -0.000  -0.011  -0.299  -171420.141  0.138  0.138
-0.057  -0.000  -0.011  -0.299  -171420.141  0.138  0.138
-0.057  -0.000  -0.011  -0.299  -171420.141  0.138  0.138
-0.022  -0.000  0.000  -0.299  -171421.719  0.138  0.138
0.067  -0.000  0.012  -0.299  -171414.984  0.138  0.138
0.067  -0.000  0.012  -0.299  -171414.984  0.138  0.138
0.067  -0.000  0.012  -0.299  -171414.984  0.138  0.138
0.080  -0.000  0.012  -0.299  -171408.438  0.138  0.138
0.061  -0.000  0.003  -0.299  -171404.938  0.138  0.138
0.062  -0.000  -0.000  -0.299  -171402.078  0.138  0.138
0.005  -0.000  -0.005  -0.299  -171404.828  0.138  0.138
0.050  -0.000  0.002  -0.299  -171403.047  0.138  0.138
0.072  -0.000  -0.000  -0.299  -171399.594  0.138  0.138
0.064  -0.000  -0.000  -0.299  -171397.625  0.138  0.138
-0.007  -0.000  0.000  -0.299  -171402.313  0.138  0.138
-0.114  -0.000  -0.003  -0.299  -171415.625  0.138  0.138
-0.114  -0.000  -0.003  -0.299  -171415.625  0.138  0.138
-0.134  -0.000  0.000  -0.299  -171428.000  0.138  0.138
-0.134  -0.000  0.000  -0.299  -171428.000  0.138  0.138
-0.037  -0.000  0.007  -0.299  -171429.281  0.138  0.138
-0.037  -0.000  0.007  -0.299  -171429.281  0.138  0.138
0.037  -0.000  0.002  -0.299  -171423.719  0.138  0.138
0.007  -0.000  -0.007  -0.299  -171421.906  0.138  0.138
0.019  -0.000  0.001  -0.299  -171419.438  0.138  0.138
0.019  -0.000  0.001  -0.299  -171419.438  0.138  0.138
0.049  -0.000  0.010  -0.299  -171414.828  0.138  0.138
0.049  -0.000  0.010  -0.299  -171414.828  0.138  0.138
0.019  -0.000  -0.005  -0.299  -171413.766  0.138  0.138
0.019  -0.000  -0.005  -0.299  -171413.766  0.138  0.138
-0.014  -0.000  -0.004  -0.299  -171415.828  0.138  0.138
-0.014  -0.000  -0.004  -0.299  -171415.828  0.138  0.138
-0.074  -0.000  -0.010  -0.299  -171422.844  0.138  0.138
-0.074  -0.000  -0.010  -0.299  -171422.844  0.138  0.138
-0.124  -0.000  -0.011  -0.299  -171432.922  0.138  0.138
-0.124  -0.000  -0.011  -0.299  -171432.922  0.138  0.138
-0.150  -0.000  -0.005  -0.299  -171443.266  0.138  0.138
-0.150  -0.000  -0.005  -0.299  -171443.266  0.138  0.138
-0.150  -0.000  -0.005  -0.299  -171443.266  0.138  0.138
-0.133  -0.000  -0.001  -0.299  -171450.016  0.138  0.138
-0.133  -0.000  -0.001  -0.299  -171450.016  0.138  0.138
-0.086  -0.000  -0.005  -0.299  -171451.281  0.138  0.138
-0.086  -0.000  -0.005  -0.299  -171451.281  0.138  0.138
-0.015  -0.000  0.003  -0.299  -171445.922  0.138  0.138
-0.015  -0.000  0.003  -0.299  -171445.922  0.138  0.138
0.012  -0.000  0.007  -0.299  -171439.203  0.138  0.138
0.012  -0.000  0.007  -0.299  -171439.203  0.138  0.138
0.045  -0.000  0.001  -0.299  -171430.906  0.138  0.138
0.045  -0.000  0.001  -0.299  -171430.906  0.138  0.138
0.156  -0.000  0.003  -0.299  -171414.453  0.138  0.138
0.183  -0.000  0.005  -0.299  -171398.828  0.138  0.138
0.144  -0.000  -0.005  -0.299  -171389.891  0.139  0.138
0.108  -0.000  0.002  -0.299  -171385.938  0.139  0.138
0.013  -0.000  -0.005  -0.299  -171391.250  0.139  0.138
-0.011  -0.000  0.001  -0.299  -171397.641  0.139  0.138
-0.069  -0.000  -0.007  -0.299  -171407.906  0.139  0.138
-0.115  -0.000  -0.002  -0.299  -171420.203  0.139  0.138
-0.072  -0.000  0.004  -0.299  -171426.188  0.139  0.138
-0.072  -0.000  0.004  -0.299  -171426.188  0.139  0.138
-0.032  -0.000  -0.001  -0.299  -171427.406  0.139  0.138
-0.032  -0.000  -0.001  -0.299  -171427.406  0.139  0.138
-0.007  -0.000  0.003  -0.299  -171426.141  0.139  0.138
-0.007  -0.000  0.003  -0.299  -171426.141  0.139  0.138
0.043  -0.000  0.005  -0.299  -171420.719  0.139  0.138
0.043  -0.000  0.005  -0.299  -171420.719  0.139  0.138
0.083  -0.000  0.001  -0.299  -171412.797  0.139  0.138
0.083  -0.000  0.001  -0.299  -171412.797  0.139  0.138
0.027  -0.000  -0.004  -0.299  -171411.453  0.139  0.138
0.027  -0.000  -0.004  -0.299  -171411.453  0.139  0.138
-0.023  -0.000  -0.012  -0.299  -171414.813  0.140  0.138
-0.023  -0.000  -0.012  -0.299  -171414.813  0.140  0.138
-0.042  -0.000  -0.001  -0.299  -171419.156  0.140  0.138
-0.042  -0.000  -0.001  -0.299  -171419.156  0.140  0.138
-0.021  -0.000  -0.000  -0.299  -171420.797  0.140  0.138
-0.021  -0.000  -0.000  -0.299  -171420.797  0.140  0.138
-0.065  -0.000  -0.002  -0.299  -171426.016  0.140  0.138
-0.065  -0.000  -0.002  -0.299  -171426.016  0.140  0.138
-0.087  -0.000  -0.003  -0.299  -171432.156  0.140  0.138
-0.087  -0.000  -0.003  -0.299  -171432.156  0.140  0.138
-0.041  -0.000  0.001  -0.299  -171433.016  0.140  0.138
-0.041  -0.000  0.001  -0.299  -171433.016  0.140  0.138
-0.037  -0.000  -0.001  -0.299  -171433.344  0.140  0.138
-0.037  -0.000  -0.001  -0.299  -171433.344  0.140  0.138
