acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  jerk_hum[rad/s3]  jerk_exo[rad/s3]  vel_motor[rad/s]  exo_Vel[rad/s]  actual_Vel[rad/s]  T_Sea[N.m]  theta_c[rad]  theta_l[rad]
5.524  0.072  0.032  0.001  -35.070  3.265  -3184.458  0.000  0.000  0.000  0.000  0.000
5.580  -0.005  0.079  -0.001  -24.973  0.175  -3105.690  0.000  0.000  0.000  0.000  0.000
6.935  0.054  0.168  0.001  21.662  1.885  -2021.652  0.000  0.000  0.000  0.000  0.000
7.048  -0.021  0.228  -0.001  19.872  -0.821  -1156.585  0.000  0.000  0.000  0.000  0.000
6.003  -0.015  0.249  -0.001  -16.252  -0.443  -1280.641  0.000  0.000  0.000  0.000  0.000
4.308  -0.005  0.241  -0.001  -63.197  -0.036  -2438.272  0.000  0.000  0.000  0.000  0.000
3.685  0.058  0.254  0.001  -66.725  1.879  -3470.100  0.000  0.000  0.000  0.000  0.000
3.401  -0.126  0.274  -0.004  -59.241  -4.115  -4041.033  0.000  0.000  0.000  0.000  0.000
3.268  0.071  0.297  0.001  -49.021  2.809  -4367.623  0.000  0.000  0.000  0.000  0.000
3.210  0.004  0.321  -0.000  -38.982  0.098  -4364.714  0.000  0.000  0.000  0.000  0.000
3.059  -0.006  0.342  -0.001  -34.172  -0.206  -4250.244  0.000  0.000  0.000  0.000  0.000
3.258  -0.053  0.373  -0.002  -19.995  -1.576  -3821.310  0.000  0.000  0.000  0.000  0.000
4.005  -0.041  0.424  -0.002  7.214  -0.828  -2879.234  0.000  0.000  0.000  0.000  0.000
4.565  0.021  0.475  -0.001  22.279  1.216  -1817.899  0.000  0.000  0.000  0.000  0.000
5.612  -0.132  0.546  -0.006  48.344  -3.651  -315.413  0.000  0.000  0.000  0.000  0.000
6.396  -0.049  0.617  -0.004  60.255  -0.280  1104.053  0.000  0.000  0.000  0.000  0.000
7.530  0.019  0.706  -0.002  79.818  1.816  2647.108  0.000  0.000  0.000  0.000  0.000
8.473  0.067  0.798  -0.000  88.964  2.834  4070.905  0.000  0.000  0.000  0.000  0.000
8.993  0.002  0.883  -0.002  83.223  0.191  5118.124  0.000  0.000  0.000  0.000  0.000
9.208  0.168  0.962  0.004  69.680  5.113  5580.925  0.000  0.000  0.000  0.000  0.000
9.285  0.071  1.038  0.002  55.273  1.001  5686.959  0.000  0.000  0.000  0.000  0.000
9.814  0.102  1.130  0.003  57.885  1.669  5820.795  0.000  0.000  0.000  0.000  0.000
10.141  -0.026  1.220  0.000  53.802  -2.552  5896.916  0.000  0.000  0.000  0.000  0.000
10.232  0.188  1.304  0.007  43.615  4.456  5628.898  0.000  0.000  0.000  0.000  0.000
10.697  -0.065  1.401  -0.000  47.086  -4.202  5616.878  0.000  0.000  0.000  0.000  0.000
10.820  0.050  1.491  0.003  39.472  0.259  5372.637  0.000  0.000  0.000  0.000  0.000
10.753  -0.018  1.575  0.001  28.015  -1.847  4950.862  0.000  0.000  0.000  0.000  0.000
10.408  -0.026  1.650  0.001  10.929  -1.617  4227.435  0.000  0.000  0.000  0.000  0.000
10.697  -0.128  1.743  -0.003  16.971  -4.308  3823.376  0.000  0.000  0.000  0.000  0.000
10.565  -0.151  1.824  -0.004  8.944  -3.972  3315.660  0.000  0.000  0.000  0.000  0.000
10.735  -0.006  1.914  -0.001  11.883  1.353  2899.404  0.000  0.000  0.000  0.000  0.000
10.630  -0.114  1.996  -0.004  5.892  -2.223  2483.725  0.000  0.000  0.000  0.000  0.000
9.860  -0.068  2.056  -0.004  -18.612  -0.297  1574.452  0.000  0.000  0.000  0.000  0.000
8.867  -0.061  2.101  -0.004  -43.958  -0.031  275.620  0.000  0.000  0.000  0.000  0.000
7.556  0.021  2.129  -0.002  -72.719  2.428  -1442.615  0.000  0.000  0.000  0.000  0.000
6.985  0.023  2.170  -0.002  -72.395  1.920  -2801.305  0.000  0.000  0.000  0.000  0.000
6.408  0.119  2.207  0.002  -72.328  4.354  -3920.651  0.000  0.000  0.000  0.000  0.000
5.432  0.035  2.226  -0.000  -84.258  0.777  -5031.479  0.000  0.000  0.000  0.000  0.000
4.289  0.134  2.231  0.004  -98.326  3.570  -6274.862  0.000  0.000  0.000  0.000  0.000
2.637  0.049  2.210  0.002  -124.297  0.157  -7802.024  0.000  0.000  0.000  0.000  0.000
1.503  0.027  2.193  0.001  -128.488  -0.562  -9106.366  0.000  0.000  0.000  0.000  0.000
1.069  0.135  2.191  0.005  -110.664  2.842  -9798.172  0.000  0.000  0.000  0.000  0.000
0.449  -0.015  2.179  0.001  -102.706  -2.344  -10098.393  0.000  0.000  0.000  0.000  0.000
-0.987  -0.017  2.135  0.001  -121.123  -1.854  -10758.527  0.000  0.000  0.000  0.000  0.000
-2.086  -0.017  2.090  0.001  -125.018  -1.405  -11380.109  0.000  0.000  0.000  0.000  0.000
-3.021  0.034  2.042  0.003  -123.078  0.471  -11860.521  0.000  0.000  0.000  0.000  0.000
-3.826  -0.173  1.991  -0.004  -117.691  -5.876  -12032.874  0.000  0.000  0.000  0.000  0.000
-4.559  0.079  1.936  0.003  -111.422  3.119  -12159.379  0.000  0.000  0.000  0.000  0.000
-4.940  0.005  1.887  0.001  -96.111  0.144  -11874.702  0.000  0.000  0.000  0.000  0.000
-5.629  0.004  1.825  0.001  -93.716  0.069  -11592.620  0.000  0.000  0.000  0.000  0.000
-5.993  0.051  1.767  0.003  -82.140  1.469  -11127.897  0.000  0.000  0.000  0.000  0.000
-6.278  0.048  1.710  0.003  -70.986  1.023  -10500.192  0.000  0.000  0.000  0.000  0.000
-6.446  -0.028  1.654  0.001  -58.986  -1.498  -9693.443  0.000  0.000  0.000  0.000  0.000
-6.395  0.035  1.604  0.003  -43.297  0.735  -8729.116  0.000  0.000  0.000  0.000  0.000
-6.414  0.021  1.552  0.003  -33.482  0.141  -7729.974  0.000  0.000  0.000  0.000  0.000
-7.230  -0.049  1.474  0.000  -49.915  -1.980  -7269.620  0.000  0.000  0.000  0.000  0.000
-7.479  0.083  1.408  0.004  -45.429  2.449  -6864.784  0.000  0.000  0.000  0.000  0.000
-8.387  -0.048  1.318  0.001  -61.744  -2.072  -6842.285  0.000  0.000  0.000  0.000  0.000
-9.275  -0.102  1.221  -0.001  -73.580  -3.172  -7074.072  0.000  0.000  0.000  0.000  0.000
-10.309  -0.022  1.112  0.000  -86.948  -0.019  -7604.470  0.000  0.000  0.000  0.000  0.000
-11.056  -0.062  1.005  -0.001  -88.486  -1.210  -8045.927  0.000  0.000  0.000  0.000  0.000
-11.970  -0.046  0.886  -0.001  -94.670  -0.442  -8548.603  0.000  0.000  0.000  0.000  0.000
-12.713  -0.001  0.765  0.000  -94.232  1.005  -8961.460  0.000  0.000  0.000  0.000  0.000
-13.187  -0.093  0.648  -0.003  -85.830  -1.995  -9060.152  0.000  0.000  0.000  0.000  0.000
-13.910  0.092  0.518  0.002  -86.937  4.041  -9250.649  0.000  0.000  0.000  0.000  0.000
-14.729  -0.040  0.380  -0.001  -90.638  -0.900  -9415.141  0.000  0.000  0.000  0.000  0.000
-15.098  0.032  0.250  0.001  -79.937  1.483  -9341.025  0.000  0.000  0.000  0.000  0.000
-15.575  -0.033  0.113  -0.001  -75.078  -0.831  -9139.808  0.000  0.000  0.000  0.000  0.000
-15.966  0.031  -0.025  0.001  -68.800  1.289  -8868.795  0.000  0.000  0.000  0.000  0.000
-16.290  -0.022  -0.163  -0.001  -62.003  -0.606  -8472.782  0.000  0.000  0.000  0.000  0.000
-16.835  -0.028  -0.312  -0.001  -63.456  -0.642  -8188.494  0.000  0.000  0.000  0.000  0.000
-17.332  0.044  -0.463  0.001  -63.140  1.673  -7987.585  0.000  0.000  0.000  0.000  0.000
-17.585  -0.152  -0.610  -0.005  -55.574  -4.599  -7567.504  0.000  0.000  0.000  0.000  0.000
-17.294  0.071  -0.741  0.001  -33.524  3.190  -6849.311  0.000  0.000  0.000  0.000  0.000
-17.572  -0.061  -0.889  -0.003  -33.810  -1.525  -6214.177  0.000  0.000  0.000  0.000  0.000
-17.449  -0.038  -1.025  -0.002  -22.000  -0.470  -5457.029  0.000  0.000  0.000  0.000  0.000
-17.129  -0.042  -1.154  -0.003  -7.120  -0.493  -4518.039  0.000  0.000  0.000  0.000  0.000
-16.718  0.023  -1.277  -0.001  6.906  1.579  -3482.882  0.000  0.000  0.000  0.000  0.000
-16.056  -0.073  -1.389  -0.004  25.126  -1.687  -2200.235  0.000  0.000  0.000  0.000  0.000
-15.243  -0.004  -1.490  -0.002  43.487  0.784  -798.939  0.000  0.000  0.000  0.000  0.000
-14.768  -0.004  -1.596  -0.002  47.298  0.591  409.233  0.000  0.000  0.000  0.000  0.000
-14.151  0.116  -1.694  0.002  54.465  4.068  1485.671  0.000  0.000  0.000  0.000  0.000
-12.712  0.082  -1.759  0.001  84.557  2.067  3049.497  0.000  0.000  0.000  0.000  0.000
-11.959  0.061  -1.836  0.001  86.848  0.938  4367.002  0.000  0.000  0.000  0.000  0.000
-11.045  0.051  -1.901  0.001  93.434  0.405  5575.406  0.000  0.000  0.000  0.000  0.000
-10.302  0.034  -1.965  0.001  93.287  -0.187  6546.534  0.000  0.000  0.000  0.000  0.000
-9.991  0.020  -2.037  0.001  80.232  -0.569  7035.556  0.000  0.000  0.000  0.000  0.000
-8.697  0.014  -2.073  0.001  99.797  -0.610  7865.805  0.000  0.000  0.000  0.000  0.000
-4.495  0.074  -2.003  0.003  201.893  1.331  10790.894  0.000  0.000  0.000  0.000  0.000
-4.895  0.043  -2.052  0.003  141.445  0.102  11791.181  0.000  0.000  0.000  0.000  0.000
-4.677  0.030  -2.084  0.003  114.054  -0.320  11982.756  0.000  0.000  0.000  0.000  0.000
-1.429  0.029  -2.013  0.003  184.109  -0.293  13706.498  0.000  0.000  0.000  0.000  0.000
-1.140  -0.152  -2.015  -0.003  148.605  -5.649  14365.147  0.000  0.000  0.000  0.000  0.000
-1.535  0.004  -2.037  0.001  101.083  0.409  13739.319  0.000  0.000  0.000  0.000  0.000
-1.617  -0.113  -2.052  -0.003  74.369  -3.215  12692.388  0.000  0.000  0.000  0.000  0.000
-1.476  0.017  -2.061  0.001  60.732  1.464  11482.945  0.000  0.000  0.000  0.000  0.000
-1.151  -0.136  -2.062  -0.004  55.918  -3.483  10479.583  0.000  0.000  0.000  0.000  0.000
-0.239  0.000  -2.040  -0.001  69.859  1.441  9919.757  0.000  0.000  0.000  0.000  0.000
0.442  0.001  -2.020  -0.001  73.528  1.120  9559.394  0.000  0.000  0.000  0.000  0.000
0.759  -0.055  -2.006  -0.003  65.376  -0.834  9116.817  0.000  0.000  0.000  0.000  0.000
0.765  0.022  -1.999  -0.001  49.871  1.691  8379.375  0.000  0.000  0.000  0.000  0.000
0.869  -0.044  -1.990  -0.003  41.017  -0.704  7625.993  0.000  0.000  0.000  0.000  0.000
0.818  0.086  -1.984  0.001  29.655  3.355  6711.016  0.000  0.000  0.000  0.000  0.000
0.921  0.004  -1.974  -0.001  25.616  0.100  5936.035  0.000  0.000  0.000  0.000  0.000
1.762  0.007  -1.939  -0.001  44.693  0.154  5743.753  0.000  0.000  0.000  0.000  0.000
1.851  0.055  -1.922  0.001  36.650  1.561  5389.651  0.000  0.000  0.000  0.000  0.000
2.031  0.158  -1.901  0.005  33.236  4.277  4991.282  0.000  0.000  0.000  0.000  0.000
2.621  -0.052  -1.865  -0.001  42.964  -3.033  4996.008  0.000  0.000  0.000  0.000  0.000
3.705  0.080  -1.808  0.003  65.181  1.640  5430.987  0.000  0.000  0.000  0.000  0.000
4.812  0.047  -1.742  0.003  82.737  0.257  6192.241  0.000  0.000  0.000  0.000  0.000
4.456  0.031  -1.715  0.003  52.203  -0.283  6123.898  0.000  0.000  0.000  0.000  0.000
3.967  -0.073  -1.696  -0.001  25.024  -3.326  5503.633  0.000  0.000  0.000  0.000  0.000
3.868  0.035  -1.667  0.002  16.021  0.704  4748.271  0.000  0.000  0.000  0.000  0.000
4.634  -0.029  -1.611  0.001  35.171  -1.377  4603.909  0.000  0.000  0.000  0.000  0.000
5.605  -0.173  -1.541  -0.004  55.860  -5.370  5009.773  0.000  0.000  0.000  0.000  0.000
5.646  0.072  -1.495  0.002  43.681  3.256  4937.347  0.000  0.000  0.000  0.000  0.000
6.115  0.008  -1.434  0.001  47.262  0.555  4998.630  0.000  0.000  0.000  0.000  0.000
7.019  -0.051  -1.355  -0.001  63.043  -1.330  5428.599  0.000  0.000  0.000  0.000  0.000
7.486  -0.094  -1.284  -0.003  61.936  -2.316  5761.641  0.000  0.000  0.000  0.000  0.000
8.624  -0.067  -1.186  -0.003  81.204  -0.960  6440.457  0.000  0.000  0.000  0.000  0.000
8.530  0.066  -1.120  0.001  58.888  3.278  6421.927  0.000  0.000  0.000  0.000  0.000
7.581  -0.065  -1.083  -0.003  16.283  -1.452  5519.827  0.000  0.000  0.000  0.000  0.000
6.910  0.123  -1.045  0.003  -7.743  4.537  4174.292  0.000  0.000  0.000  0.000  0.000
6.866  -0.017  -0.991  -0.001  -7.220  -0.730  3186.319  0.000  0.000  0.000  0.000  0.000
7.030  0.093  -0.931  0.003  -0.563  2.735  2496.322  0.000  0.000  0.000  0.000  0.000
7.114  0.124  -0.872  0.005  2.112  2.997  2001.191  0.000  0.000  0.000  0.000  0.000
6.959  -0.016  -0.820  0.001  -3.062  -1.902  1559.801  0.000  0.000  0.000  0.000  0.000
6.615  0.041  -0.776  0.003  -12.646  0.257  961.170  0.000  0.000  0.000  0.000  0.000
6.416  0.084  -0.729  0.004  -15.579  1.492  399.300  0.000  0.000  0.000  0.000  0.000
6.890  0.010  -0.662  0.003  2.383  -1.084  389.953  0.000  0.000  0.000  0.000  0.000
6.956  -0.112  -0.605  -0.001  3.793  -4.505  463.171  0.000  0.000  0.000  0.000  0.000
8.205  -0.039  -0.508  0.000  40.337  -1.219  1293.903  0.000  0.000  0.000  0.000  0.000
8.986  -0.073  -0.416  -0.001  54.096  -1.952  2276.873  0.000  0.000  0.000  0.000  0.000
8.438  -0.119  -0.362  -0.003  24.669  -2.858  2415.688  0.000  0.000  0.000  0.000  0.000
7.396  -0.022  -0.330  -0.001  -12.500  0.724  1641.841  0.000  0.000  0.000  0.000  0.000
6.391  -0.082  -0.304  -0.003  -39.668  -1.252  442.551  0.000  0.000  0.000  0.000  0.000
5.155  -0.050  -0.294  -0.003  -67.227  0.030  -1152.286  0.000  0.000  0.000  0.000  0.000
4.641  -0.038  -0.270  -0.003  -66.504  0.379  -2415.744  0.000  0.000  0.000  0.000  0.000
4.709  0.026  -0.231  -0.001  -48.516  2.208  -3048.495  0.000  0.000  0.000  0.000  0.000
4.616  -0.073  -0.196  -0.004  -39.643  -1.308  -3304.841  0.000  0.000  0.000  0.000  0.000
5.463  0.048  -0.131  -0.001  -4.727  2.632  -2783.447  0.000  0.000  0.000  0.000  0.000
8.510  0.095  0.014  0.001  87.810  3.416  -303.109  0.000  0.000  0.000  0.000  0.000
12.285  0.016  0.208  -0.001  179.984  0.225  3791.802  0.000  0.000  0.000  0.000  0.000
13.182  0.116  0.336  0.003  163.710  3.168  6657.519  0.000  0.000  0.000  0.000  0.000
12.390  0.048  0.416  0.002  100.663  0.393  7574.200  0.000  0.000  0.000  0.000  0.000
10.091  0.019  0.438  0.001  7.537  -0.591  6233.004  0.000  0.000  0.000  0.000  0.000
8.397  -0.035  0.462  -0.001  -45.095  -2.061  4002.166  0.000  0.000  0.000  0.000  0.000
8.058  0.029  0.518  0.001  -44.433  0.356  2199.448  0.000  0.000  0.000  0.000  0.000
7.704  -0.036  0.571  -0.001  -44.396  -1.682  788.777  0.000  0.000  0.000  0.000  0.000
7.237  -0.031  0.617  -0.001  -47.745  -1.142  -421.500  0.000  0.000  0.000  0.000  0.000
7.886  -0.026  0.696  -0.001  -16.821  -0.703  -701.738  0.000  0.000  0.000  0.000  0.000
9.599  0.032  0.817  0.001  38.599  1.212  289.447  0.000  0.000  0.000  0.000  0.000
10.021  -0.061  0.907  -0.002  41.994  -1.869  1201.969  0.000  0.000  0.000  0.000  0.000
9.702  0.042  0.977  0.001  22.354  1.645  1440.498  0.000  0.000  0.000  0.000  0.000
9.510  -0.114  1.048  -0.004  11.224  -3.404  1454.043  0.000  0.000  0.000  0.000  0.000
9.120  0.013  1.111  -0.001  -3.162  1.210  1076.089  0.000  0.000  0.000  0.000  0.000
8.762  -0.043  1.172  -0.002  -13.149  -0.771  578.542  0.000  0.000  0.000  0.000  0.000
9.288  0.024  1.260  -0.001  5.786  1.452  573.570  0.000  0.000  0.000  0.000  0.000
9.788  0.029  1.351  -0.000  19.406  1.237  878.106  0.000  0.000  0.000  0.000  0.000
10.117  0.019  1.440  -0.000  24.620  0.649  1246.869  0.000  0.000  0.000  0.000  0.000
10.283  0.065  1.527  0.001  23.683  1.867  1503.148  0.000  0.000  0.000  0.000  0.000
10.506  0.049  1.616  0.001  24.698  0.935  1744.150  0.000  0.000  0.000  0.000  0.000
10.279  -0.010  1.693  -0.000  11.951  -1.066  1679.713  0.000  0.000  0.000  0.000  0.000
9.523  0.032  1.750  0.001  -13.612  0.448  1033.319  0.000  0.000  0.000  0.000  0.000
8.465  0.030  1.791  0.001  -42.086  0.285  -119.383  0.000  0.000  0.000  0.000  0.000
7.898  0.021  1.840  0.001  -48.992  -0.037  -1190.867  0.000  0.000  0.000  0.000  0.000
7.502  -0.046  1.890  -0.001  -49.109  -2.045  -2021.073  0.000  0.000  0.000  0.000  0.000
7.303  0.032  1.943  0.001  -43.299  0.774  -2594.806  0.000  0.000  0.000  0.000  0.000
7.397  -0.093  2.005  -0.003  -30.089  -3.158  -2700.803  0.000  0.000  0.000  0.000  0.000
7.357  0.043  2.062  0.001  -24.043  1.675  -2719.359  0.000  0.000  0.000  0.000  0.000
6.432  0.087  2.090  0.003  -46.027  2.605  -3240.494  0.000  0.000  0.000  0.000  0.000
5.043  -0.003  2.096  0.001  -76.663  -0.715  -4296.322  0.000  0.000  0.000  0.000  0.000
3.673  0.007  2.090  0.001  -99.374  -0.252  -5656.127  0.000  0.000  0.000  0.000  0.000
3.289  -0.050  2.107  -0.001  -87.021  -1.895  -6442.480  0.000  0.000  0.000  0.000  0.000
3.164  -0.039  2.129  -0.001  -69.892  -1.117  -6698.183  0.000  0.000  0.000  0.000  0.000
2.549  -0.030  2.134  -0.001  -71.565  -0.575  -6947.988  0.000  0.000  0.000  0.000  0.000
1.564  0.038  2.121  0.001  -83.950  1.601  -7456.675  0.000  0.000  0.000  0.000  0.000
1.244  0.025  2.123  0.001  -73.411  0.816  -7615.790  0.000  0.000  0.000  0.000  0.000
0.836  0.080  2.120  0.003  -68.009  2.267  -7642.763  0.000  0.000  0.000  0.000  0.000
0.731  -0.118  2.123  -0.003  -54.851  -4.191  -7276.783  0.000  0.000  0.000  0.000  0.000
0.483  -0.023  2.120  -0.001  -49.109  -0.336  -6911.024  0.000  0.000  0.000  0.000  0.000
-0.473  -0.088  2.092  -0.003  -66.020  -2.230  -6970.840  0.000  0.000  0.000  0.000  0.000
-1.175  -0.051  2.065  -0.002  -71.225  -0.580  -7159.200  0.000  0.000  0.000  0.000  0.000
-1.310  -0.044  2.051  -0.003  -58.182  -0.236  -7022.365  0.000  0.000  0.000  0.000  0.000
-1.652  0.082  2.029  0.001  -54.474  3.609  -6885.156  0.000  0.000  0.000  0.000  0.000
-2.524  0.116  1.987  0.003  -67.566  3.766  -7071.377  0.000  0.000  0.000  0.000  0.000
-2.901  -0.013  1.954  -0.000  -62.654  -1.007  -7041.693  0.000  0.000  0.000  0.000  0.000
-2.600  0.090  1.941  0.003  -38.609  2.340  -6526.977  0.000  0.000  0.000  0.000  0.000
-2.783  0.010  1.914  0.001  -34.823  -0.644  -5987.992  0.000  0.000  0.000  0.000  0.000
-3.219  0.016  1.877  0.001  -39.529  -0.293  -5667.900  0.000  0.000  0.000  0.000  0.000
-3.906  0.006  1.829  0.001  -50.670  -0.530  -5658.580  0.000  0.000  0.000  0.000  0.000
-4.397  0.106  1.781  0.004  -53.227  2.610  -5753.607  0.000  0.000  0.000  0.000  0.000
-4.660  -0.125  1.737  -0.002  -48.342  -4.952  -5611.622  0.000  0.000  0.000  0.000  0.000
-4.939  -0.047  1.691  -0.001  -45.116  -1.444  -5476.308  0.000  0.000  0.000  0.000  0.000
-5.335  0.175  1.638  0.006  -46.158  5.568  -5492.212  0.000  0.000  0.000  0.000  0.000
-6.142  -0.136  1.568  -0.003  -59.318  -5.079  -5647.312  0.000  0.000  0.000  0.000  0.000
-6.893  -0.052  1.494  -0.001  -67.589  -1.362  -6010.217  0.000  0.000  0.000  0.000  0.000
-7.197  -0.034  1.429  -0.001  -60.495  -0.478  -6153.997  0.000  0.000  0.000  0.000  0.000
-7.293  -0.035  1.368  -0.001  -48.851  -0.397  -6009.127  0.000  0.000  0.000  0.000  0.000
-7.793  -0.069  1.293  -0.003  -52.126  -1.337  -5953.425  0.000  0.000  0.000  0.000  0.000
-8.877  0.040  1.195  0.001  -72.142  2.260  -6409.433  0.000  0.000  0.000  0.000  0.000
-9.657  -0.009  1.098  -0.001  -78.229  0.245  -6881.546  0.000  0.000  0.000  0.000  0.000
-10.341  -0.052  0.998  -0.002  -79.978  -1.104  -7278.883  0.000  0.000  0.000  0.000  0.000
-10.371  0.002  0.914  -0.001  -61.689  0.775  -7213.455  0.000  0.000  0.000  0.000  0.000
-9.514  0.004  0.859  -0.001  -21.159  0.666  -6250.966  0.000  0.000  0.000  0.000  0.000
-9.330  0.018  0.789  -0.000  -10.560  0.922  -5247.853  0.000  0.000  0.000  0.000  0.000
-9.865  0.003  0.697  -0.001  -24.070  0.249  -4739.496  0.000  0.000  0.000  0.000  0.000
-10.901  0.011  0.584  -0.000  -49.396  0.430  -4903.750  0.000  0.000  0.000  0.000  0.000
-11.654  0.048  0.471  0.001  -60.125  1.426  -5289.960  0.000  0.000  0.000  0.000  0.000
-11.898  0.052  0.370  0.001  -53.012  1.227  -5436.366  0.000  0.000  0.000  0.000  0.000
-11.618  0.024  0.284  0.001  -31.877  0.086  -5063.190  0.000  0.000  0.000  0.000  0.000
-11.616  0.083  0.191  0.003  -24.181  1.847  -4617.733  0.000  0.000  0.000  0.000  0.000
-11.788  -0.056  0.093  -0.001  -23.527  -2.777  -4180.779  0.000  0.000  0.000  0.000  0.000
-12.491  0.015  -0.025  0.001  -38.967  0.029  -4218.104  0.000  0.000  0.000  0.000  0.000
-13.159  0.013  -0.147  0.001  -49.676  -0.062  -4486.844  0.000  0.000  0.000  0.000  0.000
-13.791  -0.108  -0.274  -0.003  -56.715  -3.656  -4807.977  0.000  0.000  0.000  0.000  0.000
-14.226  0.035  -0.399  0.001  -56.150  1.504  -5126.127  0.000  0.000  0.000  0.000  0.000
-14.235  -0.029  -0.513  -0.001  -42.931  -0.794  -5051.106  0.000  0.000  0.000  0.000  0.000
-15.120  -0.134  -0.656  -0.004  -59.166  -3.733  -5313.137  0.000  0.000  0.000  0.000  0.000
-15.589  0.012  -0.793  -0.001  -59.064  1.537  -5595.998  0.000  0.000  0.000  0.000  0.000
-16.162  0.013  -0.937  -0.001  -62.077  1.193  -5884.795  0.000  0.000  0.000  0.000  0.000
-16.713  -0.051  -1.084  -0.003  -63.709  -1.004  -6120.798  0.000  0.000  0.000  0.000  0.000
-17.372  0.023  -1.240  -0.001  -68.186  1.455  -6445.199  0.000  0.000  0.000  0.000  0.000
-18.104  0.013  -1.403  -0.001  -73.774  0.803  -6820.518  0.000  0.000  0.000  0.000  0.000
-18.649  0.073  -1.566  0.001  -72.421  2.402  -7113.186  0.000  0.000  0.000  0.000  0.000
-18.588  0.051  -1.713  0.001  -53.201  1.167  -6898.521  0.000  0.000  0.000  0.000  0.000
-18.839  0.037  -1.870  0.001  -47.978  0.483  -6600.148  0.000  0.000  0.000  0.000  0.000
-12.411  0.089  -1.807  0.003  156.399  1.926  -1799.884  0.000  0.000  0.000  0.000  0.000
-13.368  -0.056  -1.938  -0.001  90.146  -2.889  620.137  0.000  0.000  0.000  0.000  0.000
-13.940  0.077  -2.064  0.003  51.356  1.781  1617.506  0.000  0.000  0.000  0.000  0.000
-14.226  0.003  -2.185  0.001  30.438  -0.853  1983.447  0.000  0.000  0.000  0.000  0.000
-14.053  -0.006  -2.293  0.001  28.321  -0.926  2229.515  0.000  0.000  0.000  0.000  0.000
-13.104  -0.007  -2.374  0.001  49.996  -0.719  2909.264  0.000  0.000  0.000  0.000  0.000
