SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_acc[N.m]  acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  vel_motor[rad/s]
163.375    -32   -24.082  -26.451  -6.099  -0.056  -0.052  0.000  0.000  -0.000
163.375    -32   -24.082  -26.451  -6.099  -0.056  -0.052  0.000  0.000  -0.000
143.894    -30   -24.082  -26.451  -9.979  -0.096  -0.091  0.000  0.000  -0.000
143.894    -30   -24.082  -26.451  -9.979  -0.096  -0.091  0.000  0.000  -0.000
124.721    -29   -24.082  -26.451  -11.458  -0.099  -0.083  0.000  0.000  -0.000
124.721    -29   -24.082  -26.451  -11.458  -0.099  -0.083  0.000  0.000  -0.000
105.102    -28   -24.082  -26.451  -13.214  -0.111  -0.089  0.000  0.000  -0.000
105.102    -28   -24.082  -26.451  -13.214  -0.111  -0.089  0.000  0.000  -0.000
84.555    -29   -24.082  -26.451  -15.191  -0.136  -0.124  0.000  0.000  -0.000
84.555    -29   -24.082  -26.451  -15.191  -0.136  -0.124  0.000  0.000  -0.000
64.793    -24   -24.082  -26.451  -16.578  -0.131  -0.084  0.000  0.000  -0.000
64.793    -24   -24.082  -26.451  -16.578  -0.131  -0.084  0.000  0.000  -0.000
20.960    -26   -24.082  -26.451  -28.071  -0.201  -0.055  0.000  0.000  -0.000
20.960    -26   -24.082  -26.451  -28.071  -0.201  -0.055  0.000  0.000  -0.000
0.078    -28   -24.082  -26.451  -22.271  -0.151  -0.073  0.000  0.000  -0.000
0.078    -28   -24.082  -26.451  -22.271  -0.151  -0.073  0.000  0.000  -0.000
-22.129    -26   -24.082  -26.451  -24.539  -0.173  -0.056  0.000  0.000  -0.000
-22.129    -26   -24.082  -26.451  -24.539  -0.173  -0.056  0.000  0.000  -0.000
-40.294    -26   -24.082  -26.451  -24.726  -0.166  -0.022  0.000  0.000  -0.000
-40.294    -26   -24.082  -26.451  -24.726  -0.166  -0.022  0.000  0.000  -0.000
-68.486    -26   -24.082  -26.451  -30.344  -0.189  0.020  0.000  0.000  -0.000
-68.486    -26   -24.082  -26.451  -30.344  -0.189  0.020  0.000  0.000  -0.000
-68.486    -26   -24.082  -26.451  -30.344  -0.189  0.020  0.000  0.000  -0.000
-69.359    -27   -24.082  -26.451  -21.480  -0.115  0.024  0.000  0.000  -0.000
-91.618      2   -24.082  -26.451  -30.331  -0.171  0.075  0.000  0.000  -0.000
-104.605      1   -24.082  -26.451  -28.365  -0.146  0.073  0.000  0.000  -0.000
-98.208      1   -24.082  -26.451  -21.521  -0.087  0.124  0.000  0.000  -0.000
-87.567      1   -24.082  -26.451  -19.249  -0.092  0.108  0.000  0.000  -0.000
-91.397      1   -24.082  -26.451  -24.299  -0.121  0.109  0.000  0.000  -0.000
-75.476      1   -24.082  -26.451  -16.547  -0.044  0.148  0.000  0.000  -0.000
-51.105      1   -24.082  -26.451  -11.779  -0.021  0.149  0.000  0.000  -0.000
-27.433      1   -24.082  -26.451  -10.053  -0.022  0.133  0.000  0.000  -0.000
-27.433      1   -24.082  -26.451  -10.053  -0.022  0.133  0.000  0.000  -0.000
-22.740      0   -24.082  -26.451  -15.886  -0.051  0.153  0.000  0.000  -0.000
-22.740      0   -24.082  -26.451  -15.886  -0.051  0.153  0.000  0.000  -0.000
11.647      2   -24.082  -26.451  -3.329  0.030  0.122  0.000  0.000  -0.000
11.647      2   -24.082  -26.451  -3.329  0.030  0.122  0.000  0.000  -0.000
55.477      3   -24.082  -26.451  3.374  0.056  0.102  0.000  0.000  -0.000
55.477      3   -24.082  -26.451  3.374  0.056  0.102  0.000  0.000  -0.000
110.020      1   -24.082  -26.451  11.362  0.103  0.105  0.000  0.000  -0.000
110.020      1   -24.082  -26.451  11.362  0.103  0.105  0.000  0.000  -0.000
157.057      1   -24.082  -26.451  12.779  0.102  0.094  0.000  0.000  -0.000
157.057      1   -24.082  -26.451  12.779  0.102  0.094  0.000  0.000  -0.000
198.952      3   -24.082  -26.451  14.561  0.108  0.054  0.000  0.000  -0.000
198.952      3   -24.082  -26.451  14.561  0.108  0.054  0.000  0.000  -0.000
232.946      2   -24.082  -26.451  14.766  0.124  0.066  0.000  0.000  -0.000
232.946      2   -24.082  -26.451  14.766  0.124  0.066  0.000  0.000  -0.000
260.467      0   -24.082  -26.451  14.926  0.112  0.034  0.000  0.000  -0.000
260.467      0   -24.082  -26.451  14.926  0.112  0.034  0.000  0.000  -0.000
268.796      0   -24.082  -26.451  9.320  0.073  0.058  0.000  0.000  -0.000
268.796      0   -24.082  -26.451  9.320  0.073  0.058  0.000  0.000  -0.000
284.265    -24   -24.082  -26.451  12.941  0.091  0.030  0.000  0.000  -0.000
284.265    -24   -24.082  -26.451  12.941  0.091  0.030  0.000  0.000  -0.000
293.579    -28   -24.082  -26.451  11.711  0.068  -0.007  0.000  0.000  -0.000
293.579    -28   -24.082  -26.451  11.711  0.068  -0.007  0.000  0.000  -0.000
294.160    -29   -24.082  -26.451  8.897  0.052  0.002  0.000  0.000  -0.000
294.160    -29   -24.082  -26.451  8.897  0.052  0.002  0.000  0.000  -0.000
294.160    -29   -24.082  -26.451  8.897  0.052  0.002  0.000  0.000  -0.000
274.767    -26   -24.082  -26.451  0.765  0.005  0.008  0.000  0.000  -0.000
274.767    -26   -24.082  -26.451  0.765  0.005  0.008  0.000  0.000  -0.000
252.995    -28   -24.082  -26.451  -1.796  -0.008  -0.009  0.000  0.000  -0.000
252.995    -28   -24.082  -26.451  -1.796  -0.008  -0.009  0.000  0.000  -0.000
231.713    -29   -24.082  -26.451  -3.383  -0.021  -0.015  0.000  0.000  -0.000
231.713    -29   -24.082  -26.451  -3.383  -0.021  -0.015  0.000  0.000  -0.000
203.906    -26   -24.082  -26.451  -7.806  -0.055  -0.010  0.000  0.000  -0.000
203.906    -26   -24.082  -26.451  -7.806  -0.055  -0.010  0.000  0.000  -0.000
167.885    -27   -24.082  -26.451  -13.452  -0.095  -0.018  0.000  0.000  -0.000
167.885    -27   -24.082  -26.451  -13.452  -0.095  -0.018  0.000  0.000  -0.000
135.646    -29   -24.082  -26.451  -14.866  -0.098  -0.017  0.000  0.000  -0.000
135.646    -29   -24.082  -26.451  -14.866  -0.098  -0.017  0.000  0.000  -0.000
76.055    -27   -24.082  -26.451  -28.703  -0.196  -0.041  0.000  0.000  -0.000
76.055    -27   -24.082  -26.451  -28.703  -0.196  -0.041  0.000  0.000  -0.000
30.892    -29   -24.082  -26.451  -27.694  -0.176  -0.046  0.000  0.000  -0.000
30.892    -29   -24.082  -26.451  -27.694  -0.176  -0.046  0.000  0.000  -0.000
-11.082    -29   -24.082  -26.451  -30.107  -0.200  -0.036  0.000  0.000  -0.000
-11.082    -29   -24.082  -26.451  -30.107  -0.200  -0.036  0.000  0.000  -0.000
-50.176    -25   -24.082  -26.451  -32.375  -0.224  -0.046  0.000  0.000  -0.000
-50.176    -25   -24.082  -26.451  -32.375  -0.224  -0.046  0.000  0.000  -0.000
-63.388    -28   -24.082  -26.451  -24.975  -0.183  -0.085  0.000  0.000  -0.000
-63.388    -28   -24.082  -26.451  -24.975  -0.183  -0.085  0.000  0.000  -0.000
-80.629    -28   -24.082  -26.451  -27.718  -0.204  -0.069  0.000  0.000  -0.000
-80.629    -28   -24.082  -26.451  -27.718  -0.204  -0.069  0.000  0.000  -0.000
-80.629    -28   -24.082  -26.451  -27.718  -0.204  -0.069  0.000  0.000  -0.000
-86.838    -25   -24.082  -26.451  -24.627  -0.169  -0.053  0.000  0.000  -0.000
-86.838    -25   -24.082  -26.451  -24.627  -0.169  -0.053  0.000  0.000  -0.000
-81.734      0   -24.082  -26.451  -20.497  -0.146  -0.071  0.000  0.000  -0.000
-81.734      0   -24.082  -26.451  -20.497  -0.146  -0.071  0.000  0.000  -0.000
-84.375      4   -24.082  -26.451  -23.251  -0.169  -0.066  0.000  0.000  -0.000
-84.375      4   -24.082  -26.451  -23.251  -0.169  -0.066  0.000  0.000  -0.000
-81.031      0   -24.082  -26.451  -21.012  -0.157  -0.079  0.000  0.000  -0.000
-81.031      0   -24.082  -26.451  -21.012  -0.157  -0.079  0.000  0.000  -0.000
-72.527      2   -24.082  -26.451  -18.635  -0.132  -0.056  0.000  0.000  -0.000
-72.527      2   -24.082  -26.451  -18.635  -0.132  -0.056  0.000  0.000  -0.000
-58.651      0   -24.082  -26.451  -15.738  -0.117  -0.052  0.000  0.000  -0.000
-58.651      0   -24.082  -26.451  -15.738  -0.117  -0.052  0.000  0.000  -0.000
-49.667     -1   -24.082  -26.451  -16.600  -0.126  -0.052  0.000  0.000  -0.000
-49.667     -1   -24.082  -26.451  -16.600  -0.126  -0.052  0.000  0.000  -0.000
-19.925      3   -24.082  -26.451  -7.374  -0.049  -0.030  0.000  0.000  -0.000
-19.925      3   -24.082  -26.451  -7.374  -0.049  -0.030  0.000  0.000  -0.000
1.448      2   -24.082  -26.451  -8.351  -0.072  -0.036  0.000  0.000  -0.000
11.006      1   -24.082  -26.451  -11.423  -0.091  -0.053  0.000  0.000  -0.000
39.223      0   -24.082  -26.451  -3.013  -0.015  -0.022  0.000  0.000  -0.000
71.598      0   -24.082  -26.451  1.003  0.002  -0.006  0.000  0.000  -0.000
103.506      0   -24.082  -26.451  3.476  0.013  -0.011  0.000  0.000  -0.000
122.605      0   -24.082  -26.451  0.844  0.004  0.013  0.000  0.000  -0.000
145.257      0   -24.082  -26.451  3.883  0.024  -0.016  0.000  0.000  -0.000
175.497     -1   -24.082  -26.451  8.838  0.066  0.014  0.000  0.000  -0.000
198.491     -1   -24.082  -26.451  8.346  0.064  0.039  0.000  0.000  -0.000
198.491     -1   -24.082  -26.451  8.346  0.064  0.039  0.000  0.000  -0.000
216.286      0   -24.082  -26.451  8.103  0.062  0.051  0.000  0.000  -0.000
216.286      0   -24.082  -26.451  8.103  0.062  0.051  0.000  0.000  -0.000
238.332      0   -24.082  -26.451  11.313  0.083  0.037  0.000  0.000  -0.000
238.332      0   -24.082  -26.451  11.313  0.083  0.037  0.000  0.000  -0.000
238.332      0   -24.082  -26.451  11.313  0.083  0.037  0.000  0.000  -0.000
267.516      9   -24.082  -26.451  16.042  0.121  0.048  0.000  0.000  -0.000
267.516      9   -24.082  -26.451  16.042  0.121  0.048  0.000  0.000  -0.000
277.101    -30   -24.082  -26.451  10.414  0.079  0.060  0.000  0.000  -0.000
277.101    -30   -24.082  -26.451  10.414  0.079  0.060  0.000  0.000  -0.000
291.306    -30   -24.082  -26.451  13.091  0.107  0.063  0.000  0.000  -0.000
291.306    -30   -24.082  -26.451  13.091  0.107  0.063  0.000  0.000  -0.000
313.358    -31   -24.082  -26.451  17.466  0.137  0.075  0.000  0.000  -0.000
313.358    -31   -24.082  -26.451  17.466  0.137  0.075  0.000  0.000  -0.000
334.230    -28   -24.082  -26.451  18.793  0.143  0.083  0.000  0.000  -0.000
334.230    -28   -24.082  -26.451  18.793  0.143  0.083  0.000  0.000  -0.000
353.549    -29   -24.082  -26.451  19.870  0.152  0.089  0.000  0.000  -0.000
353.549    -29   -24.082  -26.451  19.870  0.152  0.089  0.000  0.000  -0.000
384.346    -30   -24.082  -26.451  26.157  0.195  0.090  0.000  0.000  -0.000
384.346    -30   -24.082  -26.451  26.157  0.195  0.090  0.000  0.000  -0.000
407.939    -30   -24.082  -26.451  25.751  0.179  0.067  0.000  0.000  -0.000
407.939    -30   -24.082  -26.451  25.751  0.179  0.067  0.000  0.000  -0.000
433.490    -27   -24.082  -26.451  28.489  0.206  0.074  0.000  0.000  -0.000
433.490    -27   -24.082  -26.451  28.489  0.206  0.074  0.000  0.000  -0.000
475.165    -27   -24.082  -26.451  37.186  0.267  0.085  0.000  0.000  -0.000
475.165    -27   -24.082  -26.451  37.186  0.267  0.085  0.000  0.000  -0.000
531.363    -28   -24.082  -26.451  46.564  0.312  0.075  0.000  0.000  -0.000
531.363    -28   -24.082  -26.451  46.564  0.312  0.075  0.000  0.000  -0.000
531.363    -28   -24.082  -26.451  46.564  0.312  0.075  0.000  0.000  -0.000
593.952    -29   -24.082  -26.451  53.807  0.351  0.064  0.000  0.000  -0.000
593.952    -29   -24.082  -26.451  53.807  0.351  0.064  0.000  0.000  -0.000
659.420    -28   -24.082  -26.451  60.127  0.397  0.075  0.000  0.000  -0.000
659.420    -28   -24.082  -26.451  60.127  0.397  0.075  0.000  0.000  -0.000
726.101    -29   -24.082  -26.451  66.027  0.423  0.029  0.000  0.000  -0.000
726.101    -29   -24.082  -26.451  66.027  0.423  0.029  0.000  0.000  -0.000
783.372    -32   -24.082  -26.451  67.653  0.438  0.041  0.000  0.000  -0.000
783.372    -32   -24.082  -26.451  67.653  0.438  0.041  0.000  0.000  -0.000
833.819    -29   -24.082  -26.451  69.565  0.455  0.047  0.000  0.000  -0.000
833.819    -29   -24.082  -26.451  69.565  0.455  0.047  0.000  0.000  -0.000
861.493    -28   -24.082  -26.451  64.383  0.419  0.063  0.000  0.000  -0.000
861.493    -28   -24.082  -26.451  64.383  0.419  0.063  0.000  0.000  -0.000
879.631    -29   -24.082  -26.451  62.749  0.418  0.075  0.000  0.000  -0.000
879.631    -29   -24.082  -26.451  62.749  0.418  0.075  0.000  0.000  -0.000
880.928    -28   -24.082  -26.451  57.346  0.382  0.074  0.000  0.000  -0.000
880.928    -28   -24.082  -26.451  57.346  0.382  0.074  0.000  0.000  -0.000
874.594    -28   -24.082  -26.451  54.321  0.370  0.090  0.000  0.000  -0.000
874.594    -28   -24.082  -26.451  54.321  0.370  0.090  0.000  0.000  -0.000
860.397    -28   -24.082  -26.451  50.585  0.340  0.081  0.000  0.000  -0.000
860.397    -28   -24.082  -26.451  50.585  0.340  0.081  0.000  0.000  -0.000
838.393    -29   -24.082  -26.451  46.226  0.309  0.071  0.000  0.000  -0.000
838.393    -29   -24.082  -26.451  46.226  0.309  0.071  0.000  0.000  -0.000
814.340    -28   -24.082  -26.451  43.586  0.291  0.055  0.000  0.000  -0.000
814.340    -28   -24.082  -26.451  43.586  0.291  0.055  0.000  0.000  -0.000
814.340    -28   -24.082  -26.451  43.586  0.291  0.055  0.000  0.000  -0.000
799.815    -28   -24.082  -26.451  45.507  0.307  0.059  0.000  0.000  -0.000
799.815    -28   -24.082  -26.451  45.507  0.307  0.059  0.000  0.000  -0.000
768.015    -30   -24.082  -26.451  37.246  0.241  0.047  0.000  0.000  -0.000
768.015    -30   -24.082  -26.451  37.246  0.241  0.047  0.000  0.000  -0.000
741.682    -26   -24.082  -26.451  36.883  0.240  0.019  0.000  0.000  -0.000
741.682    -26   -24.082  -26.451  36.883  0.240  0.019  0.000  0.000  -0.000
704.933    -28   -24.082  -26.451  30.460  0.191  0.004  0.000  0.000  -0.000
704.933    -28   -24.082  -26.451  30.460  0.191  0.004  0.000  0.000  -0.000
658.567    -27   -24.082  -26.451  23.494  0.154  0.019  0.000  0.000  -0.000
658.567    -27   -24.082  -26.451  23.494  0.154  0.019  0.000  0.000  -0.000
582.549    -24   -24.082  -26.451  7.540  0.052  0.022  0.000  0.000  -0.000
582.549    -24   -24.082  -26.451  7.540  0.052  0.022  0.000  0.000  -0.000
521.387    -27   -24.082  -26.451  7.385  0.056  -0.006  0.000  0.000  -0.000
521.387    -27   -24.082  -26.451  7.385  0.056  -0.006  0.000  0.000  -0.000
475.813    -27   -24.082  -26.451  8.731  0.058  0.008  0.000  0.000  -0.000
426.345    -28   -24.082  -26.451  3.411  -0.004  -0.038  0.000  0.000  -0.000
374.224    -30   -24.082  -26.451  -1.747  -0.028  -0.031  0.000  0.000  -0.000
329.710    -27   -24.082  -26.451  -2.922  -0.022  -0.022  0.000  0.000  -0.000
277.053    -29   -24.082  -26.451  -9.914  -0.065  -0.026  0.000  0.000  -0.000
242.478    -29   -24.082  -26.451  -6.841  -0.042  -0.027  0.000  0.000  -0.000
216.654    -28   -24.082  -26.451  -6.115  -0.040  0.003  0.000  0.000  -0.000
206.113    -27   -24.082  -26.451  -1.956  -0.038  -0.053  0.000  0.000  -0.000
176.932    -27   -24.082  -26.451  -10.466  -0.083  -0.026  0.000  0.000  -0.000
176.932    -27   -24.082  -26.451  -10.466  -0.083  -0.026  0.000  0.000  -0.000
168.574    -28   -24.082  -26.451  -4.322  -0.036  -0.065  0.000  0.000  -0.000
168.574    -28   -24.082  -26.451  -4.322  -0.036  -0.065  0.000  0.000  -0.000
164.819    -31   -24.082  -26.451  -3.133  -0.033  -0.048  0.000  0.000  -0.000
164.819    -31   -24.082  -26.451  -3.133  -0.033  -0.048  0.000  0.000  -0.000
167.570    -30   -24.082  -26.451  -0.782  -0.020  -0.040  0.000  0.000  -0.000
167.570    -30   -24.082  -26.451  -0.782  -0.020  -0.040  0.000  0.000  -0.000
168.948    -27   -24.082  -26.451  -1.106  -0.034  -0.065  0.000  0.000  -0.000
168.948    -27   -24.082  -26.451  -1.106  -0.034  -0.065  0.000  0.000  -0.000
168.352    -27   -24.082  -26.451  -1.815  -0.026  -0.035  0.000  0.000  -0.000
168.352    -27   -24.082  -26.451  -1.815  -0.026  -0.035  0.000  0.000  -0.000
186.654    -28   -24.082  -26.451  5.862  0.041  -0.013  0.000  0.000  -0.000
186.654    -28   -24.082  -26.451  5.862  0.041  -0.013  0.000  0.000  -0.000
190.012    -28   -24.082  -26.451  1.268  -0.016  -0.053  0.000  0.000  -0.000
190.012    -28   -24.082  -26.451  1.268  -0.016  -0.053  0.000  0.000  -0.000
204.862    -30   -24.082  -26.451  6.239  0.032  -0.033  0.000  0.000  -0.000
204.862    -30   -24.082  -26.451  6.239  0.032  -0.033  0.000  0.000  -0.000
221.732    -28   -24.082  -26.451  8.268  0.050  0.008  0.000  0.000  -0.000
221.732    -28   -24.082  -26.451  8.268  0.050  0.008  0.000  0.000  -0.000
231.614    -27   -24.082  -26.451  6.793  0.045  0.012  0.000  0.000  -0.000
231.614    -27   -24.082  -26.451  6.793  0.045  0.012  0.000  0.000  -0.000
237.100    -27   -24.082  -26.451  5.802  0.044  0.019  0.000  0.000  -0.000
237.100    -27   -24.082  -26.451  5.802  0.044  0.019  0.000  0.000  -0.000
237.100    -27   -24.082  -26.451  5.802  0.044  0.019  0.000  0.000  -0.000
241.181    -28   -24.082  -26.451  5.677  0.046  0.022  0.000  0.000  -0.000
241.181    -28   -24.082  -26.451  5.677  0.046  0.022  0.000  0.000  -0.000
242.816    -27   -24.082  -26.451  5.022  0.031  -0.001  0.000  0.000  -0.000
242.816    -27   -24.082  -26.451  5.022  0.031  -0.001  0.000  0.000  -0.000
245.470    -28   -24.082  -26.451  5.553  0.049  0.043  0.000  0.000  -0.000
245.470    -28   -24.082  -26.451  5.553  0.049  0.043  0.000  0.000  -0.000
243.734    -27   -24.082  -26.451  3.991  0.025  0.006  0.000  0.000  -0.000
243.734    -27   -24.082  -26.451  3.991  0.025  0.006  0.000  0.000  -0.000
235.828    -27   -24.082  -26.451  1.312  0.014  0.028  0.000  0.000  -0.000
235.828    -27   -24.082  -26.451  1.312  0.014  0.028  0.000  0.000  -0.000
239.652    -27   -24.082  -26.451  5.458  0.055  0.042  0.000  0.000  -0.000
239.652    -27   -24.082  -26.451  5.458  0.055  0.042  0.000  0.000  -0.000
233.746    -27   -24.082  -26.451  1.793  0.018  0.031  0.000  0.000  -0.000
233.746    -27   -24.082  -26.451  1.793  0.018  0.031  0.000  0.000  -0.000
226.132    -28   -24.082  -26.451  0.623  0.003  0.000  0.000  0.000  -0.000
226.132    -28   -24.082  -26.451  0.623  0.003  0.000  0.000  0.000  -0.000
214.972    -29   -24.082  -26.451  -1.454  -0.008  0.000  0.000  0.000  -0.000
214.972    -29   -24.082  -26.451  -1.454  -0.008  0.000  0.000  0.000  -0.000
192.119    -29   -24.082  -26.451  -7.168  -0.039  0.018  0.000  0.000  -0.000
192.119    -29   -24.082  -26.451  -7.168  -0.039  0.018  0.000  0.000  -0.000
175.307    -24   -24.082  -26.451  -6.585  -0.022  0.041  0.000  0.000  -0.000
175.307    -24   -24.082  -26.451  -6.585  -0.022  0.041  0.000  0.000  -0.000
175.932    -28   -24.082  -26.451  -0.803  -0.006  -0.012  0.000  0.000  -0.000
175.932    -28   -24.082  -26.451  -0.803  -0.006  -0.012  0.000  0.000  -0.000
175.932    -28   -24.082  -26.451  -0.803  -0.006  -0.012  0.000  0.000  -0.000
178.895    -29   -24.082  -26.451  0.196  -0.005  0.007  0.000  0.000  -0.000
178.895    -29   -24.082  -26.451  0.196  -0.005  0.007  0.000  0.000  -0.000
172.054    -30   -24.082  -26.451  -3.581  -0.023  0.022  0.000  0.000  -0.000
172.054    -30   -24.082  -26.451  -3.581  -0.023  0.022  0.000  0.000  -0.000
169.649    -26   -24.082  -26.451  -2.328  0.000  0.023  0.000  0.000  -0.000
169.649    -26   -24.082  -26.451  -2.328  0.000  0.023  0.000  0.000  -0.000
164.629    -29   -24.082  -26.451  -3.598  -0.008  0.028  0.000  0.000  -0.000
164.629    -29   -24.082  -26.451  -3.598  -0.008  0.028  0.000  0.000  -0.000
159.520    -27   -24.082  -26.451  -4.036  -0.020  0.004  0.000  0.000  -0.000
159.520    -27   -24.082  -26.451  -4.036  -0.020  0.004  0.000  0.000  -0.000
152.249    -28   -24.082  -26.451  -5.353  -0.026  0.027  0.000  0.000  -0.000
152.249    -28   -24.082  -26.451  -5.353  -0.026  0.027  0.000  0.000  -0.000
147.902    -29   -24.082  -26.451  -4.745  -0.030  0.009  0.000  0.000  -0.000
147.902    -29   -24.082  -26.451  -4.745  -0.030  0.009  0.000  0.000  -0.000
134.754    -30   -24.082  -26.451  -8.711  -0.050  0.021  0.000  0.000  -0.000
134.754    -30   -24.082  -26.451  -8.711  -0.050  0.021  0.000  0.000  -0.000
124.851    -27   -24.082  -26.451  -8.453  -0.048  -0.001  0.000  0.000  -0.000
