acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  jerk_hum[rad/s3]  jerk_exo[rad/s3]  vel_motor[rad/s]  acc_motor[rad/s2]  actual_Vel[rad/s]
-0.008  0.004  -0.005  0.002  -0.012  0.005  -0.017  0.000      0
-0.005  -0.005  -0.003  -0.003  -0.007  -0.009  -0.027  0.000      0
-0.008  0.007  -0.005  0.004  -0.012  0.010  -0.027  0.000      0
-0.005  -0.008  -0.003  -0.005  -0.007  -0.014  -0.039  0.000      0
-0.004  0.004  -0.003  0.002  -0.006  0.006  -0.032  0.000      0
-0.004  0.001  -0.003  0.001  -0.005  0.001  -0.030  0.000      0
0.002  0.004  0.001  0.002  0.004  0.005  -0.016  0.000      0
-0.001  0.001  -0.001  0.000  -0.001  0.000  -0.012  0.000      0
-0.001  -0.005  -0.001  -0.003  -0.000  -0.009  -0.017  0.000      0
0.002  0.004  0.001  0.002  0.004  0.005  -0.004  0.000      0
0.008  -0.002  0.005  -0.001  0.013  -0.004  0.009  0.000      0
0.005  0.004  0.003  0.002  0.008  0.005  0.021  0.000      0
0.004  0.001  0.002  0.000  0.008  -0.000  0.025  0.000      0
0.007  -0.002  0.004  -0.001  0.012  -0.004  0.031  0.000      0
0.004  0.004  0.002  0.002  0.006  0.005  0.035  0.000      0
0.006  -0.002  0.004  -0.001  0.011  -0.005  0.037  0.000      0
0.006  0.001  0.004  0.000  0.010  0.000  0.041  0.000      0
-0.003  0.001  -0.002  0.001  -0.004  0.000  0.029  0.000      0
0.006  -0.005  0.003  -0.003  0.009  -0.010  0.027  0.000      0
0.003  0.001  0.002  0.001  0.005  0.001  0.028  0.000      0
0.005  0.001  0.003  0.000  0.008  0.001  0.032  0.000      0
0.002  0.004  0.001  0.002  0.003  0.005  0.034  0.000      0
0.002  -0.002  0.001  -0.001  0.003  -0.004  0.028  0.000      0
0.002  0.001  0.001  0.000  0.003  0.000  0.027  0.000      0
-0.003  0.004  -0.002  0.002  -0.005  0.005  0.020  0.000      0
-0.000  0.001  -0.000  0.000  -0.000  0.000  0.016  0.000      0
-0.003  0.000  -0.002  0.000  -0.005  -0.000  0.008  0.000      0
-0.003  -0.005  -0.002  -0.003  -0.005  -0.009  -0.005  0.000      0
-0.000  0.004  -0.000  0.002  -0.000  0.005  -0.000  0.000      0
-0.003  -0.002  -0.002  -0.001  -0.005  -0.005  -0.008  0.000      0
-0.003  0.001  -0.002  0.000  -0.005  0.000  -0.011  0.000      0
-0.003  0.001  -0.002  0.000  -0.005  0.000  -0.013  0.000      0
-0.000  -0.002  -0.000  -0.001  0.000  -0.004  -0.013  0.000      0
-0.003  0.000  -0.002  0.000  -0.004  -0.000  -0.014  0.000      0
-0.008  0.004  -0.005  0.002  -0.013  0.005  -0.022  0.000      0
0.003  -0.005  0.002  -0.003  0.006  -0.009  -0.017  0.000      0
-0.008  0.001  -0.005  0.000  -0.013  0.000  -0.027  0.000      0
0.001  0.001  0.000  0.000  0.002  0.000  -0.019  0.000      0
-0.002  0.001  -0.001  0.000  -0.003  0.000  -0.017  0.000      0
0.001  0.001  0.001  0.000  0.002  0.000  -0.011  0.000      0
0.004  -0.002  0.002  -0.001  0.007  -0.004  -0.004  0.000      0
0.004  -0.005  0.002  -0.003  0.006  -0.009  -0.003  0.000      0
0.001  0.004  0.000  0.002  0.001  0.005  0.003  0.000      0
-0.002  -0.002  -0.001  -0.001  -0.003  -0.003  -0.003  0.000      0
0.004  0.007  0.002  0.004  0.007  0.010  0.013  0.000      0
0.001  -0.002  0.001  -0.001  0.002  -0.004  0.010  0.000      0
0.004  0.001  0.002  0.000  0.006  0.000  0.015  0.000      0
0.000  0.004  0.000  0.002  0.001  0.005  0.017  0.000      0
0.000  0.001  0.000  0.000  0.001  0.000  0.015  0.000      0
0.000  0.003  0.000  0.002  0.000  0.005  0.017  0.000      0
0.000  -0.008  0.000  -0.005  0.001  -0.014  0.004  0.000      0
0.003  0.001  0.002  0.000  0.005  0.001  0.010  0.000      0
-0.000  0.003  -0.000  0.002  -0.000  0.005  0.012  0.000      0
-0.000  0.003  -0.000  0.002  -0.000  0.005  0.013  0.000      0
-0.000  -0.003  0.000  -0.002  -0.000  -0.005  0.007  0.000      0
-0.003  0.000  -0.002  0.000  -0.005  -0.000  0.001  0.000      0
-0.003  0.000  -0.002  0.000  -0.004  -0.000  -0.003  0.000      0
0.001  -0.002  0.000  -0.001  0.001  -0.004  -0.004  0.000      0
-0.005  0.003  -0.003  0.002  -0.009  0.005  -0.008  0.000      0
0.001  0.000  0.001  0.000  0.002  -0.000  -0.004  0.000      0
-0.005  0.000  -0.003  0.000  -0.008  -0.000  -0.012  0.000      0
0.001  0.000  0.000  0.000  0.001  -0.000  -0.007  0.000      0
0.001  0.000  0.000  0.000  0.002  -0.000  -0.004  0.000      0
0.001  0.000  0.000  0.000  0.001  -0.000  -0.001  0.000      0
0.001  0.000  0.000  0.000  0.001  -0.000  0.001  0.000      0
0.001  0.000  0.001  0.000  0.002  -0.001  0.003  0.000      0
0.001  -0.003  0.000  -0.002  0.001  -0.005  0.000  0.000      0
0.001  -0.005  0.001  -0.003  0.002  -0.009  -0.004  0.000      0
-0.002  0.001  -0.001  0.000  -0.003  0.000  -0.006  0.000      0
0.001  0.001  0.000  0.000  0.001  0.001  -0.002  0.000      0
0.004  -0.002  0.002  -0.001  0.006  -0.004  0.002  0.000      0
0.003  0.001  0.002  0.000  0.005  0.001  0.008  0.000      0
0.000  -0.002  0.000  -0.001  0.000  -0.004  0.004  0.000      0
0.008  0.003  0.005  0.002  0.014  0.005  0.022  0.000      0
-0.003  -0.002  -0.002  -0.001  -0.005  -0.004  0.009  0.000      0
0.003  -0.005  0.002  -0.003  0.004  -0.008  0.006  0.000      0
-0.003  0.004  -0.002  0.002  -0.004  0.006  0.004  0.000      0
0.000  -0.002  0.000  -0.001  0.000  -0.004  0.001  0.000      0
0.000  0.001  0.000  0.000  0.000  0.001  0.002  0.000      0
-0.002  0.001  -0.001  0.000  -0.003  0.001  -0.001  0.000      0
0.001  0.001  0.000  0.001  0.001  0.001  0.001  0.000      0
-0.005  -0.002  -0.003  -0.001  -0.008  -0.004  -0.011  0.000      0
-0.005  0.001  -0.003  0.001  -0.008  0.001  -0.017  0.000      0
0.001  0.001  0.001  0.001  0.002  0.001  -0.011  0.000      0
-0.005  -0.005  -0.003  -0.003  -0.008  -0.008  -0.023  0.000      0
-0.005  -0.002  -0.003  -0.001  -0.008  -0.003  -0.029  0.000      0
-0.007  0.004  -0.005  0.002  -0.012  0.006  -0.031  0.000      0
-0.002  -0.002  -0.001  -0.001  -0.002  -0.003  -0.030  0.000      0
-0.007  -0.002  -0.005  -0.001  -0.011  -0.004  -0.038  0.000      0
0.002  -0.002  0.001  -0.001  0.003  -0.003  -0.029  0.000      0
-0.001  0.004  -0.001  0.002  -0.001  0.006  -0.020  0.000      0
0.007  -0.002  0.004  -0.001  0.012  -0.003  -0.004  0.000      0
0.001  0.001  0.001  0.001  0.003  0.001  0.000  0.000      0
-0.001  -0.002  -0.001  -0.001  -0.002  -0.003  -0.004  0.000      0
0.007  0.004  0.004  0.002  0.012  0.006  0.015  0.000      0
0.007  0.001  0.004  0.000  0.011  0.001  0.025  0.000      0
0.004  0.001  0.002  0.001  0.006  0.002  0.028  0.000      0
0.004  0.000  0.002  0.000  0.006  0.000  0.029  0.000      0
0.012  0.004  0.007  0.002  0.019  0.005  0.048  0.000      0
0.005  0.001  0.003  0.000  0.008  0.000  0.048  0.000      0
0.011  -0.002  0.007  -0.002  0.018  -0.004  0.055  0.000      0
0.005  -0.002  0.003  -0.001  0.007  -0.004  0.049  0.000      0
0.005  -0.002  0.003  -0.001  0.007  -0.004  0.044  0.000      0
0.001  -0.002  0.001  -0.001  0.001  -0.003  0.034  0.000      0
0.001  -0.002  0.001  -0.001  0.001  -0.003  0.027  0.000      0
0.006  0.004  0.004  0.002  0.009  0.006  0.036  0.000      0
0.003  0.001  0.002  0.000  0.004  0.001  0.034  0.000      0
-0.002  0.001  -0.001  0.000  -0.004  0.001  0.024  0.000      0
-0.002  0.001  -0.001  0.000  -0.004  0.001  0.015  0.000      0
0.001  -0.002  0.001  -0.001  0.000  -0.004  0.010  0.000      0
-0.002  0.001  -0.001  0.000  -0.004  0.001  0.004  0.000      0
-0.005  0.001  -0.003  0.000  -0.008  0.001  -0.005  0.000      0
-0.004  -0.002  -0.002  -0.001  -0.008  -0.004  -0.015  0.000      0
0.002  -0.002  0.001  -0.001  0.002  -0.003  -0.012  0.000      0
-0.010  0.004  -0.006  0.002  -0.016  0.006  -0.023  0.000      0
-0.004  -0.002  -0.002  -0.001  -0.007  -0.003  -0.028  0.000      0
-0.004  0.001  -0.002  0.000  -0.007  0.001  -0.029  0.000      0
-0.007  0.001  -0.004  0.000  -0.011  0.001  -0.034  0.000      0
-0.003  -0.002  -0.002  -0.001  -0.005  -0.004  -0.036  0.000      0
-0.003  0.004  -0.002  0.002  -0.005  0.006  -0.029  0.000      0
-0.000  -0.005  -0.000  -0.003  -0.000  -0.008  -0.030  0.000      0
0.003  0.004  0.002  0.002  0.004  0.006  -0.014  0.000      0
-0.003  -0.002  -0.002  -0.001  -0.005  -0.004  -0.019  0.000      0
0.003  0.001  0.002  0.000  0.005  0.001  -0.009  0.000      0
-0.000  0.001  -0.000  0.001  -0.001  0.001  -0.007  0.000      0
0.003  0.001  0.002  0.001  0.004  0.001  -0.000  0.000      0
0.005  0.001  0.003  0.000  0.008  0.001  0.010  0.000      0
-0.000  -0.002  -0.000  -0.001  -0.001  -0.003  0.005  0.000      0
-0.000  0.001  -0.000  0.000  -0.001  0.001  0.004  0.000      0
0.002  -0.002  0.002  -0.001  0.004  -0.003  0.005  0.000      0
-0.003  0.001  -0.002  0.000  -0.006  0.001  -0.001  0.000      0
0.003  -0.001  0.002  -0.001  0.004  -0.003  0.001  0.000      0
-0.001  0.001  -0.000  0.000  -0.001  0.001  0.000  0.000      0
0.005  -0.002  0.003  -0.001  0.007  -0.003  0.006  0.000      0
-0.001  -0.002  -0.001  -0.001  -0.002  -0.003  0.000  0.000      0
0.002  0.001  0.001  0.001  0.003  0.001  0.004  0.000      0
-0.007  -0.002  -0.004  -0.001  -0.011  -0.003  -0.011  0.000      0
-0.007  0.001  -0.004  0.001  -0.011  0.001  -0.019  0.000      0
0.002  -0.005  0.001  -0.003  0.004  -0.008  -0.017  0.000      0
-0.009  0.004  -0.006  0.003  -0.015  0.007  -0.025  0.000      0
0.003  0.001  0.002  0.000  0.005  0.001  -0.014  0.000      0
0.003  -0.002  0.002  -0.001  0.004  -0.003  -0.009  0.000      0
-0.000  0.001  -0.000  0.000  -0.000  0.001  -0.006  0.000      0
-0.001  0.001  -0.000  0.001  -0.001  0.002  -0.005  0.000      0
0.002  -0.004  0.002  -0.003  0.004  -0.007  -0.005  0.000      0
-0.001  0.001  -0.000  0.001  -0.001  0.002  -0.004  0.000      0
-0.003  -0.004  -0.002  -0.003  -0.005  -0.007  -0.015  0.000      0
0.005  0.001  0.003  0.001  0.009  0.002  -0.001  0.000      0
0.005  -0.001  0.003  -0.001  0.008  -0.002  0.006  0.000      0
0.002  0.001  0.001  0.001  0.003  0.002  0.010  0.000      0
0.002  -0.001  0.001  -0.001  0.003  -0.002  0.009  0.000      0
-0.001  0.001  -0.000  0.001  -0.001  0.002  0.007  0.000      0
-0.001  -0.002  -0.000  -0.001  -0.001  -0.003  0.002  0.000      0
0.002  0.002  0.001  0.001  0.003  0.003  0.007  0.000      0
-0.004  -0.001  -0.002  -0.001  -0.006  -0.002  -0.003  0.000      0
0.005  0.004  0.003  0.002  0.007  0.007  0.010  0.000      0
0.004  -0.001  0.003  -0.001  0.007  -0.002  0.014  0.000      0
-0.002  0.001  -0.001  0.001  -0.003  0.002  0.009  0.000      0
-0.002  0.001  -0.001  0.001  -0.003  0.002  0.005  0.000      0
-0.004  0.001  -0.003  0.001  -0.007  0.002  -0.002  0.000      0
-0.001  -0.004  -0.001  -0.003  -0.002  -0.007  -0.009  0.000      0
-0.001  0.007  -0.000  0.004  -0.002  0.011  -0.001  0.000      0
-0.009  -0.005  -0.006  -0.003  -0.015  -0.007  -0.023  0.000      0
-0.006  0.001  -0.004  0.001  -0.010  0.002  -0.027  0.000      0
0.003  -0.002  0.002  -0.001  0.005  -0.003  -0.019  0.000      0
-0.005  -0.002  -0.003  -0.001  -0.009  -0.003  -0.026  0.000      0
0.000  0.001  0.000  0.001  0.001  0.002  -0.019  0.000      0
-0.005  -0.002  -0.003  -0.001  -0.008  -0.002  -0.026  0.000      0
-0.007  -0.001  -0.005  -0.001  -0.012  -0.002  -0.035  0.000      0
-0.004  0.001  -0.003  0.001  -0.006  0.002  -0.033  0.000      0
-0.007  0.004  -0.005  0.003  -0.011  0.007  -0.034  0.000      0
-0.007  -0.007  -0.005  -0.005  -0.011  -0.012  -0.047  0.000      0
-0.001  0.002  -0.001  0.001  -0.001  0.003  -0.037  0.000      0
-0.001  0.002  -0.001  0.001  -0.001  0.003  -0.029  0.000      0
-0.001  -0.001  -0.001  -0.001  -0.001  -0.002  -0.026  0.000      0
0.005  0.001  0.003  0.001  0.008  0.002  -0.010  0.000      0
0.002  -0.001  0.001  -0.001  0.004  -0.002  -0.006  0.000      0
0.002  0.001  0.001  0.001  0.004  0.002  0.001  0.000      0
0.008  0.001  0.005  0.001  0.014  0.002  0.017  0.000      0
0.002  0.002  0.001  0.001  0.004  0.002  0.020  0.000      0
0.011  -0.002  0.007  -0.001  0.018  -0.003  0.033  0.000      0
0.002  0.002  0.001  0.001  0.003  0.002  0.032  0.000      0
0.004  0.001  0.003  0.001  0.007  0.002  0.034  0.000      0
0.004  0.001  0.003  0.001  0.007  0.002  0.036  0.000      0
0.007  0.004  0.004  0.003  0.011  0.007  0.046  0.000      0
-0.005  -0.002  -0.003  -0.001  -0.008  -0.003  0.026  0.000      0
0.004  0.001  0.003  0.001  0.007  0.002  0.029  0.000      0
0.004  0.001  0.002  0.000  0.006  0.001  0.030  0.000      0
-0.003  -0.002  -0.002  -0.001  -0.005  -0.003  0.016  0.000      0
0.004  -0.002  0.002  -0.001  0.006  -0.003  0.017  0.000      0
0.005  0.001  0.003  0.001  0.007  0.002  0.023  0.000      0
0.007  0.004  0.004  0.002  0.011  0.006  0.034  0.000      0
0.006  -0.005  0.004  -0.003  0.009  -0.008  0.031  0.000      0
0.010  0.001  0.007  0.001  0.016  0.002  0.044  0.000      0
0.010  0.007  0.007  0.004  0.016  0.011  0.060  0.000      0
0.018  0.004  0.012  0.002  0.028  0.006  0.083  0.000      0
0.010  -0.002  0.007  -0.001  0.014  -0.004  0.079  0.000      0
0.009  -0.002  0.007  -0.001  0.014  -0.004  0.075  0.000      0
0.009  0.001  0.006  0.001  0.012  0.001  0.075  0.000      0
0.003  -0.002  0.003  -0.001  0.003  -0.003  0.061  0.000      0
0.003  0.001  0.003  0.001  0.003  0.002  0.053  0.000      0
0.004  0.004  0.003  0.002  0.004  0.005  0.051  0.000      0
-0.003  0.000  -0.001  0.000  -0.007  0.000  0.034  0.000      0
-0.007  -0.002  -0.004  -0.001  -0.014  -0.004  0.010  0.000      0
0.001  0.001  0.002  0.000  0.000  0.001  0.009  0.000      0
0.004  0.001  0.003  0.000  0.005  0.001  0.014  0.000      0
0.003  0.001  0.003  0.001  0.003  0.001  0.015  0.000      0
0.002  0.001  0.002  0.001  0.002  0.001  0.015  0.000      0
0.014  0.001  0.009  0.001  0.020  0.001  0.035  0.000      0
0.006  -0.002  0.005  -0.001  0.007  -0.004  0.032  0.000      0
0.012  -0.002  0.008  -0.001  0.016  -0.004  0.041  0.000      0
0.002  -0.005  0.003  -0.003  0.001  -0.008  0.029  0.000      0
-0.006  0.004  -0.003  0.002  -0.012  0.006  0.014  0.000      0
0.003  -0.002  0.003  -0.001  0.003  -0.003  0.012  0.000      0
0.000  0.001  0.001  0.001  -0.002  0.001  0.009  0.000      0
-0.006  0.004  -0.003  0.002  -0.012  0.006  -0.002  0.000      0
-0.008  0.000  -0.004  0.000  -0.015  0.000  -0.017  0.000      0
-0.006  -0.002  -0.003  -0.001  -0.011  -0.003  -0.029  0.000      0
-0.004  -0.002  -0.001  -0.001  -0.007  -0.004  -0.033  0.000      0
-0.009  -0.002  -0.004  -0.001  -0.015  -0.003  -0.046  0.000      0
-0.010  0.004  -0.006  0.002  -0.018  0.006  -0.052  0.000      0
-0.011  -0.002  -0.006  -0.001  -0.018  -0.003  -0.064  0.000      0
-0.015  0.001  -0.009  0.001  -0.025  0.001  -0.077  0.000      0
-0.011  -0.002  -0.007  -0.001  -0.019  -0.004  -0.085  0.000      0
-0.010  -0.002  -0.006  -0.001  -0.017  -0.003  -0.088  0.000      0
-0.011  0.001  -0.006  0.000  -0.017  0.001  -0.089  0.000      0
-0.016  0.004  -0.010  0.002  -0.026  0.006  -0.094  0.000      0
-0.007  -0.007  -0.004  -0.005  -0.011  -0.012  -0.097  0.000      0
-0.013  0.004  -0.008  0.003  -0.020  0.007  -0.094  0.000      0
-0.010  0.001  -0.007  0.001  -0.016  0.001  -0.092  0.000      0
-0.005  0.001  -0.003  0.001  -0.007  0.001  -0.080  0.000      0
-0.002  0.001  -0.002  0.000  -0.003  0.001  -0.066  0.000      0
0.001  0.001  0.000  0.001  0.002  0.001  -0.049  0.000      0
-0.002  -0.002  -0.001  -0.001  -0.002  -0.003  -0.044  0.000      0
0.003  0.001  0.002  0.000  0.006  0.001  -0.027  0.000      0
0.006  0.001  0.004  0.000  0.011  0.001  -0.009  0.000      0
-0.001  -0.002  -0.000  -0.001  -0.000  -0.003  -0.010  0.000      0
0.002  0.001  0.001  0.001  0.004  0.001  -0.002  0.000      0
0.008  0.001  0.005  0.001  0.013  0.001  0.013  0.000      0
0.013  -0.002  0.008  -0.001  0.021  -0.004  0.031  0.000      0
0.012  0.001  0.008  0.001  0.019  0.002  0.047  0.000      0
0.020  0.004  0.013  0.002  0.032  0.006  0.076  0.000      0
0.014  -0.002  0.009  -0.001  0.022  -0.003  0.082  0.000      0
0.019  0.001  0.013  0.001  0.030  0.001  0.100  0.000      0
0.009  -0.002  0.006  -0.001  0.014  -0.003  0.093  0.000      0
0.009  0.001  0.006  0.001  0.013  0.001  0.089  0.000      0
0.008  -0.002  0.006  -0.001  0.011  -0.003  0.081  0.000      0
0.002  0.001  0.002  0.000  0.001  0.001  0.067  0.000      0
-0.001  -0.002  0.000  -0.001  -0.003  -0.003  0.048  0.000      0
-0.010  -0.002  -0.005  -0.001  -0.017  -0.003  0.018  0.000      0
-0.004  0.004  -0.002  0.002  -0.008  0.006  0.010  0.000      0
-0.015  -0.002  -0.009  -0.001  -0.025  -0.004  -0.022  0.000      0
-0.011  0.001  -0.006  0.001  -0.019  0.001  -0.037  0.000      0
-0.014  -0.002  -0.008  -0.001  -0.023  -0.003  -0.056  0.000      0
-0.008  0.001  -0.004  0.001  -0.013  0.002  -0.057  0.000      0
-0.013  0.001  -0.008  0.001  -0.021  0.001  -0.067  0.000      0
-0.009  -0.002  -0.006  -0.001  -0.015  -0.003  -0.072  0.000      0
-0.013  0.004  -0.008  0.002  -0.020  0.006  -3.790  0.000      0
-0.016  0.001  -0.010  0.001  -0.025  0.001  -7.074  0.000      0
-0.007  0.001  -0.004  0.000  -0.010  0.001  -7.306  0.000      0
-0.015  0.001  -0.009  0.000  -0.023  0.001  -9.526  0.000      0
-0.012  0.001  -0.007  0.000  -0.017  0.001  -10.418  0.000      0
-0.009  0.001  -0.006  0.001  -0.013  0.001  -10.426  0.000      0
-0.005  0.004  -0.004  0.002  -0.007  0.005  -9.931  0.000      0
-0.005  0.001  -0.004  0.000  -0.006  0.001  -8.977  0.000      0
-0.002  0.003  -0.002  0.002  -0.002  0.005  -7.920  0.000      0
0.004  -0.008  0.002  -0.005  0.008  -0.014  -3.785  0.000      0
0.004  0.001  0.002  0.001  0.007  0.001  -1.934  0.000      0
0.009  0.003  0.005  0.002  0.016  0.005  0.584  0.000      0
0.009  -0.002  0.005  -0.001  0.016  -0.004  3.289  0.000      0
0.011  0.003  0.006  0.002  0.018  0.005  5.038  0.000      0
0.018  0.000  0.011  0.000  0.030  0.000  8.752  0.000      0
0.011  -0.002  0.007  -0.001  0.018  -0.004  10.240  0.000      0
0.017  0.003  0.010  0.002  0.027  0.005  12.060  0.000      0
0.015  -0.003  0.010  -0.002  0.025  -0.004  13.957  0.000      0
0.014  0.001  0.009  0.000  0.023  0.001  14.710  0.000      0
0.011  0.000  0.007  0.000  0.017  0.000  14.502  0.000      0
0.011  0.000  0.007  0.000  0.017  0.000  14.276  0.000      0
0.014  0.000  0.009  0.000  0.021  0.000  14.787  0.000      0
0.016  0.000  0.011  0.000  0.025  0.000  15.792  0.000      0
0.013  0.001  0.009  0.000  0.019  0.001  15.618  0.000      0
0.021  0.003  0.014  0.002  0.033  0.005  17.221  0.000      0
0.012  -0.003  0.009  -0.002  0.017  -0.005  16.977  0.000      0
0.007  0.000  0.006  0.000  0.009  -0.000  14.991  0.000      0
0.009  0.003  0.007  0.002  0.012  0.004  13.493  0.000      0
0.007  -0.000  0.006  0.000  0.008  -0.001  12.117  0.000      0
0.001  0.000  0.002  0.000  -0.001  -0.000  9.594  0.000      0
-0.007  0.000  -0.003  0.000  -0.014  0.000  5.508  0.000      0
-0.012  0.003  -0.006  0.002  -0.022  0.004  0.456  0.000      0
-0.014  -0.000  -0.007  -0.000  -0.024  -0.001  -3.426  0.000      0
-0.025  0.000  -0.015  0.000  -0.043  0.000  -9.508  0.000      0
-0.030  0.003  -0.018  0.002  -0.050  0.004  -15.860  0.000      0
-0.026  -0.000  -0.015  -0.000  -0.042  -0.001  -19.252  0.000      0
-0.033  -0.000  -0.020  0.000  -0.053  -0.001  -23.782  0.000      0
-0.039  -0.000  -0.024  0.000  -0.062  -0.001  -28.824  0.000      0
-0.039  -0.000  -0.025  -0.000  -0.061  -0.001  -32.683  0.000      0
-0.038  -0.000  -0.024  0.000  -0.059  -0.000  -35.551  0.000      0
-0.034  -0.003  -0.022  -0.002  -0.051  -0.005  -36.097  0.000      0
-0.026  0.003  -0.017  0.002  -0.039  0.004  -35.381  0.000      0
-0.024  -0.009  -0.017  -0.005  -0.035  -0.015  -32.571  0.000      0
-0.017  0.003  -0.012  0.002  -0.022  0.005  -30.060  0.000      0
-0.022  -0.003  -0.015  -0.002  -0.031  -0.005  -28.431  0.000      0
-0.027  0.000  -0.018  0.000  -0.037  0.000  -28.716  0.000      0
-0.031  0.000  -0.021  0.000  -0.044  0.000  -29.911  0.000      0
-0.032  -0.005  -0.022  -0.003  -0.045  -0.009  -30.294  0.000      0
-0.048  0.006  -0.032  0.004  -0.070  0.010  -36.314  0.000      0
-0.045  0.003  -0.031  0.002  -0.064  0.004  -39.677  0.000      0
-0.044  0.006  -0.031  0.004  -0.063  0.009  -42.516  0.000      0
-0.043  -0.006  -0.030  -0.004  -0.059  -0.010  -42.499  0.000      0
-0.036  -0.000  -0.026  -0.000  -0.048  -0.001  -41.520  0.000      0
-0.033  0.000  -0.025  0.000  -0.042  -0.000  -39.852  0.000      0
-0.022  -0.000  -0.018  0.000  -0.025  -0.000  -35.715  0.000      0
-0.018  0.000  -0.016  0.000  -0.018  -0.000  -31.422  0.000      0
-0.011  -0.003  -0.012  -0.002  -0.006  -0.005  -25.623  0.000      0
-0.006  -0.000  -0.009  0.000  0.002  -0.000  -20.219  0.000      0
-0.005  0.003  -0.008  0.002  0.003  0.005  -16.085  0.000      0
-0.003  -0.000  -0.007  -0.000  0.007  -0.001  -11.764  0.000      0
-0.003  -0.000  -0.007  -0.000  0.007  -0.001  -11.764  0.000      0
0.001  -0.000  -0.004  -0.000  0.013  -0.001  -7.281  0.000      0
