acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  vel_motor[rpm]  actual_Vel[rpm]  Voltage[V]
0.645  0.879  -0.085  -0.097  -3197.169  -3238  20.494
0.645  0.879  -0.085  -0.097  -3197.169  -3238  20.494
0.708  0.966  -0.080  -0.085  -3035.136  -3235  20.475
0.711  1.077  -0.080  -0.068  -2905.953  -3235  20.475
0.711  1.077  -0.080  -0.068  -2905.953  -3235  20.475
0.704  1.206  -0.071  -0.050  -2752.292  -3236  20.481
0.704  1.206  -0.071  -0.050  -2752.292  -3236  20.481
0.746  1.336  -0.053  -0.028  -2521.436  -3237  20.487
0.889  1.378  -0.032  -0.027  -2206.843  -3238  20.494
0.889  1.378  -0.032  -0.027  -2206.843  -3238  20.494
1.165  1.480  -0.001  -0.008  -1772.065  -3237  20.487
1.165  1.480  -0.001  -0.008  -1772.065  -3237  20.487
1.165  1.480  -0.001  -0.008  -1772.065  -3237  20.487
1.500  1.633  0.030  0.013  -1236.582  -3206  20.291
1.718  1.783  0.032  0.029  -798.170  -2838  17.962
1.826  1.862  0.030  0.034  -454.486  -2629  16.639
1.712  1.756  0.010  0.029  -301.993  -1317  8.335
1.485  1.508  0.002  0.021  -226.544  -1229  7.778
1.273  1.167  0.016  0.014  -86.507  -1229  7.778
1.001  0.789  0.024  0.007  76.817  -1089  6.892
0.608  0.409  0.014  -0.000  144.829   -957  6.057
0.133  0.064  -0.005  -0.010  84.421   -806  5.101
-0.311  -0.307  -0.016  -0.012  -30.002   -806  5.101
-0.578  -0.588  -0.018  -0.017  -133.594   -670  4.241
-0.578  -0.588  -0.018  -0.017  -133.594   -670  4.241
-0.585  -0.715  -0.013  -0.017  -187.047   -517  3.272
-0.502  -0.691  -0.008  -0.014  -198.165   -410  2.595
-0.502  -0.691  -0.008  -0.014  -198.165   -410  2.595
-0.377  -0.553  -0.007  -0.009  -202.618   -371  2.348
-0.377  -0.553  -0.007  -0.009  -202.618   -371  2.348
-0.351  -0.375  -0.008  -0.005  -210.089   -340  2.152
-0.351  -0.214  -0.007  -0.006  -210.376   -315  1.994
-0.351  -0.214  -0.007  -0.006  -210.376   -315  1.994
-0.228  -0.065  -0.003  -0.004  -186.624   -298  1.886
-0.228  -0.065  -0.003  -0.004  -186.624   -298  1.886
-0.228  -0.065  -0.003  -0.004  -186.624   -298  1.886
-0.007  0.051  0.000  -0.006  -148.489   -285  1.804
0.166  0.115  -0.001  -0.008  -122.908   -255  1.614
0.219  0.137  -0.002  -0.006  -109.246   -244  1.544
0.219  0.137  -0.002  -0.006  -109.246   -244  1.544
0.186  0.142  -0.003  -0.006  -105.932   -225  1.424
0.186  0.142  -0.003  -0.006  -105.932   -225  1.424
0.131  0.107  -0.002  -0.005  -96.348   -207  1.310
0.131  0.107  -0.002  -0.005  -96.348   -207  1.310
0.106  0.059  0.001  -0.006  -72.582   -183  1.158
0.106  0.059  0.001  -0.006  -72.582   -183  1.158
0.116  0.011  0.004  -0.006  -36.831   -161  1.019
0.116  0.011  0.004  -0.006  -36.831   -161  1.019
0.115  -0.004  0.003  -0.005  -11.934   -143  0.905
0.092  -0.002  0.002  -0.006  1.012   -122  0.772
0.063  0.008  0.002  -0.004  10.497   -102  0.646
0.051  0.025  0.002  -0.004  18.208    -86  0.544
0.058  0.030  0.002  -0.005  26.464    -28  0.177
0.060  0.025  0.003  -0.004  36.330    -24  0.152
0.056  0.032  0.003  -0.003  49.789    -24  0.152
0.030  0.042  0.002  -0.002  52.295    -18  0.114
-0.005  0.047  0.000  -0.003  43.679    -12  0.076
-0.031  0.044  -0.001  -0.003  28.825     -5  0.032
-0.022  0.042  0.001  -0.002  31.773     -5  0.032
-0.022  0.042  0.001  -0.002  31.773     -5  0.032
-0.021  0.038  0.000  -0.003  28.245     11  0.070
-0.026  0.021  0.000  -0.004  24.408     14  0.089
-0.026  0.021  0.000  -0.004  24.408     14  0.089
-0.029  0.019  0.000  -0.003  22.488     16  0.101
-0.029  0.019  0.000  -0.003  22.488     16  0.101
-0.028  0.017  0.001  -0.002  23.767     16  0.101
-0.028  0.017  0.001  -0.002  23.767     16  0.101
-0.018  0.012  0.002  -0.002  31.303     17  0.108
-0.018  0.012  0.002  -0.002  31.303     17  0.108
-0.009  0.013  0.001  -0.002  32.029     17  0.108
-0.009  0.013  0.001  -0.002  32.029     17  0.108
0.004  0.021  0.000  -0.001  28.266     19  0.120
0.009  0.035  0.000  -0.000  23.297     23  0.146
-0.002  0.039  -0.001  -0.000  12.718     24  0.152
-0.002  0.039  -0.001  -0.000  12.718     24  0.152
-0.018  0.048  -0.000  0.001  7.341     25  0.158
-0.018  0.048  -0.000  0.001  7.341     25  0.158
-0.006  0.061  0.002  0.002  15.744     24  0.152
-0.006  0.061  0.002  0.002  15.744     24  0.152
0.007  0.063  0.003  0.001  30.024     19  0.120
0.007  0.063  0.003  0.001  30.024     19  0.120
0.009  0.051  0.002  0.001  34.614     15  0.095
0.007  0.041  0.001  0.000  34.166     14  0.089
0.007  0.041  0.001  0.000  34.166     14  0.089
0.008  0.029  0.001  0.000  34.304     16  0.101
0.008  0.029  0.001  0.000  34.304     16  0.101
0.017  0.014  0.001  -0.000  34.742     19  0.120
0.017  0.014  0.001  -0.000  34.742     19  0.120
0.028  0.000  0.003  -0.000  43.126     23  0.146
0.035  -0.010  0.003  -0.000  53.075     27  0.171
0.043  -0.021  0.004  -0.001  66.660     37  0.234
0.036  -0.027  0.004  -0.000  74.497     39  0.247
0.037  -0.020  0.005  0.000  91.037     42  0.266
0.042  -0.013  0.004  -0.000  99.690     42  0.266
0.058  -0.006  0.006  -0.000  113.288     46  0.291
0.063  -0.001  0.006  -0.000  124.237     52  0.329
0.061  0.005  0.006  0.000  134.471     52  0.329
0.054  0.010  0.006  0.000  142.167     58  0.367
0.033  0.012  0.004  0.001  139.065     72  0.456
0.033  0.012  0.004  0.001  139.065     72  0.456
0.017  0.011  0.004  -0.000  135.349     82  0.519
0.017  0.011  0.004  -0.000  135.349     82  0.519
-0.002  0.005  0.003  -0.000  127.734     93  0.589
-0.002  0.005  0.003  -0.000  127.734     93  0.589
-0.020  -0.002  0.002  -0.000  116.195    105  0.665
-0.020  -0.002  0.002  -0.000  116.195    105  0.665
-0.036  -0.005  0.003  -0.000  110.255    112  0.709
-0.040  -0.009  0.003  -0.001  106.078    111  0.703
-0.040  -0.009  0.003  -0.001  106.078    111  0.703
-0.049  -0.007  0.002  0.000  98.761    110  0.696
-0.049  -0.007  0.002  0.000  98.761    110  0.696
-0.048  -0.005  0.002  0.000  93.713    110  0.696
-0.048  -0.005  0.002  0.000  93.713    110  0.696
-0.047  -0.004  0.002  0.000  86.198    106  0.671
-0.047  -0.004  0.002  0.000  86.198    106  0.671
-0.042  -0.003  0.001  -0.000  77.291    104  0.658
-0.042  -0.003  0.001  -0.000  77.291    104  0.658
-0.032  -0.002  0.002  -0.000  71.510    100  0.633
-0.026  0.002  0.002  -0.000  68.160     94  0.595
-0.019  0.001  0.002  -0.000  65.801     91  0.576
-0.019  0.001  0.002  -0.000  65.801     91  0.576
-0.020  -0.002  0.001  -0.001  57.987     88  0.557
-0.020  -0.002  0.001  -0.001  57.987     88  0.557
-0.023  -0.004  0.001  -0.001  53.240     84  0.532
-0.023  -0.004  0.001  -0.001  53.240     84  0.532
-0.027  -0.004  -0.000  -0.000  42.290     77  0.487
-0.027  -0.008  0.000  -0.000  34.476     72  0.456
-0.026  -0.000  0.001  0.001  31.221     50  0.316
-0.029  -0.002  -0.001  -0.001  20.051     49  0.310
-0.034  0.000  -0.001  -0.001  10.385     49  0.310
-0.036  -0.001  -0.001  -0.001  4.827     47  0.297
-0.036  0.001  -0.001  0.000  -1.002     44  0.278
-0.032  0.005  -0.001  0.000  -5.408     38  0.241
-0.019  0.007  0.000  0.000  -4.038     38  0.241
-0.019  0.007  0.000  0.000  -4.038     38  0.241
-0.019  0.004  -0.001  -0.000  -10.196     31  0.196
-0.017  -0.001  -0.002  -0.000  -18.350     24  0.152
-0.017  -0.001  -0.002  -0.000  -18.350     24  0.152
-0.009  -0.003  0.000  -0.001  -13.049     21  0.133
-0.009  -0.003  0.000  -0.001  -13.049     21  0.133
-0.003  0.000  -0.000  0.000  -11.794     17  0.108
0.006  0.008  -0.000  -0.000  -11.725     13  0.082
0.006  0.008  -0.000  -0.000  -11.725     13  0.082
0.005  -0.001  -0.001  -0.001  -12.866     11  0.070
0.005  -0.001  -0.001  -0.001  -12.866     11  0.070
0.005  -0.003  -0.000  -0.000  -11.846      9  0.057
0.005  -0.003  -0.000  -0.000  -11.846      9  0.057
0.009  -0.003  0.000  0.000  -8.982      7  0.044
0.009  -0.003  0.000  0.000  -8.982      7  0.044
0.011  0.003  0.000  0.000  -5.200      5  0.032
0.011  0.003  0.000  0.000  -5.200      5  0.032
0.013  0.001  0.000  -0.001  -1.703      4  0.025
0.013  0.001  0.000  -0.001  -1.703      4  0.025
0.016  -0.003  -0.000  -0.001  -2.551      3  0.019
0.009  -0.013  -0.001  -0.002  -5.146      2  0.013
-0.003  -0.024  -0.001  -0.002  -8.141      2  0.013
-0.003  -0.024  -0.001  -0.002  -8.141      2  0.013
-0.002  -0.025  -0.000  -0.001  -9.445      2  0.013
-0.002  -0.025  -0.000  -0.001  -9.445      2  0.013
0.003  -0.017  0.001  -0.000  -3.869      1  0.006
0.003  -0.017  0.001  -0.000  -3.869      1  0.006
0.002  -0.010  0.000  -0.000  -3.032      1  0.006
0.002  -0.010  0.000  -0.000  -3.032      1  0.006
0.001  -0.005  0.000  0.000  -0.396      1  0.006
0.001  -0.006  0.000  -0.001  0.255      1  0.006
0.002  -0.001  0.000  -0.001  0.680      0  0.000
0.007  0.009  0.001  -0.001  4.199      0  0.000
0.014  0.014  0.001  -0.001  7.735      0  0.000
0.015  0.015  0.001  -0.000  9.896      0  0.000
0.013  0.014  0.001  0.000  11.232      0  0.000
0.007  0.002  0.000  -0.001  10.168      0  0.000
0.001  0.002  0.000  -0.000  9.474      0  0.000
0.006  0.005  0.001  0.000  13.016      0  0.000
0.006  0.005  0.001  0.000  13.016      0  0.000
0.008  0.009  0.001  0.000  18.181      0  0.000
0.008  0.009  0.001  0.000  18.181      0  0.000
0.011  0.017  0.001  0.000  21.306      0  0.000
0.009  0.010  0.001  -0.000  22.606      0  0.000
0.003  0.008  0.000  0.000  19.315      1  0.006
0.003  0.008  0.000  0.000  19.315      1  0.006
0.000  -0.003  0.000  -0.001  17.149      2  0.013
0.000  -0.003  0.000  -0.001  17.149      2  0.013
-0.001  -0.013  0.000  -0.002  15.917      3  0.019
-0.001  -0.013  0.000  -0.002  15.917      3  0.019
-0.000  -0.019  0.001  -0.002  16.952      7  0.044
-0.000  -0.019  0.001  -0.002  16.952      7  0.044
-0.010  -0.018  -0.001  -0.001  7.394      9  0.057
-0.023  -0.028  -0.002  -0.002  -3.290     12  0.076
-0.023  -0.028  -0.002  -0.002  -3.290     12  0.076
-0.031  -0.039  -0.001  -0.004  -8.409     13  0.082
-0.031  -0.039  -0.001  -0.004  -8.409     13  0.082
-0.034  -0.047  -0.001  -0.004  -13.219     11  0.070
-0.034  -0.047  -0.001  -0.004  -13.219     11  0.070
-0.025  -0.050  0.000  -0.004  -9.952      8  0.051
-0.025  -0.050  0.000  -0.004  -9.952      8  0.051
-0.017  -0.053  -0.000  -0.004  -8.866      6  0.038
-0.017  -0.053  -0.000  -0.004  -8.866      6  0.038
-0.003  -0.056  0.001  -0.005  -1.794      5  0.032
0.009  -0.054  0.001  -0.005  7.076      4  0.025
0.020  -0.055  0.001  -0.005  14.665      3  0.019
0.034  -0.058  0.002  -0.006  24.083      3  0.019
0.051  -0.049  0.002  -0.005  34.304      1  0.006
0.059  -0.031  0.003  -0.004  48.121      2  0.013
0.053  -0.022  0.002  -0.006  52.176      2  0.013
0.042  -0.014  0.002  -0.005  51.681      5  0.032
0.027  -0.001  0.002  -0.004  51.166     10  0.063
0.023  0.012  0.003  -0.004  56.176     18  0.114
0.011  0.020  0.002  -0.004  57.087     18  0.114
0.011  0.020  0.002  -0.004  57.087     18  0.114
0.005  0.026  0.002  -0.004  59.754     33  0.209
0.005  0.026  0.002  -0.004  59.754     33  0.209
-0.002  0.024  0.002  -0.004  57.480     37  0.234
-0.011  0.018  0.001  -0.005  53.984     41  0.259
-0.011  0.018  0.001  -0.005  53.984     41  0.259
-0.028  0.020  -0.001  -0.003  38.912     44  0.278
-0.028  0.020  -0.001  -0.003  38.912     44  0.278
-0.036  0.031  -0.000  -0.001  29.073     46  0.291
-0.036  0.031  -0.000  -0.001  29.073     46  0.291
-0.026  0.043  0.001  -0.001  30.833     46  0.291
-0.026  0.043  0.001  -0.001  30.833     46  0.291
-0.018  0.039  0.002  -0.002  34.958     42  0.266
-0.018  0.039  0.002  -0.002  34.958     42  0.266
-0.012  0.041  0.002  -0.001  40.540     37  0.234
-0.008  0.048  0.002  -0.001  43.790     35  0.222
-0.001  0.052  0.001  -0.000  43.227     34  0.215
-0.001  0.052  0.001  -0.000  43.227     34  0.215
0.007  0.053  0.002  -0.000  46.282     36  0.228
0.007  0.053  0.002  -0.000  46.282     36  0.228
0.024  0.050  0.003  -0.000  55.592     36  0.228
0.024  0.050  0.003  -0.000  55.592     36  0.228
0.039  0.044  0.004  0.000  66.996     40  0.253
0.039  0.044  0.004  0.000  66.996     40  0.253
0.056  0.025  0.005  -0.000  82.297     44  0.278
0.054  0.023  0.005  0.001  93.885     48  0.304
0.054  0.023  0.005  0.001  93.885     48  0.304
0.050  0.023  0.005  0.000  105.253     51  0.323
0.050  0.023  0.005  0.000  105.253     51  0.323
0.048  0.024  0.004  0.000  110.617     59  0.373
0.051  0.010  0.005  -0.001  120.850     71  0.449
0.046  -0.001  0.004  -0.001  122.558     98  0.620
0.032  -0.005  0.003  -0.000  118.814     99  0.627
0.008  -0.004  0.003  0.000  110.651     99  0.627
-0.012  -0.007  0.003  -0.001  104.826    104  0.658
-0.028  -0.014  0.002  -0.001  97.420    106  0.671
-0.050  -0.020  0.000  -0.002  80.320    107  0.677
-0.063  -0.018  -0.000  -0.000  63.964    107  0.677
-0.073  -0.006  -0.000  0.000  49.253    107  0.677
-0.073  -0.006  -0.000  0.000  49.253    107  0.677
-0.074  0.005  -0.000  0.001  37.750    103  0.652
-0.074  0.005  -0.000  0.001  37.750    103  0.652
-0.073  0.019  0.000  0.001  30.424     93  0.589
-0.073  0.019  0.000  0.001  30.424     93  0.589
-0.065  0.020  -0.001  0.000  18.490     78  0.494
-0.065  0.020  -0.001  0.000  18.490     78  0.494
-0.051  0.016  0.000  -0.000  15.713     65  0.411
-0.042  0.014  -0.001  -0.000  9.157     54  0.342
-0.042  0.014  -0.001  -0.000  9.157     54  0.342
-0.042  0.014  -0.001  -0.000  9.157     54  0.342
-0.031  0.016  0.000  0.000  7.628     45  0.285
-0.014  0.016  0.000  0.000  7.796     33  0.209
0.001  0.006  0.000  -0.000  7.851     28  0.177
0.001  0.006  0.000  -0.000  7.851     28  0.177
0.007  -0.004  0.000  0.000  7.989     23  0.146
0.007  -0.004  0.000  0.000  7.989     23  0.146
0.008  -0.006  -0.000  0.000  6.188     20  0.127
0.008  -0.006  -0.000  0.000  6.188     20  0.127
0.012  -0.007  0.001  0.000  10.839     15  0.095
0.012  -0.007  0.001  0.000  10.839     15  0.095
0.016  -0.006  0.001  -0.000  15.470     12  0.076
0.021  0.000  0.001  0.000  18.779      9  0.057
0.021  0.000  0.001  0.000  18.779      9  0.057
0.016  0.006  0.001  0.001  19.483      8  0.051
0.016  0.006  0.001  0.001  19.483      8  0.051
0.014  0.008  0.000  0.001  18.393      7  0.044
0.008  0.009  0.001  0.001  17.902      9  0.057
0.008  0.010  0.001  0.001  20.498     10  0.063
0.005  0.010  0.000  0.000  18.965     15  0.095
0.001  0.007  0.000  0.001  17.169     15  0.095
-0.005  0.001  0.000  -0.000  13.727     15  0.095
-0.021  -0.008  -0.001  -0.001  3.099     16  0.101
-0.025  -0.014  -0.001  -0.001  -2.392     17  0.108
-0.029  -0.023  -0.001  -0.001  -9.884     15  0.095
-0.034  -0.029  -0.002  -0.001  -19.692     15  0.095
-0.039  -0.025  -0.002  -0.000  -28.610     13  0.082
-0.042  -0.024  -0.002  -0.001  -35.501     10  0.063
-0.046  -0.023  -0.003  -0.001  -44.709      8  0.051
-0.046  -0.023  -0.003  -0.001  -44.709      8  0.051
-0.042  -0.016  -0.003  -0.001  -51.662      6  0.038
-0.042  -0.016  -0.003  -0.001  -51.662      6  0.038
-0.042  -0.016  -0.003  -0.001  -51.662      6  0.038
-0.033  -0.007  -0.002  -0.000  -52.639      4  0.025
-0.022  -0.001  -0.002  -0.001  -52.164     -7  0.044
-0.020  -0.002  -0.003  -0.002  -62.311    -15  0.095
-0.020  -0.002  -0.003  -0.002  -62.311    -15  0.095
-0.018  0.001  -0.002  -0.000  -64.577    -22  0.139
-0.018  0.001  -0.002  -0.000  -64.577    -22  0.139
-0.007  0.009  -0.002  0.000  -61.465    -28  0.177
-0.007  0.009  -0.002  0.000  -61.465    -28  0.177
0.000  0.011  -0.002  -0.000  -61.132    -35  0.222
0.000  0.011  -0.002  -0.000  -61.132    -35  0.222
0.007  0.011  -0.001  -0.000  -57.083    -44  0.278
0.012  0.012  -0.001  -0.001  -53.693    -49  0.310
0.016  0.019  -0.002  0.001  -51.960    -49  0.310
0.016  0.019  -0.002  0.001  -51.960    -49  0.310
0.012  0.016  -0.002  0.000  -53.325    -50  0.316
0.012  0.016  -0.002  0.000  -53.325    -50  0.316
0.012  0.016  -0.002  0.000  -53.325    -50  0.316
0.008  0.012  -0.002  -0.001  -53.611    -50  0.316
0.012  0.007  -0.001  -0.001  -51.026    -51  0.323
0.012  0.007  -0.001  -0.001  -51.026    -51  0.323
0.018  0.002  -0.001  -0.000  -46.283    -52  0.329
0.017  -0.009  -0.000  -0.001  -37.664    -51  0.323
0.011  -0.012  -0.001  -0.001  -38.302    -47  0.297
0.004  -0.011  -0.002  -0.001  -44.707    -46  0.291
-0.003  -0.016  -0.002  -0.001  -48.360    -45  0.285
-0.001  -0.017  -0.001  -0.001  -45.724    -45  0.285
0.005  -0.013  -0.001  0.000  -40.537    -43  0.272
0.006  -0.002  -0.001  -0.000  -38.222    -43  0.272
0.002  0.006  -0.001  -0.000  -38.470    -43  0.272
-0.002  0.007  -0.001  -0.000  -39.424    -44  0.278
-0.002  0.007  -0.001  -0.000  -39.424    -44  0.278
0.003  0.006  -0.000  -0.000  -32.930    -44  0.278
0.003  0.006  -0.000  -0.000  -32.930    -44  0.278
0.013  0.009  0.000  -0.001  -23.977    -43  0.272
0.013  0.009  0.000  -0.001  -23.977    -43  0.272
0.030  0.006  0.001  -0.001  -14.284    -40  0.253
0.036  0.005  0.001  -0.001  -7.654    -36  0.228
0.029  0.006  -0.000  -0.000  -6.875    -32  0.203
0.029  0.006  -0.000  -0.000  -6.875    -32  0.203
0.019  -0.001  -0.000  -0.001  -8.318    -27  0.171
0.019  -0.001  -0.000  -0.001  -8.318    -27  0.171
0.022  -0.007  0.001  -0.001  -0.646    -22  0.139
0.022  -0.007  0.001  -0.001  -0.646    -22  0.139
0.021  0.002  0.000  0.000  0.897    -18  0.114
0.021  0.002  0.000  0.000  0.897    -18  0.114
0.018  0.003  0.000  -0.000  2.355    -14  0.089
0.009  0.014  0.000  0.001  2.175    -11  0.070
0.009  0.014  0.000  0.001  2.175    -11  0.070
-0.002  0.015  -0.000  0.000  0.889     -9  0.057
-0.002  0.015  -0.000  0.000  0.889     -9  0.057
-0.005  0.017  0.000  0.000  2.054     -7  0.044
-0.010  0.017  -0.001  0.000  -2.001     -6  0.038
-0.010  0.017  -0.001  0.000  -2.001     -6  0.038
-0.010  0.017  -0.001  0.000  -2.001     -6  0.038
-0.011  0.017  -0.001  0.001  -6.997     -5  0.032
-0.011  0.017  -0.001  0.001  -6.997     -5  0.032
-0.017  0.016  -0.002  0.001  -16.521     -3  0.019
-0.027  0.007  -0.002  -0.001  -25.394     -3  0.019
-0.034  -0.001  -0.001  -0.000  -28.712     -3  0.019
-0.035  -0.009  -0.002  -0.000  -37.906    -18  0.114
-0.041  -0.008  -0.003  0.000  -48.492    -19  0.120
-0.046  -0.009  -0.004  0.001  -60.094    -19  0.120
-0.042  -0.005  -0.003  -0.000  -63.548    -19  0.120
-0.040  -0.005  -0.003  0.000  -69.746    -25  0.158
-0.037  -0.001  -0.004  0.001  -79.572    -28  0.177
-0.043  0.005  -0.005  0.001  -96.226    -28  0.177
-0.043  0.005  -0.005  0.001  -96.226    -28  0.177
-0.044  0.015  -0.005  0.001  -108.043    -41  0.259
-0.044  0.015  -0.005  0.001  -108.043    -41  0.259
-0.045  0.022  -0.005  0.001  -115.442    -51  0.323
-0.045  0.022  -0.005  0.001  -115.442    -51  0.323
-0.041  0.014  -0.004  0.000  -119.184    -61  0.386
-0.030  0.011  -0.004  0.001  -121.889    -72  0.456
-0.018  0.004  -0.003  0.000  -118.469    -83  0.525
-0.018  0.004  -0.003  0.000  -118.469    -83  0.525
-0.011  -0.005  -0.004  -0.001  -117.606    -88  0.557
-0.011  -0.005  -0.004  -0.001  -117.606    -88  0.557
-0.007  -0.012  -0.004  -0.001  -118.190    -94  0.595
-0.007  -0.012  -0.004  -0.001  -118.190    -94  0.595
-0.002  -0.023  -0.005  -0.001  -125.080    -99  0.627
-0.002  -0.023  -0.005  -0.001  -125.080    -99  0.627
0.006  -0.031  -0.004  -0.001  -126.479   -102  0.646
0.011  -0.032  -0.004  -0.001  -126.302   -107  0.677
0.011  -0.032  -0.004  -0.001  -126.302   -107  0.677
0.005  -0.028  -0.004  -0.000  -127.944   -108  0.684
0.005  -0.028  -0.004  -0.000  -127.944   -108  0.684
-0.003  -0.022  -0.005  -0.001  -131.450   -114  0.722
-0.004  -0.019  -0.004  -0.001  -129.194   -115  0.728
-0.004  -0.019  -0.004  -0.001  -129.194   -115  0.728
-0.004  -0.019  -0.004  -0.001  -129.194   -115  0.728
0.012  -0.009  -0.001  0.000  -111.317   -118  0.747
0.012  -0.009  -0.001  0.000  -111.317   -118  0.747
0.022  0.003  -0.002  0.000  -99.018   -121  0.766
0.034  0.017  -0.002  0.001  -90.792   -122  0.772
0.045  0.023  -0.002  0.001  -81.827   -117  0.741
0.057  0.023  -0.001  0.000  -68.782   -113  0.715
0.069  0.022  0.001  0.000  -46.292    -90  0.570
0.087  0.020  0.003  0.000  -19.224    -86  0.544
0.105  0.024  0.004  0.002  9.383    -86  0.544
0.109  0.026  0.004  0.001  29.985    -82  0.519
0.101  0.019  0.004  0.001  46.805    -75  0.475
0.089  0.008  0.004  0.000  59.183    -64  0.405
0.084  0.008  0.003  0.001  67.013    -64  0.405
0.084  0.008  0.003  0.001  67.013    -64  0.405
0.067  0.020  0.002  0.003  68.557    -39  0.247
0.043  0.030  0.002  0.003  69.016    -23  0.146
