acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  jerk_hum[rad/s3]  jerk_exo[rad/s3]  vel_motor[rad/s]  exo_Vel[rad/s]  actual_Vel[rad/s]  T_Sea[N.m]  theta_c[rad]  theta_l[rad]
0.023  -0.052  -0.008  0.018  0.184  -0.330  34.513  0.000  0.000  -1.839  -0.101  -0.083
0.039  -0.070  -0.003  0.012  0.231  -0.379  38.597  0.000  0.000  -1.839  -0.101  -0.083
0.035  -0.064  -0.004  0.013  0.214  -0.350  41.106  0.000  0.000  -1.839  -0.101  -0.083
0.048  -0.071  0.001  0.011  0.250  -0.363  44.020  0.000  0.000  -1.839  -0.101  -0.083
0.074  -0.093  0.009  0.003  0.328  -0.425  48.770  0.000  0.000  -1.839  -0.101  -0.083
0.094  -0.088  0.016  0.004  0.381  -0.398  53.401  0.000  0.000  -1.839  -0.101  -0.083
0.099  -0.110  0.018  -0.004  0.387  -0.458  57.876  0.000  0.000  -1.839  -0.101  -0.083
0.090  -0.130  0.016  -0.011  0.349  -0.511  61.152  0.000  0.000  -1.839  -0.101  -0.083
0.093  -0.138  0.018  -0.014  0.349  -0.522  63.832  0.000  0.000  -1.839  -0.101  -0.083
0.086  -0.156  0.017  -0.021  0.319  -0.567  65.748  0.000  0.000  -1.839  -0.101  -0.083
0.090  -0.151  0.018  -0.021  0.322  -0.539  66.932  0.000  0.000  -1.839  -0.101  -0.083
0.082  -0.155  0.016  -0.023  0.288  -0.538  67.030  0.000  0.000  -1.839  -0.101  -0.083
0.091  -0.162  0.020  -0.027  0.311  -0.547  67.647  0.000  0.000  -1.839  -0.101  -0.083
0.049  -0.139  0.008  -0.021  0.170  -0.458  63.869  0.000  0.000  -1.839  -0.101  -0.083
0.051  -0.139  0.009  -0.022  0.172  -0.445  60.678  0.000  0.000  -1.839  -0.101  -0.083
0.044  -0.132  0.007  -0.021  0.144  -0.413  57.064  0.000  0.000  -1.839  -0.101  -0.083
0.033  -0.127  0.004  -0.020  0.106  -0.386  52.966  0.000  0.000  -1.839  -0.101  -0.083
0.042  -0.111  0.007  -0.016  0.133  -0.323  49.487  0.000  0.000  -1.839  -0.101  -0.083
0.027  -0.133  0.003  -0.024  0.079  -0.387  46.207  0.000  0.000  -1.839  -0.101  -0.083
0.010  -0.117  -0.002  -0.020  0.024  -0.326  41.569  0.000  0.000  -1.839  -0.101  -0.083
0.042  -0.112  0.008  -0.019  0.126  -0.300  39.804  0.000  0.000  -1.839  -0.101  -0.083
0.034  -0.113  0.005  -0.021  0.096  -0.296  37.641  0.000  0.000  -1.839  -0.101  -0.083
0.059  -0.103  0.013  -0.018  0.172  -0.256  37.102  0.000  0.000  -1.839  -0.101  -0.083
0.077  -0.109  0.019  -0.021  0.226  -0.270  38.005  0.000  0.000  -1.839  -0.101  -0.083
0.083  -0.099  0.022  -0.019  0.240  -0.232  38.554  0.000  0.000  -1.839  -0.101  -0.083
0.077  -0.118  0.021  -0.026  0.216  -0.285  39.022  0.000  0.000  -1.839  -0.101  -0.083
0.082  -0.102  0.023  -0.022  0.226  -0.227  38.894  0.000  0.000  -1.839  -0.101  -0.083
0.072  -0.091  0.020  -0.019  0.187  -0.186  37.415  0.000  0.000  -1.839  -0.101  -0.083
0.080  -0.092  0.024  -0.020  0.210  -0.185  36.699  0.000  0.000  -1.839  -0.101  -0.083
0.089  -0.111  0.027  -0.027  0.231  -0.242  37.219  0.000  0.000  -1.839  -0.101  -0.083
0.067  -0.095  0.021  -0.022  0.156  -0.182  35.215  0.000  0.000  -1.839  -0.101  -0.083
0.041  -0.090  0.013  -0.022  0.068  -0.161  31.362  0.000  0.000  -1.839  -0.101  -0.083
0.033  -0.091  0.011  -0.023  0.040  -0.160  27.608  0.000  0.000  -1.839  -0.101  -0.083
-0.004  -0.075  -0.000  -0.019  -0.079  -0.107  21.294  0.000  0.000  -1.839  -0.101  -0.083
-0.014  -0.082  -0.003  -0.021  -0.110  -0.125  15.730  0.000  0.000  -1.839  -0.101  -0.083
-0.046  -0.070  -0.013  -0.018  -0.207  -0.086  8.614  0.000  0.000  -1.839  -0.101  -0.083
-0.061  -0.062  -0.018  -0.016  -0.251  -0.056  1.586  0.000  0.000  -1.839  -0.101  -0.083
-0.065  -0.064  -0.020  -0.017  -0.258  -0.061  -4.178  0.000  0.000  -1.839  -0.101  -0.083
-0.061  -0.049  -0.020  -0.013  -0.239  -0.011  -8.943  0.000  0.000  -1.839  -0.101  -0.083
-0.048  -0.034  -0.016  -0.009  -0.189  0.037  -12.178  0.000  0.000  -1.839  -0.101  -0.083
-0.045  -0.037  -0.015  -0.010  -0.176  0.027  -14.367  0.000  0.000  -1.839  -0.101  -0.083
-0.025  -0.016  -0.009  -0.004  -0.107  0.091  -15.304  0.000  0.000  -1.839  -0.101  -0.083
-0.005  -0.022  -0.003  -0.006  -0.041  0.070  -14.321  0.000  0.000  -1.839  -0.101  -0.083
-0.011  -0.020  -0.005  -0.005  -0.059  0.077  -14.030  0.000  0.000  -1.839  -0.101  -0.083
-0.013  -0.002  -0.006  0.000  -0.063  0.131  -14.510  0.000  0.000  -1.839  -0.101  -0.083
-0.000  -0.019  -0.002  -0.005  -0.020  0.075  -13.275  0.000  0.000  -1.839  -0.101  -0.083
-0.017  -0.000  -0.008  0.000  -0.075  0.132  -14.183  0.000  0.000  -1.839  -0.101  -0.083
-0.017  -0.012  -0.007  -0.003  -0.071  0.089  -14.302  0.000  0.000  -1.839  -0.101  -0.083
-0.020  -0.005  -0.009  -0.001  -0.079  0.110  -14.820  0.000  0.000  -1.839  -0.101  -0.083
-0.027  -0.011  -0.011  -0.003  -0.101  0.090  -15.496  0.000  0.000  -1.839  -0.101  -0.083
-0.018  -0.005  -0.008  -0.001  -0.070  0.106  -15.516  0.000  0.000  -1.839  -0.101  -0.083
-0.014  -0.004  -0.007  -0.001  -0.054  0.105  -15.157  0.000  0.000  -1.839  -0.101  -0.083
0.001  0.001  -0.003  0.001  -0.005  0.121  -13.932  0.000  0.000  -1.839  -0.101  -0.083
0.057  0.007  0.015  0.002  0.175  0.135  -9.068  0.000  0.000  -1.839  -0.101  -0.083
0.086  0.002  0.024  0.001  0.263  0.115  -2.954  0.000  0.000  -1.839  -0.101  -0.083
0.091  0.013  0.027  0.004  0.272  0.149  1.750  0.000  0.000  -1.839  -0.101  -0.083
0.100  0.013  0.030  0.004  0.293  0.144  6.051  0.000  0.000  -1.839  -0.101  -0.083
0.086  0.019  0.027  0.006  0.243  0.159  8.200  0.000  0.000  -1.839  -0.101  -0.083
0.092  0.040  0.029  0.013  0.254  0.222  9.462  0.000  0.000  -1.839  -0.101  -0.083
0.085  0.015  0.028  0.006  0.227  0.137  10.863  0.000  0.000  -1.839  -0.101  -0.083
0.087  0.031  0.029  0.011  0.225  0.186  11.398  0.000  0.000  -1.839  -0.101  -0.083
0.066  0.035  0.023  0.012  0.155  0.193  10.176  0.000  0.000  -1.839  -0.101  -0.083
0.061  0.027  0.022  0.010  0.135  0.162  9.140  0.000  0.000  -1.839  -0.101  -0.083
0.051  0.031  0.019  0.011  0.098  0.172  7.393  0.000  0.000  -1.839  -0.101  -0.083
0.038  0.023  0.016  0.009  0.055  0.141  5.393  0.000  0.000  -1.839  -0.101  -0.083
0.039  0.033  0.017  0.012  0.056  0.168  3.530  0.000  0.000  -1.839  -0.101  -0.083
0.040  0.030  0.017  0.012  0.059  0.157  2.239  0.000  0.000  -1.839  -0.101  -0.083
0.038  0.034  0.017  0.013  0.048  0.164  0.904  0.000  0.000  -1.839  -0.101  -0.083
0.040  0.032  0.018  0.013  0.056  0.153  0.176  0.000  0.000  -1.839  -0.101  -0.083
0.037  0.017  0.017  0.008  0.045  0.101  -0.044  0.000  0.000  -1.839  -0.101  -0.083
0.038  0.021  0.018  0.010  0.045  0.111  -0.318  0.000  0.000  -1.839  -0.101  -0.083
0.054  0.019  0.023  0.010  0.095  0.104  0.678  0.000  0.000  -1.839  -0.101  -0.083
0.046  0.018  0.021  0.009  0.068  0.097  0.950  0.000  0.000  -1.839  -0.101  -0.083
0.054  0.021  0.024  0.010  0.090  0.104  1.603  0.000  0.000  -1.839  -0.101  -0.083
0.047  0.020  0.022  0.010  0.066  0.099  1.651  0.000  0.000  -1.839  -0.101  -0.083
0.052  0.029  0.024  0.013  0.083  0.124  1.798  0.000  0.000  -1.839  -0.101  -0.083
0.036  0.022  0.019  0.011  0.029  0.099  1.014  0.000  0.000  -1.839  -0.101  -0.083
0.049  0.020  0.024  0.011  0.068  0.090  1.368  0.000  0.000  -1.839  -0.101  -0.083
0.045  0.018  0.023  0.010  0.054  0.082  1.449  0.000  0.000  -1.839  -0.101  -0.083
0.048  0.016  0.024  0.010  0.062  0.074  1.797  0.000  0.000  -1.839  -0.101  -0.083
0.044  0.027  0.023  0.013  0.048  0.105  1.419  0.000  0.000  -1.839  -0.101  -0.083
0.039  0.030  0.022  0.015  0.029  0.115  0.588  0.000  0.000  -1.839  -0.101  -0.083
0.023  0.028  0.017  0.014  -0.021  0.103  -1.053  0.000  0.000  -1.839  -0.101  -0.083
-0.000  0.025  0.010  0.014  -0.095  0.093  -3.911  0.000  0.000  -1.839  -0.101  -0.083
-0.001  0.029  0.010  0.015  -0.097  0.101  -6.297  0.000  0.000  -1.839  -0.101  -0.083
-0.029  0.027  0.001  0.015  -0.183  0.093  -10.046  0.000  0.000  -1.839  -0.101  -0.083
-0.056  0.035  -0.007  0.017  -0.263  0.116  -15.095  0.000  0.000  -1.839  -0.101  -0.083
-0.049  0.022  -0.006  0.013  -0.235  0.071  -17.952  0.000  0.000  -1.839  -0.101  -0.083
-0.092  0.025  -0.019  0.015  -0.367  0.080  -23.297  0.000  0.000  -1.839  -0.101  -0.083
-0.092  0.033  -0.020  0.017  -0.358  0.105  -27.661  0.000  0.000  -1.839  -0.101  -0.083
-0.113  0.031  -0.028  0.017  -0.416  0.095  -32.326  0.000  0.000  -1.839  -0.101  -0.083
-0.127  0.022  -0.033  0.014  -0.448  0.064  -36.392  0.000  0.000  -1.839  -0.101  -0.083
-0.131  0.025  -0.035  0.016  -0.449  0.072  -39.755  0.000  0.000  -1.839  -0.101  -0.083
-0.134  0.023  -0.037  0.015  -0.448  0.063  -42.306  0.000  0.000  -1.839  -0.101  -0.083
-0.126  0.015  -0.036  0.013  -0.413  0.035  -43.221  0.000  0.000  -1.839  -0.101  -0.083
-0.140  0.024  -0.041  0.016  -0.444  0.062  -44.968  0.000  0.000  -1.839  -0.101  -0.083
-0.113  0.022  -0.034  0.015  -0.346  0.056  -44.079  0.000  0.000  -1.839  -0.101  -0.083
-0.091  0.002  -0.028  0.009  -0.268  -0.011  -40.816  0.000  0.000  -1.839  -0.101  -0.083
-0.089  0.012  -0.028  0.012  -0.254  0.022  -38.284  0.000  0.000  -1.839  -0.101  -0.083
-0.086  0.005  -0.028  0.010  -0.240  -0.001  -35.683  0.000  0.000  -1.839  -0.101  -0.083
-0.086  0.010  -0.028  0.012  -0.234  0.014  -33.622  0.000  0.000  -1.839  -0.101  -0.083
-0.103  0.008  -0.034  0.011  -0.281  0.008  -32.979  0.000  0.000  -1.839  -0.101  -0.083
-0.124  0.012  -0.042  0.013  -0.341  0.021  -33.970  0.000  0.000  -1.839  -0.101  -0.083
-0.127  0.010  -0.043  0.012  -0.341  0.014  -34.666  0.000  0.000  -1.839  -0.101  -0.083
-0.139  0.004  -0.048  0.010  -0.373  -0.005  -35.711  0.000  0.000  -1.839  -0.101  -0.083
-0.169  0.010  -0.059  0.012  -0.457  0.013  -38.657  0.000  0.000  -1.839  -0.101  -0.083
-0.193  0.013  -0.068  0.013  -0.525  0.022  -42.632  0.000  0.000  -1.839  -0.101  -0.083
-0.231  0.012  -0.081  0.013  -0.632  0.018  -48.162  0.000  0.000  -1.839  -0.101  -0.083
-0.251  0.005  -0.089  0.011  -0.680  -0.005  -53.406  0.000  0.000  -1.839  -0.101  -0.083
-0.252  0.003  -0.092  0.010  -0.666  -0.009  -57.230  0.000  0.000  -1.839  -0.101  -0.083
-0.265  0.008  -0.097  0.012  -0.689  0.006  -60.968  0.000  0.000  -1.839  -0.101  -0.083
-0.279  -0.000  -0.104  0.009  -0.717  -0.020  -64.288  0.000  0.000  -1.839  -0.101  -0.083
-0.262  -0.000  -0.101  0.009  -0.645  -0.019  -65.334  0.000  0.000  -1.839  -0.101  -0.083
-0.289  -0.002  -0.112  0.009  -0.714  -0.025  -67.675  0.000  0.000  -1.839  -0.101  -0.083
-0.272  -0.020  -0.109  0.003  -0.643  -0.081  -67.288  0.000  0.000  -1.839  -0.101  -0.083
-0.247  -0.015  -0.103  0.005  -0.545  -0.063  -64.999  0.000  0.000  -1.839  -0.101  -0.083
-0.236  -0.020  -0.102  0.003  -0.497  -0.079  -61.921  0.000  0.000  -1.839  -0.101  -0.083
-0.212  -0.025  -0.096  0.001  -0.405  -0.093  -57.243  0.000  0.000  -1.839  -0.101  -0.083
-0.221  -0.031  -0.100  -0.001  -0.425  -0.110  -53.760  0.000  0.000  -1.839  -0.101  -0.083
-0.191  -0.036  -0.093  -0.003  -0.317  -0.121  -48.444  0.000  0.000  -1.839  -0.101  -0.083
-0.190  -0.037  -0.094  -0.003  -0.306  -0.121  -43.960  0.000  0.000  -1.839  -0.101  -0.083
-0.164  -0.045  -0.087  -0.006  -0.217  -0.146  -38.117  0.000  0.000  -1.839  -0.101  -0.083
-0.169  -0.033  -0.090  -0.003  -0.228  -0.102  -34.211  0.000  0.000  -1.839  -0.101  -0.083
-0.164  -0.041  -0.090  -0.006  -0.206  -0.127  -30.326  0.000  0.000  -1.839  -0.101  -0.083
-0.168  -0.041  -0.092  -0.006  -0.211  -0.123  -27.403  0.000  0.000  -1.839  -0.101  -0.083
-0.172  -0.040  -0.095  -0.006  -0.219  -0.115  -25.373  0.000  0.000  -1.839  -0.101  -0.083
-0.163  -0.038  -0.094  -0.005  -0.184  -0.105  -23.085  0.000  0.000  -1.839  -0.101  -0.083
-0.164  -0.048  -0.095  -0.009  -0.183  -0.135  -20.910  0.000  0.000  -1.839  -0.101  -0.083
-0.167  -0.034  -0.097  -0.005  -0.187  -0.088  -19.830  0.000  0.000  -1.839  -0.101  -0.083
-0.137  -0.033  -0.090  -0.005  -0.089  -0.083  -16.832  0.000  0.000  -1.839  -0.101  -0.083
-0.091  -0.043  -0.076  -0.008  0.063  -0.112  -10.690  0.000  0.000  -1.839  -0.101  -0.083
-0.049  -0.036  -0.064  -0.006  0.194  -0.085  -3.169  0.000  0.000  -1.839  -0.101  -0.083
-0.022  -0.046  -0.056  -0.010  0.277  -0.116  5.040  0.000  0.000  -1.839  -0.101  -0.083
0.019  -0.043  -0.043  -0.009  0.401  -0.106  14.259  0.000  0.000  -1.839  -0.101  -0.083
0.055  -0.048  -0.032  -0.011  0.506  -0.116  24.101  0.000  0.000  -1.839  -0.101  -0.083
0.087  -0.046  -0.021  -0.011  0.596  -0.108  33.869  0.000  0.000  -1.839  -0.101  -0.083
0.099  -0.055  -0.017  -0.014  0.617  -0.133  42.423  0.000  0.000  -1.839  -0.101  -0.083
0.109  -0.064  -0.013  -0.017  0.635  -0.160  49.945  0.000  0.000  -1.839  -0.101  -0.083
0.117  -0.055  -0.010  -0.015  0.644  -0.127  55.756  0.000  0.000  -1.839  -0.101  -0.083
0.103  -0.041  -0.013  -0.011  0.583  -0.079  58.456  0.000  0.000  -1.839  -0.101  -0.083
0.081  -0.056  -0.019  -0.016  0.497  -0.124  59.196  0.000  0.000  -1.839  -0.101  -0.083
0.064  -0.036  -0.024  -0.010  0.428  -0.057  57.440  0.000  0.000  -1.839  -0.101  -0.083
0.062  -0.045  -0.024  -0.013  0.411  -0.084  55.937  0.000  0.000  -1.839  -0.101  -0.083
0.028  -0.049  -0.034  -0.015  0.293  -0.096  52.202  0.000  0.000  -1.839  -0.101  -0.083
-0.008  -0.033  -0.045  -0.011  0.171  -0.042  45.848  0.000  0.000  -1.839  -0.101  -0.083
-0.043  -0.045  -0.056  -0.014  0.054  -0.078  38.531  0.000  0.000  -1.839  -0.101  -0.083
-0.101  -0.041  -0.075  -0.014  -0.134  -0.064  28.297  0.000  0.000  -1.839  -0.101  -0.083
-0.125  -0.038  -0.083  -0.013  -0.207  -0.053  18.334  0.000  0.000  -1.839  -0.101  -0.083
-0.166  -0.036  -0.097  -0.013  -0.332  -0.046  7.449  0.000  0.000  -1.839  -0.101  -0.083
-0.197  -0.028  -0.108  -0.010  -0.423  -0.019  -3.617  0.000  0.000  -1.839  -0.101  -0.083
-0.205  -0.032  -0.112  -0.012  -0.439  -0.031  -12.683  0.000  0.000  -1.839  -0.101  -0.083
-0.185  -0.030  -0.107  -0.012  -0.361  -0.023  -18.291  0.000  0.000  -1.839  -0.101  -0.083
-0.180  -0.028  -0.107  -0.011  -0.337  -0.017  -22.317  0.000  0.000  -1.839  -0.101  -0.083
-0.133  -0.020  -0.094  -0.009  -0.180  0.008  -22.278  0.000  0.000  -1.839  -0.101  -0.083
-0.146  -0.024  -0.099  -0.010  -0.215  -0.003  -22.910  0.000  0.000  -1.839  -0.101  -0.083
-0.118  -0.029  -0.091  -0.012  -0.120  -0.021  -21.094  0.000  0.000  -1.839  -0.101  -0.083
-0.083  -0.021  -0.081  -0.010  -0.005  0.006  -17.356  0.000  0.000  -1.839  -0.101  -0.083
-0.058  -0.020  -0.074  -0.009  0.075  0.011  -12.649  0.000  0.000  -1.839  -0.101  -0.083
-0.019  -0.030  -0.062  -0.013  0.198  -0.021  -5.741  0.000  0.000  -1.839  -0.101  -0.083
0.010  -0.027  -0.053  -0.012  0.287  -0.013  1.659  0.000  0.000  -1.839  -0.101  -0.083
0.021  -0.014  -0.050  -0.008  0.313  0.029  7.675  0.000  0.000  -1.839  -0.101  -0.083
0.074  -0.012  -0.033  -0.008  0.476  0.037  16.075  0.000  0.000  -1.839  -0.101  -0.083
0.091  -0.023  -0.027  -0.011  0.518  0.001  24.129  0.000  0.000  -1.839  -0.101  -0.083
0.097  -0.009  -0.025  -0.007  0.524  0.045  30.186  0.000  0.000  -1.839  -0.101  -0.083
0.133  -0.013  -0.013  -0.008  0.626  0.030  37.499  0.000  0.000  -1.839  -0.101  -0.083
0.155  -0.005  -0.005  -0.006  0.678  0.054  44.253  0.000  0.000  -1.839  -0.101  -0.083
0.194  -0.005  0.008  -0.006  0.785  0.055  52.048  0.000  0.000  -1.839  -0.101  -0.083
0.205  -0.004  0.014  -0.006  0.803  0.055  58.674  0.000  0.000  -1.839  -0.101  -0.083
0.234  -0.008  0.024  -0.007  0.873  0.042  65.699  0.000  0.000  -1.839  -0.101  -0.083
0.260  -0.003  0.034  -0.006  0.936  0.057  72.560  0.000  0.000  -1.839  -0.101  -0.083
0.242  0.006  0.031  -0.003  0.854  0.084  75.903  0.000  0.000  -1.839  -0.101  -0.083
0.254  0.012  0.037  -0.001  0.871  0.100  78.785  0.000  0.000  -1.839  -0.101  -0.083
0.257  0.011  0.040  -0.001  0.858  0.095  80.854  0.000  0.000  -1.839  -0.101  -0.083
0.240  0.012  0.036  -0.001  0.782  0.095  80.820  0.000  0.000  -1.839  -0.101  -0.083
0.230  0.023  0.035  0.003  0.730  0.128  79.247  0.000  0.000  -1.839  -0.101  -0.083
0.218  0.011  0.033  -0.001  0.672  0.086  77.189  0.000  0.000  -1.839  -0.101  -0.083
0.213  0.017  0.033  0.001  0.637  0.103  74.573  0.000  0.000  -1.839  -0.101  -0.083
0.228  0.016  0.040  0.001  0.671  0.097  73.319  0.000  0.000  -1.839  -0.101  -0.083
0.244  0.010  0.047  -0.001  0.705  0.077  73.338  0.000  0.000  -1.839  -0.101  -0.083
0.245  0.021  0.049  0.003  0.690  0.110  72.629  0.000  0.000  -1.839  -0.101  -0.083
0.254  0.020  0.054  0.003  0.702  0.104  72.419  0.000  0.000  -1.839  -0.101  -0.083
0.256  0.020  0.056  0.003  0.690  0.101  72.034  0.000  0.000  -1.839  -0.101  -0.083
0.269  0.025  0.062  0.005  0.712  0.114  72.085  0.000  13.928  -1.767  -0.097  -0.083
0.279  0.033  0.067  0.007  0.726  0.138  72.182  0.000  46.286  -1.593  -0.088  -0.080
0.280  0.076  0.070  0.021  0.712  0.272  70.432  0.000  62.937  -1.454  -0.082  -0.074
0.277  0.257  0.071  0.078  0.684  0.844  61.842  0.000  68.173  -1.335  -0.076  -0.067
0.279  0.404  0.074  0.126  0.674  1.291  49.737  0.000  68.277  -1.229  -0.072  -0.064
0.269  0.568  0.073  0.181  0.622  1.785  33.400  0.000  67.440  -1.135  -0.069  -0.061
0.270  0.660  0.076  0.214  0.609  2.031  17.503  0.000  63.879  -1.069  -0.066  -0.058
0.270  0.763  0.078  0.251  0.594  2.309  1.565  0.000  57.386  -1.041  -0.064  -0.055
0.273  0.805  0.081  0.270  0.591  2.384  -11.753  0.000  48.171  -1.066  -0.063  -0.052
0.262  0.823  0.080  0.283  0.540  2.381  -23.131  0.000  37.699  -1.149  -0.063  -0.049
0.244  0.801  0.076  0.282  0.468  2.249  -31.953  0.000  28.274  -1.284  -0.064  -0.046
0.244  0.696  0.078  0.256  0.454  1.858  -34.452  0.000  18.850  -1.407  -0.064  -0.046
0.197  0.522  0.065  0.207  0.293  1.253  -32.813  0.000  8.692  -1.536  -0.066  -0.046
0.173  0.299  0.060  0.141  0.210  0.505  -24.544  0.000  -0.838  -1.677  -0.068  -0.046
0.138  0.042  0.050  0.064  0.090  -0.328  -10.939  0.000  -7.749  -1.825  -0.069  -0.046
0.111  -0.275  0.043  -0.035  0.002  -1.334  9.526  0.000  -12.881  -1.983  -0.071  -0.046
0.110  -0.558  0.043  -0.126  -0.001  -2.207  35.681  0.000  -13.195  -2.060  -0.072  -0.049
0.096  -0.775  0.040  -0.198  -0.046  -2.846  62.632  3.037  -10.472  -2.059  -0.072  -0.052
0.073  -0.926  0.033  -0.251  -0.118  -3.255  86.873  0.000  -5.969  -2.047  -0.071  -0.052
0.088  -0.966  0.039  -0.271  -0.065  -3.298  107.457  0.000  5.236  -1.921  -0.069  -0.055
0.070  -0.894  0.034  -0.256  -0.123  -2.984  118.524  0.000  23.038  -1.728  -0.064  -0.055
0.067  -0.783  0.033  -0.229  -0.127  -2.552  121.857  0.000  43.563  -1.574  -0.058  -0.049
0.047  -0.548  0.028  -0.162  -0.190  -1.734  113.338  0.000  62.518  -1.367  -0.051  -0.046
0.041  -0.268  0.026  -0.079  -0.205  -0.795  95.104  0.000  77.702  -1.190  -0.045  -0.040
0.055  -0.058  0.031  -0.015  -0.153  -0.102  73.624  0.000  87.232  -1.042  -0.038  -0.034
0.055  0.134  0.031  0.044  -0.151  0.514  49.369  0.000  90.792  -0.935  -0.032  -0.028
0.063  0.332  0.034  0.107  -0.121  1.134  23.608  0.000  87.860  -0.830  -0.029  -0.025
0.049  0.477  0.030  0.155  -0.161  1.571  -2.751  0.000  58.748  -0.840  -0.018  -0.009
0.029  0.623  0.025  0.205  -0.221  1.997  -29.841  0.000  55.292  -0.818  -0.016  -0.009
0.030  0.747  0.025  0.248  -0.214  2.342  -55.003  0.000  55.292  -0.801  -0.016  -0.009
0.029  0.828  0.025  0.280  -0.210  2.540  -76.946  0.000  49.114  -0.844  -0.016  -0.006
0.042  0.898  0.029  0.308  -0.163  2.699  -94.873  0.000  37.804  -0.892  -0.017  -0.006
0.021  0.967  0.023  0.337  -0.226  2.853  -111.974  0.000  25.342  -0.971  -0.018  -0.006
0.039  0.965  0.029  0.344  -0.162  2.774  -122.844  0.000  5.027  -1.044  -0.022  -0.009
0.047  0.952  0.032  0.348  -0.134  2.659  -129.135  0.000  -12.985  -1.193  -0.026  -0.009
0.047  0.855  0.032  0.325  -0.130  2.282  -129.325  0.000  -36.547  -1.366  -0.032  -0.012
0.035  0.668  0.029  0.273  -0.165  1.624  -122.322  0.000  -58.748  -1.596  -0.039  -0.015
0.028  0.353  0.027  0.180  -0.185  0.577  -104.824  0.000  -74.979  -1.857  -0.046  -0.018
0.002  -0.081  0.019  0.048  -0.261  -0.827  -76.286  3.037  -85.451  -2.075  -0.053  -0.025
0.001  -0.580  0.019  -0.109  -0.259  -2.405  -35.337  0.000  -90.792  -2.291  -0.061  -0.031
0.002  -1.118  0.019  -0.282  -0.249  -4.063  16.354  0.000  -88.383  -2.425  -0.065  -0.037
-0.012  -1.626  0.015  -0.449  -0.286  -5.585  73.782  3.037  -78.749  -2.450  -0.067  -0.043
-0.006  -2.019  0.016  -0.585  -0.262  -6.699  132.243  0.000  -61.366  -2.407  -0.068  -0.046
-0.012  -2.186  0.014  -0.653  -0.273  -7.061  181.903  0.000  -38.537  -2.199  -0.065  -0.052
-0.039  -2.124  0.006  -0.652  -0.352  -6.682  214.413  -3.037  -3.560  -1.964  -0.059  -0.049
-0.033  -1.894  0.007  -0.597  -0.323  -5.778  229.624  -3.037  39.270  -1.686  -0.049  -0.043
-0.038  -1.518  0.005  -0.495  -0.333  -4.425  225.124  -3.037  86.289  -1.442  -0.035  -0.031
-0.042  -1.287  0.004  -0.435  -0.335  -3.574  210.987  -3.037  121.789  -1.222  -0.022  -0.018
-0.059  -0.804  -0.002  -0.294  -0.383  -1.936  179.182  -3.037  147.969  -1.047  -0.010  -0.006
-0.054  -0.533  -0.001  -0.216  -0.357  -1.019  143.460  -3.037  164.201  -0.909  0.003  0.006
-0.050  -0.112  0.000  -0.088  -0.334  0.354  99.429  0.000  170.065  -0.789  0.012  0.015
-0.060  0.210  -0.003  0.011  -0.358  1.375  51.946  0.000  165.352  -0.655  0.020  0.021
-0.067  0.426  -0.006  0.081  -0.372  2.032  6.285  0.000  151.320  -0.559  0.026  0.028
-0.035  0.651  0.004  0.154  -0.259  2.699  -35.091  0.000  129.434  -0.490  0.029  0.031
-0.049  0.886  -0.001  0.233  -0.297  3.384  -76.536  0.000  101.683  -0.494  0.029  0.034
-0.028  1.063  0.005  0.295  -0.223  3.863  -113.057  0.000  55.920  -0.506  0.025  0.031
-0.032  1.165  0.004  0.336  -0.229  4.088  -144.430  0.000  27.122  -0.532  0.022  0.028
-0.073  1.319  -0.010  0.393  -0.356  4.477  -176.241  0.000  -3.560  -0.552  0.015  0.021
-0.109  1.419  -0.021  0.435  -0.461  4.684  -205.765  0.000  -35.605  -0.600  0.008  0.015
