acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  theta_m[deg]  theta_c[deg]  theta_l[deg]
0.047  -107374176.000  0.012  -0.002  -195511.234  0.000  0.000
0.047  -107374176.000  0.012  -0.002  -195511.234  0.000  0.000
-0.086  -107374176.000  0.010  -0.002  -195517.844  0.000  0.000
-0.086  -107374176.000  0.010  -0.002  -195517.844  0.000  0.000
-0.085  -107374176.000  0.011  -0.000  -195523.109  0.000  0.000
-0.085  -107374176.000  0.011  -0.000  -195523.109  0.000  0.000
-0.066  -107374176.000  0.013  -0.001  -195526.344  0.000  0.000
-0.053  -107374176.000  0.014  -0.000  -195528.281  0.000  0.000
-0.053  -107374176.000  0.014  -0.000  -195528.281  0.000  0.000
-0.072  -107374176.000  0.013  0.002  -195530.766  0.000  0.000
-0.072  -107374176.000  0.013  0.002  -195530.766  0.000  0.000
0.002  -107374176.000  0.014  -0.003  -195529.109  0.000  0.000
0.112  -107374176.000  0.018  -0.006  -195522.344  0.000  0.000
0.112  -107374176.000  0.018  -0.006  -195522.344  0.000  0.000
0.222  -107374176.000  0.014  -0.006  -195511.500  0.000  0.000
0.346  -107374176.000  0.021  -0.003  -195496.703  0.000  0.000
0.359  -107374176.000  0.025  -0.001  -195484.203  0.000  0.000
0.392  -107374176.000  0.028  -0.002  -195472.609  0.000  0.000
-0.833  -107374176.000  0.028  -0.003  -195523.938  0.000  0.000
-0.049  -107374176.000  0.030  -0.004  -195526.172  0.000  0.000
0.282  -107374176.000  0.026  -0.003  -195511.594  0.000  0.000
0.502  -107374176.000  0.023  0.000  -195489.047  0.000  0.000
0.074  -107374176.000  0.023  -0.001  -195492.203  0.000  0.000
0.074  -107374176.000  0.023  -0.001  -195492.203  0.000  0.000
-0.087  -107374176.000  0.023  -0.001  -195502.672  0.000  0.000
-0.087  -107374176.000  0.023  -0.001  -195502.672  0.000  0.000
0.200  -107374176.000  0.023  -0.000  -195496.828  0.000  0.000
0.200  -107374176.000  0.023  -0.000  -195496.828  0.000  0.000
0.437  -107374176.000  0.018  0.000  -195480.453  0.000  0.000
0.437  -107374176.000  0.018  0.000  -195480.453  0.000  0.000
0.449  -107374176.000  0.017  -0.003  -195466.766  0.000  0.000
0.449  -107374176.000  0.017  -0.003  -195466.766  0.000  0.000
0.388  -107374176.000  0.013  -0.004  -195458.891  0.000  0.000
0.347  -107374176.000  0.011  -0.003  -195454.625  0.000  0.000
0.347  -107374176.000  0.011  -0.003  -195454.625  0.000  0.000
0.036  -107374176.000  0.010  -0.003  -195466.594  0.000  0.000
0.036  -107374176.000  0.010  -0.003  -195466.594  0.000  0.000
-0.387  -107374176.000  0.010  -0.004  -195497.063  0.000  0.000
0.028  -107374176.000  0.012  -0.005  -195500.891  0.000  0.000
0.028  -107374176.000  0.012  -0.005  -195500.891  0.000  0.000
0.420  -107374176.000  0.011  -0.002  -195484.531  0.000  0.000
0.420  -107374176.000  0.011  -0.002  -195484.531  0.000  0.000
0.420  -107374176.000  0.011  -0.002  -195484.531  0.000  0.000
0.350  -107374176.000  0.011  0.000  -195474.938  0.000  0.000
0.303  -107374176.000  0.011  -0.003  -195469.594  0.000  0.000
-0.052  -107374176.000  0.009  -0.006  -195482.906  0.000  0.000
-0.052  -107374176.000  0.009  -0.006  -195482.906  0.000  0.000
-0.093  -107374176.000  0.010  -0.004  -195495.547  0.000  0.000
-0.093  -107374176.000  0.010  -0.004  -195495.547  0.000  0.000
0.086  -107374176.000  0.013  -0.003  -195496.813  0.000  0.000
0.086  -107374176.000  0.013  -0.003  -195496.813  0.000  0.000
0.060  -107374176.000  0.014  -0.001  -195499.109  0.000  0.000
0.060  -107374176.000  0.014  -0.001  -195499.109  0.000  0.000
0.129  -107374176.000  0.016  -0.001  -195497.531  0.000  0.000
0.421  -107374176.000  0.013  -0.001  -195481.813  0.000  0.000
0.594  -107374176.000  0.009  -0.001  -195460.719  0.000  0.000
0.463  -107374176.000  0.004  -0.004  -195450.297  0.000  0.000
0.368  -107374176.000  0.004  -0.001  -195446.703  0.000  0.000
0.304  -107374176.000  0.005  -0.000  -195446.969  0.000  0.000
0.281  -107374176.000  0.005  0.001  -195448.313  0.000  0.000
0.305  -107374176.000  -0.000  -0.001  -195448.234  0.000  0.000
0.321  -107374176.000  -0.004  -0.002  -195447.391  0.000  0.000
0.418  -107374176.000  -0.008  -0.002  -195441.891  0.000  0.000
0.418  -107374176.000  -0.008  -0.002  -195441.891  0.000  0.000
0.355  -107374176.000  -0.007  -0.003  -195440.625  0.000  0.000
0.355  -107374176.000  -0.007  -0.003  -195440.625  0.000  0.000
0.206  -107374176.000  -0.009  0.001  -195446.969  0.000  0.000
0.107  -107374176.000  -0.010  0.001  -195456.922  0.000  0.000
0.107  -107374176.000  -0.010  0.001  -195456.922  0.000  0.000
-0.008  -107374176.000  -0.007  -0.001  -195470.594  0.000  0.000
-0.008  -107374176.000  -0.007  -0.001  -195470.594  0.000  0.000
-0.211  -107374176.000  -0.005  -0.002  -195491.547  0.000  0.000
-0.211  -107374176.000  -0.005  -0.002  -195491.547  0.000  0.000
-0.375  -107374176.000  0.001  -0.002  -195516.406  0.000  0.000
-0.375  -107374176.000  0.001  -0.002  -195516.406  0.000  0.000
-0.289  -107374176.000  0.001  -0.004  -195532.000  0.000  0.000
-0.289  -107374176.000  0.001  -0.004  -195532.000  0.000  0.000
-0.132  -107374176.000  0.006  -0.003  -195536.750  0.000  0.000
-0.029  -107374176.000  0.009  -0.005  -195535.406  0.000  0.000
-0.008  -107374176.000  0.012  -0.006  -195533.328  0.000  0.000
-0.008  -107374176.000  0.012  -0.006  -195533.328  0.000  0.000
-0.062  -107374176.000  0.012  -0.005  -195534.313  0.000  0.000
-0.062  -107374176.000  0.012  -0.005  -195534.313  0.000  0.000
-0.059  -107374176.000  0.018  -0.003  -195534.969  0.000  0.000
-0.059  -107374176.000  0.018  -0.003  -195534.969  0.000  0.000
-0.045  -107374176.000  0.021  -0.002  -195534.781  0.000  0.000
-0.045  -107374176.000  0.021  -0.002  -195534.781  0.000  0.000
0.002  -107374176.000  0.027  -0.003  -195532.344  0.000  0.000
0.002  -107374176.000  0.027  -0.003  -195532.344  0.000  0.000
0.085  -107374176.000  0.026  -0.001  -195526.281  0.000  0.000
0.140  -107374176.000  0.025  0.001  -195518.703  0.000  0.000
0.279  -107374176.000  0.019  0.003  -195505.750  0.000  0.000
0.168  -107374176.000  0.018  0.001  -195500.906  0.000  0.000
0.417  -107374176.000  0.022  0.002  -195484.719  0.000  0.000
0.577  -107374176.000  0.028  0.006  -195463.875  0.000  0.000
0.591  -107374176.000  0.026  0.011  -195446.516  0.000  0.000
0.671  -107374176.000  0.023  0.012  -195428.703  0.000  0.000
0.741  -107374176.000  0.019  0.013  -195410.984  0.000  0.000
0.837  -107374176.000  0.014  0.014  -195392.063  0.000  0.000
0.837  -107374176.000  0.014  0.014  -195392.063  0.000  0.000
0.694  -107374176.000  0.007  0.013  -195384.016  0.000  0.000
0.694  -107374176.000  0.007  0.013  -195384.016  0.000  0.000
0.482  -107374176.000  0.007  0.012  -195388.109  0.000  0.000
0.340  -107374176.000  0.007  0.010  -195398.391  0.000  0.000
0.340  -107374176.000  0.007  0.010  -195398.391  0.000  0.000
0.285  -107374176.000  0.005  0.003  -195409.313  0.000  0.000
0.285  -107374176.000  0.005  0.003  -195409.313  0.000  0.000
0.357  -107374176.000  0.004  -0.001  -195414.500  0.000  0.000
0.442  -107374176.000  -0.001  -0.004  -195414.406  0.000  0.000
0.442  -107374176.000  -0.001  -0.004  -195414.406  0.000  0.000
0.450  -107374176.000  -0.004  -0.003  -195413.969  0.000  0.000
0.450  -107374176.000  -0.004  -0.003  -195413.969  0.000  0.000
0.426  -107374176.000  -0.005  -0.005  -195414.781  0.000  0.000
0.411  -107374176.000  -0.005  -0.006  -195416.188  0.000  0.000
0.411  -107374176.000  -0.005  -0.006  -195416.188  0.000  0.000
0.361  -107374176.000  -0.006  -0.008  -195419.797  0.000  0.000
0.361  -107374176.000  -0.006  -0.008  -195419.797  0.000  0.000
0.425  -107374176.000  -0.007  -0.004  -195419.469  0.000  0.000
0.425  -107374176.000  -0.007  -0.004  -195419.469  0.000  0.000
0.389  -107374176.000  -0.009  -0.001  -195421.016  0.000  0.000
0.389  -107374176.000  -0.009  -0.001  -195421.016  0.000  0.000
0.337  -107374176.000  -0.012  -0.002  -195424.844  0.000  0.000
0.337  -107374176.000  -0.012  -0.002  -195424.844  0.000  0.000
0.280  -107374176.000  -0.011  -0.003  -195430.688  0.000  0.000
0.243  -107374176.000  -0.010  -0.003  -195437.203  0.000  0.000
0.122  -107374176.000  -0.013  -0.003  -195448.406  0.000  0.000
0.122  -107374176.000  -0.013  -0.003  -195448.406  0.000  0.000
0.000  -107374176.000  -0.012  -0.005  -195463.375  0.000  0.000
-0.040  -107374176.000  -0.012  -0.005  -195477.313  0.000  0.000
-0.008  -107374176.000  -0.007  -0.006  -195486.875  0.000  0.000
-0.015  -107374176.000  -0.006  -0.003  -195494.891  0.000  0.000
0.009  -107374176.000  -0.002  0.001  -195500.078  0.000  0.000
0.036  -107374176.000  -0.000  0.002  -195502.922  0.000  0.000
0.054  -107374176.000  0.004  0.003  -195504.281  0.000  0.000
0.056  -107374176.000  0.008  0.004  -195505.250  0.000  0.000
0.056  -107374176.000  0.008  0.004  -195505.250  0.000  0.000
0.128  -107374176.000  0.008  0.001  -195502.500  0.000  0.000
0.128  -107374176.000  0.008  0.001  -195502.500  0.000  0.000
0.252  -107374176.000  0.010  0.006  -195494.141  0.000  0.000
0.335  -107374176.000  0.012  0.004  -195483.359  0.000  0.000
0.335  -107374176.000  0.012  0.004  -195483.359  0.000  0.000
0.372  -107374176.000  0.012  0.004  -195472.906  0.000  0.000
0.372  -107374176.000  0.012  0.004  -195472.906  0.000  0.000
0.415  -107374176.000  0.013  0.005  -195462.438  0.000  0.000
0.415  -107374176.000  0.013  0.005  -195462.438  0.000  0.000
0.396  -107374176.000  0.013  0.005  -195455.000  0.000  0.000
0.396  -107374176.000  0.013  0.005  -195455.000  0.000  0.000
0.392  -107374176.000  0.015  0.005  -195449.266  0.000  0.000
0.392  -107374176.000  0.015  0.005  -195449.266  0.000  0.000
0.381  -107374176.000  0.014  0.007  -195445.219  0.000  0.000
0.374  -107374176.000  0.014  0.005  -195442.344  0.000  0.000
0.416  -107374176.000  0.012  -0.000  -195437.969  0.000  0.000
0.416  -107374176.000  0.012  -0.000  -195437.969  0.000  0.000
0.405  -107374176.000  0.011  -0.002  -195434.984  0.000  0.000
0.405  -107374176.000  0.011  -0.002  -195434.984  0.000  0.000
0.388  -107374176.000  0.010  -0.003  -195433.469  0.000  0.000
0.388  -107374176.000  0.010  -0.003  -195433.469  0.000  0.000
0.435  -107374176.000  0.009  -0.007  -195429.906  0.000  0.000
0.435  -107374176.000  0.009  -0.007  -195429.906  0.000  0.000
0.437  -107374176.000  0.009  -0.005  -195426.969  0.000  0.000
0.439  -107374176.000  0.009  -0.008  -195424.563  0.000  0.000
0.439  -107374176.000  0.009  -0.008  -195424.563  0.000  0.000
0.449  -107374176.000  0.004  -0.007  -195422.109  0.000  0.000
0.449  -107374176.000  0.004  -0.007  -195422.109  0.000  0.000
0.475  -107374176.000  0.003  -0.004  -195418.859  0.000  0.000
0.414  -107374176.000  0.001  -0.002  -195419.281  0.000  0.000
0.384  -107374176.000  0.003  -0.001  -195421.125  0.000  0.000
0.345  -107374176.000  0.004  -0.001  -195424.531  0.000  0.000
0.377  -107374176.000  0.005  -0.003  -195425.672  0.000  0.000
0.418  -107374176.000  0.006  0.000  -195424.516  0.000  0.000
0.425  -107374176.000  0.001  0.001  -195423.266  0.000  0.000
0.361  -107374176.000  0.002  -0.000  -195425.453  0.000  0.000
0.338  -107374176.000  0.001  -0.003  -195428.328  0.000  0.000
0.323  -107374176.000  0.000  -0.005  -195431.375  0.000  0.000
0.323  -107374176.000  0.000  -0.005  -195431.375  0.000  0.000
0.342  -107374176.000  0.000  -0.006  -195432.859  0.000  0.000
0.342  -107374176.000  0.000  -0.006  -195432.859  0.000  0.000
0.345  -107374176.000  0.000  -0.003  -195433.875  0.000  0.000
0.345  -107374176.000  0.000  -0.003  -195433.875  0.000  0.000
0.318  -107374176.000  -0.001  -0.000  -195436.047  0.000  0.000
0.318  -107374176.000  -0.001  -0.000  -195436.047  0.000  0.000
0.320  -107374176.000  0.001  -0.004  -195437.703  0.000  0.000
0.320  -107374176.000  0.001  -0.004  -195437.703  0.000  0.000
0.243  -107374176.000  0.005  -0.004  -195442.797  0.000  0.000
0.193  -107374176.000  0.007  -0.003  -195449.375  0.000  0.000
0.128  -107374176.000  0.004  -0.004  -195457.828  0.000  0.000
0.128  -107374176.000  0.004  -0.004  -195457.828  0.000  0.000
0.153  -107374176.000  0.004  -0.003  -195463.328  0.000  0.000
0.153  -107374176.000  0.004  -0.003  -195463.328  0.000  0.000
0.191  -107374176.000  0.006  -0.005  -195465.859  0.000  0.000
0.191  -107374176.000  0.006  -0.005  -195465.859  0.000  0.000
0.217  -107374176.000  0.006  -0.006  -195466.609  0.000  0.000
0.217  -107374176.000  0.006  -0.006  -195466.609  0.000  0.000
0.252  -107374176.000  0.006  -0.004  -195465.453  0.000  0.000
0.252  -107374176.000  0.006  -0.004  -195465.453  0.000  0.000
0.316  -107374176.000  0.008  -0.006  -195461.375  0.000  0.000
0.358  -107374176.000  0.009  -0.003  -195456.016  0.000  0.000
0.358  -107374176.000  0.009  -0.003  -195456.016  0.000  0.000
0.347  -107374176.000  0.010  -0.003  -195452.297  0.000  0.000
0.347  -107374176.000  0.010  -0.003  -195452.297  0.000  0.000
0.379  -107374176.000  0.007  -0.004  -195447.734  0.000  0.000
0.379  -107374176.000  0.007  -0.004  -195447.734  0.000  0.000
0.448  -107374176.000  0.006  -0.005  -195440.656  0.000  0.000
0.448  -107374176.000  0.006  -0.005  -195440.656  0.000  0.000
0.485  -107374176.000  0.005  -0.004  -195433.188  0.000  0.000
0.421  -107374176.000  0.003  -0.004  -195430.391  0.000  0.000
0.388  -107374176.000  0.004  -0.002  -195429.781  0.000  0.000
0.396  -107374176.000  0.007  -0.003  -195428.906  0.000  0.000
0.344  -107374176.000  0.006  0.002  -195430.797  0.000  0.000
0.249  -107374176.000  0.007  0.002  -195437.000  0.000  0.000
0.226  -107374176.000  0.008  0.000  -195443.094  0.000  0.000
0.229  -107374176.000  0.009  0.001  -195447.797  0.000  0.000
0.232  -107374176.000  0.010  0.002  -195451.438  0.000  0.000
0.205  -107374176.000  0.012  0.001  -195455.656  0.000  0.000
0.205  -107374176.000  0.012  0.001  -195455.656  0.000  0.000
0.255  -107374176.000  0.016  0.000  -195456.547  0.000  0.000
0.255  -107374176.000  0.016  0.000  -195456.547  0.000  0.000
0.340  -107374176.000  0.016  -0.002  -195453.078  0.000  0.000
0.340  -107374176.000  0.016  -0.002  -195453.078  0.000  0.000
0.374  -107374176.000  0.015  -0.001  -195448.625  0.000  0.000
0.396  -107374176.000  0.015  0.002  -195443.953  0.000  0.000
0.413  -107374176.000  0.014  0.001  -195439.406  0.000  0.000
0.413  -107374176.000  0.014  0.001  -195439.406  0.000  0.000
0.481  -107374176.000  0.015  -0.000  -195432.375  0.000  0.000
0.481  -107374176.000  0.015  -0.000  -195432.375  0.000  0.000
0.529  -107374176.000  0.015  -0.001  -195424.422  0.000  0.000
0.529  -107374176.000  0.015  -0.001  -195424.422  0.000  0.000
0.519  -107374176.000  0.014  -0.000  -195418.531  0.000  0.000
0.519  -107374176.000  0.014  -0.000  -195418.531  0.000  0.000
0.505  -107374176.000  0.015  0.005  -195414.547  0.000  0.000
0.495  -107374176.000  0.016  0.005  -195411.844  0.000  0.000
0.495  -107374176.000  0.016  0.005  -195411.844  0.000  0.000
0.418  -107374176.000  0.014  0.005  -195413.469  0.000  0.000
0.418  -107374176.000  0.014  0.005  -195413.469  0.000  0.000
0.437  -107374176.000  0.013  0.005  -195413.859  0.000  0.000
0.437  -107374176.000  0.013  0.005  -195413.859  0.000  0.000
0.516  -107374176.000  0.009  0.004  -195410.250  0.000  0.000
0.516  -107374176.000  0.009  0.004  -195410.250  0.000  0.000
0.472  -107374176.000  0.011  0.003  -195409.547  0.000  0.000
0.472  -107374176.000  0.011  0.003  -195409.547  0.000  0.000
0.452  -107374176.000  0.014  0.005  -195409.953  0.000  0.000
0.439  -107374176.000  0.016  0.006  -195410.922  0.000  0.000
0.481  -107374176.000  0.016  0.006  -195409.609  0.000  0.000
0.477  -107374176.000  0.011  0.005  -195408.766  0.000  0.000
0.524  -107374176.000  0.009  0.004  -195405.797  0.000  0.000
0.633  -107374176.000  0.007  0.004  -195398.031  0.000  0.000
0.667  -107374176.000  0.006  0.002  -195390.141  0.000  0.000
0.640  -107374176.000  0.004  0.001  -195385.172  0.000  0.000
0.621  -107374176.000  0.000  -0.000  -195382.109  0.000  0.000
0.668  -107374176.000  -0.003  -0.000  -195377.359  0.000  0.000
0.668  -107374176.000  -0.003  -0.000  -195377.359  0.000  0.000
0.630  -107374176.000  -0.001  -0.000  -195375.453  0.000  0.000
0.630  -107374176.000  -0.001  -0.000  -195375.453  0.000  0.000
0.536  -107374176.000  -0.004  -0.003  -195378.547  0.000  0.000
0.536  -107374176.000  -0.004  -0.003  -195378.547  0.000  0.000
0.473  -107374176.000  -0.003  -0.006  -195384.141  0.000  0.000
0.432  -107374176.000  -0.003  -0.005  -195390.672  0.000  0.000
0.432  -107374176.000  -0.003  -0.005  -195390.672  0.000  0.000
0.365  -107374176.000  -0.005  -0.005  -195399.188  0.000  0.000
0.365  -107374176.000  -0.005  -0.005  -195399.188  0.000  0.000
0.262  -107374176.000  -0.004  -0.006  -195411.109  0.000  0.000
0.262  -107374176.000  -0.004  -0.006  -195411.109  0.000  0.000
0.154  -107374176.000  -0.006  -0.006  -195425.953  0.000  0.000
0.154  -107374176.000  -0.006  -0.006  -195425.953  0.000  0.000
0.101  -107374176.000  -0.006  -0.009  -195440.438  0.000  0.000
0.101  -107374176.000  -0.006  -0.009  -195440.438  0.000  0.000
0.165  -107374176.000  -0.002  -0.008  -195448.828  0.000  0.000
0.208  -107374176.000  0.001  -0.005  -195453.422  0.000  0.000
0.218  -107374176.000  0.004  0.001  -195456.609  0.000  0.000
0.218  -107374176.000  0.004  0.001  -195456.609  0.000  0.000
0.263  -107374176.000  0.005  0.001  -195456.938  0.000  0.000
0.263  -107374176.000  0.005  0.001  -195456.938  0.000  0.000
0.323  -107374176.000  0.005  0.000  -195454.234  0.000  0.000
0.323  -107374176.000  0.005  0.000  -195454.234  0.000  0.000
0.352  -107374176.000  0.005  -0.002  -195450.625  0.000  0.000
0.352  -107374176.000  0.005  -0.002  -195450.625  0.000  0.000
0.363  -107374176.000  0.005  -0.001  -195447.219  0.000  0.000
0.369  -107374176.000  0.005  0.003  -195444.156  0.000  0.000
0.369  -107374176.000  0.005  0.003  -195444.156  0.000  0.000
0.393  -107374176.000  0.004  0.002  -195440.563  0.000  0.000
0.409  -107374176.000  0.006  -0.001  -195436.891  0.000  0.000
0.401  -107374176.000  0.011  0.000  -195434.359  0.000  0.000
0.407  -107374176.000  0.012  -0.002  -195432.031  0.000  0.000
0.477  -107374176.000  0.013  -0.001  -195426.688  0.000  0.000
0.535  -107374176.000  0.012  -0.002  -195419.563  0.000  0.000
0.611  -107374176.000  0.011  -0.005  -195410.094  0.000  0.000
0.643  -107374176.000  0.008  -0.007  -195400.953  0.000  0.000
0.643  -107374176.000  0.008  -0.007  -195400.953  0.000  0.000
0.663  -107374176.000  0.007  -0.007  -195392.641  0.000  0.000
0.663  -107374176.000  0.007  -0.007  -195392.641  0.000  0.000
0.696  -107374176.000  0.001  -0.002  -195384.375  0.000  0.000
0.718  -107374176.000  -0.003  0.002  -195376.688  0.000  0.000
0.674  -107374176.000  -0.004  0.002  -195372.734  0.000  0.000
0.674  -107374176.000  -0.004  0.002  -195372.734  0.000  0.000
0.673  -107374176.000  -0.001  -0.000  -195369.594  0.000  0.000
0.673  -107374176.000  -0.001  -0.000  -195369.594  0.000  0.000
0.673  -107374176.000  -0.002  -0.002  -195367.094  0.000  0.000
0.673  -107374176.000  -0.002  -0.002  -195367.094  0.000  0.000
