SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_acc[N.m]  acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  vel_motor[rad/s]
-415.849     30   0.000  0.001  16.201  0.083  0.004  0.000  0.000  -0.008
-273.312     30   0.000  0.001  31.148  0.198  0.003  0.000  0.000  -0.016
-273.312     30   0.000  0.001  31.148  0.198  0.003  0.000  0.000  -0.016
-24.643     30   0.000  0.001  83.143  0.619  0.202  0.000  0.000  -0.022
-24.643     30   0.000  0.001  83.143  0.619  0.202  0.000  0.000  -0.022
244.052     29   0.000  0.001  107.913  0.698  0.136  0.000  0.000  -0.025
244.052     29   0.000  0.001  107.913  0.698  0.136  0.000  0.000  -0.025
484.654     29   0.000  0.001  117.903  0.771  0.184  0.000  0.000  -0.026
484.654     29   0.000  0.001  117.903  0.771  0.184  0.000  0.000  -0.026
656.344      6   0.000  0.001  109.915  0.721  0.142  0.000  0.000  -0.025
656.344      6   0.000  0.001  109.915  0.721  0.142  0.000  0.000  -0.025
729.979      2   0.000  0.001  84.405  0.632  0.240  0.000  0.000  -0.024
729.979      2   0.000  0.001  84.405  0.632  0.240  0.000  0.000  -0.024
706.631    -23   0.000  0.001  50.763  0.492  0.432  0.000  0.000  -0.021
706.631    -23   0.000  0.001  50.763  0.492  0.432  0.000  0.000  -0.021
612.709    -33   0.000  0.001  19.431  0.359  0.645  0.000  0.000  -0.016
612.709    -33   0.000  0.001  19.431  0.359  0.645  0.000  0.000  -0.016
421.376    -33   0.000  0.001  -28.887  0.185  1.151  0.000  0.000  -0.009
421.376    -33   0.000  0.001  -28.887  0.185  1.151  0.000  0.000  -0.009
266.612    -31   0.000  0.001  -29.868  0.324  1.487  0.000  0.000  0.000
266.612    -31   0.000  0.001  -29.868  0.324  1.487  0.000  0.000  0.000
266.612    -31   0.000  0.001  -29.868  0.324  1.487  0.000  0.000  0.000
197.976    -32   0.000  0.001  -6.934  0.446  1.436  0.000  0.000  0.001
197.976    -32   0.000  0.001  -6.934  0.446  1.436  0.000  0.000  0.001
167.701    -32   0.000  0.001  3.663  0.347  1.085  0.000  0.000  0.000
167.701    -32   0.000  0.001  3.663  0.347  1.085  0.000  0.000  0.000
20.461    -33   0.000  0.001  -46.621  -0.089  0.777  0.000  0.000  -0.001
20.461    -33   0.000  0.001  -46.621  -0.089  0.777  0.000  0.000  -0.001
-220.674    -32   0.000  0.001  -97.320  -0.348  0.685  0.000  0.000  -0.001
-220.674    -32   0.000  0.001  -97.320  -0.348  0.685  0.000  0.000  -0.001
-393.004    -31   0.000  0.001  -89.175  -0.196  0.750  0.000  0.000  -0.000
-393.004    -31   0.000  0.001  -89.175  -0.196  0.750  0.000  0.000  -0.000
-410.247     -2   0.000  0.001  -39.931  0.114  0.913  0.000  0.000  0.001
-410.247     -2   0.000  0.001  -39.931  0.114  0.913  0.000  0.000  0.001
-291.488      1   0.000  0.001  14.428  0.357  0.968  0.000  0.000  0.001
-291.488      1   0.000  0.001  14.428  0.357  0.968  0.000  0.000  0.001
-164.508      3   0.000  0.001  27.709  0.344  0.871  0.000  0.000  0.000
-164.508      3   0.000  0.001  27.709  0.344  0.871  0.000  0.000  0.000
-113.704     26   0.000  0.001  7.006  0.265  0.762  0.000  0.000  -0.001
-113.704     26   0.000  0.001  7.006  0.265  0.762  0.000  0.000  -0.001
-120.785     29   0.000  0.001  -12.531  0.216  0.614  0.000  0.000  -0.001
-120.785     29   0.000  0.001  -12.531  0.216  0.614  0.000  0.000  -0.001
-99.250     29   0.000  0.001  -1.407  0.276  0.508  0.000  0.000  -0.000
-11.874     29   0.000  0.001  27.407  0.304  0.355  0.000  0.000  0.000
138.763     29   0.000  0.001  60.559  0.410  0.308  0.000  0.000  0.000
327.844     29   0.000  0.001  88.756  0.560  0.226  0.000  0.000  0.000
510.179     22   0.000  0.001  101.593  0.650  0.101  0.000  0.000  -0.000
672.735     22   0.000  0.001  108.500  0.718  0.012  0.000  0.000  -0.000
843.211      6   0.000  0.001  125.152  0.788  -0.120  0.000  0.000  0.000
1000.254      1   0.000  0.001  133.726  0.762  -0.225  0.000  0.000  0.000
1161.308    -12   0.000  0.001  148.328  0.814  -0.284  0.000  0.000  0.000
1161.308    -12   0.000  0.001  148.328  0.814  -0.284  0.000  0.000  0.000
1341.743    -28   0.000  0.001  169.550  0.923  -0.355  0.000  0.000  -0.000
1341.743    -28   0.000  0.001  169.550  0.923  -0.355  0.000  0.000  -0.000
1497.225    -31   0.000  0.001  174.129  0.971  -0.278  0.000  0.000  -0.000
1497.225    -31   0.000  0.001  174.129  0.971  -0.278  0.000  0.000  -0.000
1625.758    -31   0.000  0.001  175.834  1.028  -0.201  0.000  0.000  -0.000
1625.758    -31   0.000  0.001  175.834  1.028  -0.201  0.000  0.000  -0.000
1721.328    -30   0.000  0.001  172.866  1.047  -0.125  0.000  0.000  0.000
1721.328    -30   0.000  0.001  172.866  1.047  -0.125  0.000  0.000  0.000
1773.150    -31   0.000  0.001  162.798  0.993  -0.084  0.000  0.000  0.000
1773.150    -31   0.000  0.001  162.798  0.993  -0.084  0.000  0.000  0.000
1773.150    -31   0.000  0.001  162.798  0.993  -0.084  0.000  0.000  0.000
1786.772    -32   0.000  0.001  151.408  0.934  -0.043  0.000  0.000  0.000
1786.772    -32   0.000  0.001  151.408  0.934  -0.043  0.000  0.000  0.000
1774.063    -31   0.000  0.001  141.747  0.874  -0.034  0.000  0.000  -0.000
1774.063    -31   0.000  0.001  141.747  0.874  -0.034  0.000  0.000  -0.000
1757.257    -32   0.000  0.001  139.027  0.847  -0.044  0.000  0.000  -0.000
1757.257    -32   0.000  0.001  139.027  0.847  -0.044  0.000  0.000  -0.000
1697.586    -32   0.000  0.001  120.069  0.732  0.005  0.000  0.000  -0.000
1697.586    -32   0.000  0.001  120.069  0.732  0.005  0.000  0.000  -0.000
1635.809    -31   0.000  0.001  114.265  0.744  0.077  0.000  0.000  0.000
1635.809    -31   0.000  0.001  114.265  0.744  0.077  0.000  0.000  0.000
1529.986    -31   0.000  0.001  91.140  0.597  0.106  0.000  0.000  0.000
1529.986    -31   0.000  0.001  91.140  0.597  0.106  0.000  0.000  0.000
1421.519    -33   0.000  0.001  81.334  0.574  0.159  0.000  0.000  0.000
1421.519    -33   0.000  0.001  81.334  0.574  0.159  0.000  0.000  0.000
1326.704    -32   0.000  0.001  77.960  0.581  0.254  0.000  0.000  -0.000
1326.704    -32   0.000  0.001  77.960  0.581  0.254  0.000  0.000  -0.000
1237.381    -31   0.000  0.001  72.369  0.559  0.345  0.000  0.000  -0.000
1237.381    -31   0.000  0.001  72.369  0.559  0.345  0.000  0.000  -0.000
1141.562    -30   0.000  0.001  62.335  0.511  0.404  0.000  0.000  -0.000
1141.562    -30   0.000  0.001  62.335  0.511  0.404  0.000  0.000  -0.000
1030.653    -32   0.000  0.001  48.272  0.439  0.418  0.000  0.000  0.000
1030.653    -32   0.000  0.001  48.272  0.439  0.418  0.000  0.000  0.000
920.075    -33   0.000  0.001  39.285  0.402  0.424  0.000  0.000  0.000
920.075    -33   0.000  0.001  39.285  0.402  0.424  0.000  0.000  0.000
920.075    -33   0.000  0.001  39.285  0.402  0.424  0.000  0.000  0.000
806.688    -32   0.000  0.001  29.065  0.317  0.379  0.000  0.000  0.000
806.688    -32   0.000  0.001  29.065  0.317  0.379  0.000  0.000  0.000
699.316    -32   0.000  0.001  22.209  0.267  0.368  0.000  0.000  -0.000
617.893    -34   0.000  0.001  24.029  0.251  0.314  0.000  0.000  -0.000
539.970    -32   0.000  0.001  18.775  0.204  0.295  0.000  0.000  -0.000
539.970    -32   0.000  0.001  18.775  0.204  0.295  0.000  0.000  -0.000
469.542    -31   0.000  0.001  15.449  0.185  0.267  0.000  0.000  0.000
469.542    -31   0.000  0.001  15.449  0.185  0.267  0.000  0.000  0.000
416.916    -32   0.000  0.001  16.943  0.206  0.273  0.000  0.000  0.000
416.916    -32   0.000  0.001  16.943  0.206  0.273  0.000  0.000  0.000
404.718    -32   0.000  0.001  29.167  0.285  0.275  0.000  0.000  0.000
404.718    -32   0.000  0.001  29.167  0.285  0.275  0.000  0.000  0.000
409.822    -32   0.000  0.001  35.239  0.311  0.292  0.000  0.000  -0.000
409.822    -32   0.000  0.001  35.239  0.311  0.292  0.000  0.000  -0.000
463.366    -33   0.000  0.001  55.526  0.420  0.217  0.000  0.000  -0.000
463.366    -33   0.000  0.001  55.526  0.420  0.217  0.000  0.000  -0.000
560.639    -33   0.000  0.001  77.867  0.528  0.138  0.000  0.000  -0.000
560.639    -33   0.000  0.001  77.867  0.528  0.138  0.000  0.000  -0.000
633.881    -32   0.000  0.001  76.053  0.484  0.083  0.000  0.000  0.000
633.881    -32   0.000  0.001  76.053  0.484  0.083  0.000  0.000  0.000
719.781    -31   0.000  0.001  87.289  0.565  0.017  0.000  0.000  0.000
719.781    -31   0.000  0.001  87.289  0.565  0.017  0.000  0.000  0.000
835.231    -33   0.000  0.001  106.459  0.681  -0.002  0.000  0.000  0.000
835.231    -33   0.000  0.001  106.459  0.681  -0.002  0.000  0.000  0.000
835.231    -33   0.000  0.001  106.459  0.681  -0.002  0.000  0.000  0.000
949.494    -31   0.000  0.001  115.448  0.727  0.038  0.000  0.000  -0.000
949.494    -31   0.000  0.001  115.448  0.727  0.038  0.000  0.000  -0.000
1066.775    -32   0.000  0.001  126.051  0.810  0.097  0.000  0.000  -0.000
1066.775    -32   0.000  0.001  126.051  0.810  0.097  0.000  0.000  -0.000
1192.610    -33   0.000  0.001  139.182  0.907  0.129  0.000  0.000  -0.000
1275.563    -33   0.000  0.001  131.928  0.884  0.224  0.000  0.000  0.000
1358.362    -31   0.000  0.001  138.709  0.943  0.177  0.000  0.000  0.000
1421.522    -31   0.000  0.001  137.475  0.925  0.180  0.000  0.000  0.000
1434.212    -31   0.000  0.001  122.006  0.806  0.180  0.000  0.000  -0.000
1418.085    -31   0.000  0.001  111.251  0.758  0.183  0.000  0.000  -0.000
1381.380    -32   0.000  0.001  101.499  0.703  0.185  0.000  0.000  -0.000
1300.424    -32   0.000  0.001  80.350  0.566  0.216  0.000  0.000  0.000
1201.505    -32   0.000  0.001  66.347  0.484  0.199  0.000  0.000  0.000
1131.750    -32   0.000  0.001  70.158  0.512  0.189  0.000  0.000  0.000
1052.757    -33   0.000  0.001  60.636  0.426  0.198  0.000  0.000  -0.000
1052.757    -33   0.000  0.001  60.636  0.426  0.198  0.000  0.000  -0.000
958.353    -30   0.000  0.001  47.829  0.357  0.203  0.000  0.000  -0.000
958.353    -30   0.000  0.001  47.829  0.357  0.203  0.000  0.000  -0.000
865.179    -32   0.000  0.001  40.559  0.336  0.225  0.000  0.000  0.000
784.882    -33   0.000  0.001  38.176  0.320  0.212  0.000  0.000  0.000
784.882    -33   0.000  0.001  38.176  0.320  0.212  0.000  0.000  0.000
704.994    -34   0.000  0.001  31.712  0.293  0.273  0.000  0.000  0.000
704.994    -34   0.000  0.001  31.712  0.293  0.273  0.000  0.000  0.000
623.517    -33   0.000  0.001  24.473  0.255  0.314  0.000  0.000  -0.000
520.923    -34   0.000  0.001  9.094  0.176  0.387  0.000  0.000  -0.000
520.923    -34   0.000  0.001  9.094  0.176  0.387  0.000  0.000  -0.000
520.923    -34   0.000  0.001  9.094  0.176  0.387  0.000  0.000  -0.000
413.607    -33   0.000  0.001  -1.310  0.154  0.460  0.000  0.000  -0.000
413.607    -33   0.000  0.001  -1.310  0.154  0.460  0.000  0.000  -0.000
268.383    -33   0.000  0.001  -25.693  0.029  0.546  0.000  0.000  -0.000
138.875    -32   0.000  0.001  -31.232  0.027  0.613  0.000  0.000  0.000
52.231    -32   0.000  0.001  -24.316  0.047  0.576  0.000  0.000  0.000
52.231    -32   0.000  0.001  -24.316  0.047  0.576  0.000  0.000  0.000
-45.345    -33   0.000  0.001  -35.987  -0.004  0.727  0.000  0.000  -0.000
-45.345    -33   0.000  0.001  -35.987  -0.004  0.727  0.000  0.000  -0.000
-169.171    -32   0.000  0.001  -54.835  -0.054  0.894  0.000  0.000  -0.000
-169.171    -32   0.000  0.001  -54.835  -0.054  0.894  0.000  0.000  -0.000
-311.946    -33   0.000  0.001  -72.828  -0.102  1.008  0.000  0.000  -0.000
-311.946    -33   0.000  0.001  -72.828  -0.102  1.008  0.000  0.000  -0.000
-449.362     -4   0.176  0.001  -86.912  -0.128  1.151  0.000  0.000  0.000
-449.362     -4   0.176  0.001  -86.912  -0.128  1.151  0.000  0.000  0.000
-551.823     -1   0.176  0.002  -87.262  -0.120  1.199  0.000  0.000  0.008
-611.705      1   0.176  0.001  -80.690  -0.129  1.126  0.000  0.000  0.008
-639.892     21   0.176  0.001  -73.953  -0.071  1.233  0.000  0.000  0.006
-639.892     21   0.176  0.001  -73.953  -0.071  1.233  0.000  0.000  0.006
-639.892     21   0.176  0.001  -73.953  -0.071  1.233  0.000  0.000  0.006
-657.322     28   0.176  0.001  -72.179  -0.033  1.273  0.000  0.000  0.003
-711.575     30   0.176  0.001  -88.550  -0.031  1.535  0.000  0.000  0.001
-719.949     29   0.176  0.001  -73.600  0.068  1.442  0.000  0.000  -0.001
-733.894     30   0.176  0.001  -75.578  0.064  1.571  0.000  0.000  -0.001
-732.267     30   0.176  0.001  -68.377  0.068  1.475  0.000  0.000  -0.003
-727.789     30   0.176  0.001  -64.062  0.132  1.610  0.000  0.000  -0.005
-727.789     30   0.176  0.001  -64.062  0.132  1.610  0.000  0.000  -0.005
-753.724     29   0.176  0.001  -72.376  0.124  1.732  0.000  0.000  -0.007
-715.600     30   0.176  0.001  -47.779  0.282  1.627  0.000  0.000  -0.009
-715.600     30   0.176  0.001  -47.779  0.282  1.627  0.000  0.000  -0.009
-614.286     29   0.176  0.001  -19.261  0.459  1.681  0.000  0.000  -0.001
-614.286     29   0.176  0.001  -19.261  0.459  1.681  0.000  0.000  -0.001
-476.817     29   0.176  0.001  3.364  0.571  1.687  0.000  0.000  0.001
-476.817     29   0.176  0.001  3.364  0.571  1.687  0.000  0.000  0.001
-316.034     29   0.176  0.001  24.222  0.690  1.655  0.000  0.000  0.001
-316.034     29   0.176  0.001  24.222  0.690  1.655  0.000  0.000  0.001
-163.480     29   0.176  0.001  34.500  0.790  1.693  0.000  0.000  0.000
-163.480     29   0.176  0.001  34.500  0.790  1.693  0.000  0.000  0.000
1.877     29   0.176  0.001  52.734  0.918  1.675  0.000  0.000  -0.001
1.877     29   0.176  0.001  52.734  0.918  1.675  0.000  0.000  -0.001
119.544     29   0.176  0.001  46.837  0.863  1.669  0.000  0.000  -0.001
259.750     30   0.176  0.001  65.394  0.968  1.603  0.000  0.000  -0.000
422.694      0   0.527  0.002  76.948  1.016  1.623  0.000  0.000  0.009
534.541      1   0.527  0.002  62.793  0.929  1.662  0.000  0.000  0.017
568.574      0   0.527  0.002  35.413  0.775  1.656  0.000  0.000  0.022
533.766      0   0.527  0.002  7.681  0.611  1.603  0.000  0.000  0.025
446.434    -24   0.527  0.002  -17.257  0.447  1.565  0.000  0.000  0.025
351.396    -32   0.703  0.002  -31.525  0.245  1.279  0.000  0.000  0.025
263.888    -33   0.703  0.002  -38.397  0.079  0.982  0.000  0.000  0.024
174.405    -33   0.703  0.002  -46.718  -0.011  0.922  0.000  0.000  0.021
88.828    -32   0.703  0.002  -49.627  -0.127  0.550  0.000  0.000  0.016
88.828    -32   0.703  0.002  -49.627  -0.127  0.550  0.000  0.000  0.016
8.059    -31   0.703  0.002  -48.625  -0.216  0.221  0.000  0.000  0.009
8.059    -31   0.703  0.002  -48.625  -0.216  0.221  0.000  0.000  0.009
-112.966    -33   0.703  0.002  -63.732  -0.403  -0.013  0.000  0.000  0.008
-112.966    -33   0.703  0.002  -63.732  -0.403  -0.013  0.000  0.000  0.008
-258.845    -33   0.703  0.002  -82.315  -0.570  -0.184  0.000  0.000  0.015
-258.845    -33   0.703  0.002  -82.315  -0.570  -0.184  0.000  0.000  0.015
-439.558     -5   0.703  0.002  -108.384  -0.802  -0.396  0.000  0.000  0.022
-439.558     -5   0.703  0.002  -108.384  -0.802  -0.396  0.000  0.000  0.022
-439.558     -5   0.703  0.002  -108.384  -0.802  -0.396  0.000  0.000  0.022
-676.465      0   0.703  0.002  -145.261  -1.077  -0.518  0.000  0.000  0.026
-676.465      0   0.703  0.002  -145.261  -1.077  -0.518  0.000  0.000  0.026
-885.928      4   0.703  0.002  -150.353  -1.124  -0.628  0.000  0.000  0.027
-885.928      4   0.703  0.002  -150.353  -1.124  -0.628  0.000  0.000  0.027
-1043.617     28   0.703  0.002  -141.619  -1.114  -0.686  0.000  0.000  0.025
-1043.617     28   0.703  0.002  -141.619  -1.114  -0.686  0.000  0.000  0.025
-1174.581     29   0.703  0.002  -142.312  -1.159  -0.693  0.000  0.000  0.023
-1174.581     29   0.703  0.002  -142.312  -1.159  -0.693  0.000  0.000  0.023
-1273.409     29   0.703  0.002  -140.369  -1.129  -0.683  0.000  0.000  0.020
-1273.409     29   0.703  0.002  -140.369  -1.129  -0.683  0.000  0.000  0.020
-1329.876     29   0.703  0.002  -132.465  -1.023  -0.611  0.000  0.000  0.016
-1329.876     29   0.703  0.002  -132.465  -1.023  -0.611  0.000  0.000  0.016
-1337.102     28   0.703  0.002  -117.701  -0.887  -0.519  0.000  0.000  0.010
-1337.102     28   0.703  0.002  -117.701  -0.887  -0.519  0.000  0.000  0.010
-1306.381     29   0.703  0.002  -102.192  -0.774  -0.441  0.000  0.000  0.000
-1306.381     29   0.703  0.002  -102.192  -0.774  -0.441  0.000  0.000  0.000
-1261.001     30   0.879  0.002  -97.344  -0.731  -0.330  0.000  0.000  -0.001
-1261.001     30   0.879  0.002  -97.344  -0.731  -0.330  0.000  0.000  -0.001
-1191.608     29   0.879  0.002  -86.806  -0.663  -0.341  0.000  0.000  -0.000
-1191.608     29   0.879  0.002  -86.806  -0.663  -0.341  0.000  0.000  -0.000
-1115.731     30   0.879  0.002  -81.341  -0.603  -0.298  0.000  0.000  0.001
-1115.731     30   0.879  0.002  -81.341  -0.603  -0.298  0.000  0.000  0.001
-1066.984     29   0.879  0.002  -88.090  -0.634  -0.259  0.000  0.000  0.001
-1066.984     29   0.879  0.002  -88.090  -0.634  -0.259  0.000  0.000  0.001
-1032.811     29   0.879  0.002  -90.443  -0.647  -0.266  0.000  0.000  0.000
-1032.811     29   0.879  0.002  -90.443  -0.647  -0.266  0.000  0.000  0.000
-989.630     29   0.879  0.002  -83.438  -0.608  -0.283  0.000  0.000  -0.001
-966.117     29   0.879  0.002  -87.038  -0.643  -0.265  0.000  0.000  -0.001
-966.117     29   0.879  0.002  -87.038  -0.643  -0.265  0.000  0.000  -0.001
-958.705     31   0.879  0.002  -90.550  -0.661  -0.265  0.000  0.000  -0.000
-962.760     30   1.055  0.002  -97.340  -0.702  -0.274  0.000  0.000  0.001
-962.760     30   1.055  0.002  -97.340  -0.702  -0.274  0.000  0.000  0.001
-947.072     30   1.055  0.002  -90.030  -0.659  -0.325  0.000  0.000  0.001
-921.659     29   1.055  0.002  -83.443  -0.619  -0.305  0.000  0.000  0.000
-921.659     29   1.055  0.002  -83.443  -0.619  -0.305  0.000  0.000  0.000
-860.657     31   1.055  0.002  -67.421  -0.568  -0.430  0.000  0.000  -0.000
-860.657     31   1.055  0.002  -67.421  -0.568  -0.430  0.000  0.000  -0.000
-781.692     32   1.055  0.002  -55.674  -0.525  -0.480  0.000  0.000  -0.000
-781.692     32   1.055  0.002  -55.674  -0.525  -0.480  0.000  0.000  -0.000
-676.126     30   1.055  0.002  -38.496  -0.423  -0.536  0.000  0.000  -0.000
-676.126     30   1.055  0.002  -38.496  -0.423  -0.536  0.000  0.000  -0.000
-603.375     29   1.055  0.002  -42.742  -0.447  -0.519  0.000  0.000  0.000
-603.375     29   1.055  0.002  -42.742  -0.447  -0.519  0.000  0.000  0.000
-560.908     29   1.055  0.002  -47.734  -0.458  -0.504  0.000  0.000  0.000
-560.908     29   1.055  0.002  -47.734  -0.458  -0.504  0.000  0.000  0.000
-561.887     30   1.055  0.002  -59.666  -0.530  -0.503  0.000  0.000  0.000
-561.887     30   1.055  0.002  -59.666  -0.530  -0.503  0.000  0.000  0.000
-616.606     30   1.055  0.002  -78.596  -0.656  -0.503  0.000  0.000  -0.000
-616.606     30   1.055  0.002  -78.596  -0.656  -0.503  0.000  0.000  -0.000
-701.464     29   1.055  0.002  -91.914  -0.759  -0.568  0.000  0.000  -0.000
-800.299     30   1.055  0.002  -104.465  -0.878  -0.654  0.000  0.000  -0.000
-891.359     30   0.879  0.002  -105.305  -0.919  -0.765  0.000  0.000  0.000
-997.620     29   0.879  0.002  -115.979  -1.008  -0.793  0.000  0.000  0.000
-1086.432     29   0.879  0.002  -114.928  -1.007  -0.869  0.000  0.000  -0.000
-1148.032     29   0.879  0.002  -109.335  -1.005  -0.966  0.000  0.000  -0.000
-1159.311     30   0.879  0.002  -93.102  -0.955  -1.130  0.000  0.000  -0.000
-1143.309     30   0.879  0.003  -83.140  -0.937  -1.213  0.000  0.000  0.008
-1095.397     30   0.879  0.003  -69.664  -0.880  -1.302  0.000  0.000  0.016
-1040.532     29   0.879  0.003  -64.232  -0.817  -1.222  0.000  0.000  0.022
-953.082     29   0.879  0.003  -48.153  -0.712  -1.258  0.000  0.000  0.025
-953.082     29   0.879  0.003  -48.153  -0.712  -1.258  0.000  0.000  0.025
