SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_sea[N.m]  T_acc[N.m]  K_ff  Kp_A  Ki_A  Kp_F  Kd_F  Amp
-6.693     30   0.000  0.000  0.000  1.167  1.000  4.560  5.790  1.531  0.020  100000
-9.227     29   0.000  0.000  0.000  -0.738  1.000  4.560  5.790  1.531  0.020  100000
-10.185     29   0.000  0.000  0.000  -0.116  1.000  4.560  5.790  1.531  0.020  100000
-10.687     30   0.000  0.000  0.000  -0.067  1.000  4.560  5.790  1.531  0.020  100000
-12.419     30   0.000  0.000  0.000  -0.773  1.000  4.560  5.790  1.531  0.020  100000
-11.831     30   0.000  0.000  0.000  0.202  1.000  4.560  5.790  1.531  0.020  100000
-11.918     30   0.000  0.000  0.000  -0.014  1.000  4.560  5.790  1.531  0.020  100000
-11.050     30   0.000  0.000  0.000  0.347  1.000  4.560  5.790  1.531  0.020  100000
-14.270     30   0.000  0.000  0.000  -1.546  1.000  4.560  5.790  1.531  0.020  100000
-10.216     31   0.000  0.000  0.000  1.609  1.000  4.560  5.790  1.531  0.020  100000
-9.538     30   0.000  0.000  0.000  0.412  1.000  4.560  5.790  1.531  0.020  100000
-11.677     30   0.000  0.000  0.000  -0.726  1.000  4.560  5.790  1.531  0.020  100000
-12.041     29   0.000  0.000  0.000  -0.181  1.000  4.560  5.790  1.531  0.020  100000
-13.970     29   0.000  0.000  0.000  -0.881  1.000  4.560  5.790  1.531  0.020  100000
-13.435     29   0.000  0.000  0.000  0.049  1.000  4.560  5.790  1.531  0.020  100000
-13.766     30   0.000  0.000  0.000  -0.326  1.000  4.560  5.790  1.531  0.020  100000
-13.640     30   0.000  0.000  0.000  -0.067  1.000  4.560  5.790  1.531  0.020  100000
-10.224     29   0.000  0.000  0.000  1.489  1.000  4.560  5.790  1.531  0.020  100000
-11.892     29   0.000  0.000  0.000  -0.575  1.000  4.560  5.790  1.531  0.020  100000
-13.098     29   0.000  0.000  0.000  -0.371  1.000  4.560  5.790  1.531  0.020  100000
-12.243     30   0.000  0.000  0.000  0.245  1.000  4.560  5.790  1.531  0.020  100000
-12.343     30   0.000  0.000  0.000  -0.001  1.000  4.560  5.790  1.531  0.020  100000
-11.704     30   0.000  0.000  0.000  0.239  1.000  4.560  5.790  1.531  0.020  100000
-11.599     29   0.000  0.000  0.000  0.055  1.000  4.560  5.790  1.531  0.020  100000
-12.947     29   0.000  0.000  0.000  -0.662  1.000  4.560  5.790  1.531  0.020  100000
-12.926     29   0.000  0.000  0.000  -0.084  1.000  4.560  5.790  1.531  0.020  100000
-11.987     30   0.000  0.000  0.000  0.326  1.000  4.560  5.790  1.531  0.020  100000
-11.537     29   0.000  0.000  0.000  0.177  1.000  4.560  5.790  1.531  0.020  100000
-9.207     29   0.000  0.000  0.000  1.093  1.000  4.560  5.790  1.531  0.020  100000
-9.759     30   0.000  0.000  0.000  0.017  1.000  4.560  5.790  1.531  0.020  100000
-10.693     30   0.000  0.000  0.000  -0.200  1.000  4.560  5.790  1.531  0.020  100000
-10.139     30   0.000  0.000  0.000  0.344  1.000  4.560  5.790  1.531  0.020  100000
-11.659     30   0.000  0.000  0.000  -0.527  1.000  4.560  5.790  1.531  0.020  100000
-11.957     31   0.000  0.000  0.000  -0.081  1.000  4.560  5.790  1.531  0.020  100000
-9.400     29   0.000  0.000  0.000  1.114  1.000  4.560  5.790  1.531  0.020  100000
-11.114     31   0.000  0.000  0.000  -0.382  1.000  4.560  5.790  1.531  0.020  100000
-12.939     31   0.000  0.000  0.000  -0.809  1.000  4.560  5.790  1.531  0.020  100000
-12.227     30   0.000  0.000  0.000  0.273  1.000  4.560  5.790  1.531  0.020  100000
-13.763     29   0.000  0.000  0.000  -0.769  1.000  4.560  5.790  1.531  0.020  100000
-12.894     29   0.000  0.000  0.000  0.185  1.000  4.560  5.790  1.531  0.020  100000
-10.528     30   0.000  0.000  0.000  1.040  1.000  4.560  5.790  1.531  0.020  100000
-11.353     31   0.000  0.000  0.000  -0.254  1.000  4.560  5.790  1.531  0.020  100000
-11.372     31   0.000  0.000  0.000  -0.012  1.000  4.560  5.790  1.531  0.020  100000
-11.237     29   0.000  0.000  0.000  0.167  1.000  4.560  5.790  1.531  0.020  100000
-13.231     31   0.000  0.000  0.000  -0.921  1.000  4.560  5.790  1.531  0.020  100000
-13.177     29   0.000  0.000  0.000  -0.120  1.000  4.560  5.790  1.531  0.020  100000
-11.523     29   0.000  0.000  0.000  0.650  1.000  4.560  5.790  1.531  0.020  100000
-11.766     29   0.000  0.000  0.000  -0.059  1.000  4.560  5.790  1.531  0.020  100000
-12.508     29   0.000  0.000  0.000  -0.351  1.000  4.560  5.790  1.531  0.020  100000
-11.126     29   0.000  0.000  0.000  0.473  1.000  4.560  5.790  1.531  0.020  100000
-10.915     29   0.000  0.000  0.000  0.225  1.000  4.560  5.790  1.531  0.020  100000
-12.328     30   0.000  0.000  0.000  -0.586  1.000  4.560  5.790  1.531  0.020  100000
-13.216     29   0.000  0.000  0.000  -0.445  1.000  4.560  5.790  1.531  0.020  100000
-12.701     29   0.000  0.000  0.000  0.159  1.000  4.560  5.790  1.531  0.020  100000
-11.337     30   0.000  0.000  0.000  0.626  1.000  4.560  5.790  1.531  0.020  100000
-13.467     30   0.000  0.000  0.000  -0.881  1.000  4.560  5.790  1.531  0.020  100000
-12.616     30   0.000  0.000  0.000  0.249  1.000  4.560  5.790  1.531  0.020  100000
-13.225     30   0.000  0.000  0.000  -0.298  1.000  4.560  5.790  1.531  0.020  100000
-13.630     29   0.000  0.000  0.000  -0.133  1.000  4.560  5.790  1.531  0.020  100000
-13.563     30   0.000  0.000  0.000  -0.044  1.000  4.560  5.790  1.531  0.020  100000
-13.086     30   0.000  0.000  0.000  0.065  1.000  4.560  5.790  1.531  0.020  100000
-11.962     29   0.000  0.000  0.000  0.401  1.000  4.560  5.790  1.531  0.020  100000
-10.304     29   0.000  0.000  0.000  0.777  1.000  4.560  5.790  1.531  0.020  100000
-12.167     29   0.000  0.000  0.000  -0.786  1.000  4.560  5.790  1.531  0.020  100000
-8.683     29   0.000  0.000  0.000  1.705  1.000  4.560  5.790  1.531  0.020  100000
-11.632     30   0.000  0.000  0.000  -1.219  1.000  4.560  5.790  1.531  0.020  100000
-9.327     29   0.000  0.000  0.000  0.966  1.000  4.560  5.790  1.531  0.020  100000
-9.356     29   0.000  0.000  0.000  0.184  1.000  4.560  5.790  1.531  0.020  100000
-7.311     29   0.000  0.000  0.000  1.125  1.000  4.560  5.790  1.531  0.020  100000
-9.443     29   0.000  0.000  0.000  -0.621  1.000  4.560  5.790  1.531  0.020  100000
-9.043     30   0.000  0.000  0.000  0.329  1.000  4.560  5.790  1.531  0.020  100000
-9.301     30   0.000  0.000  0.000  0.055  1.000  4.560  5.790  1.531  0.020  100000
-9.697     31   0.000  0.000  0.000  -0.149  1.000  4.560  5.790  1.531  0.020  100000
-10.402     31   0.000  0.000  0.000  -0.083  1.000  4.560  5.790  1.531  0.020  100000
-9.135     30   0.000  0.000  0.000  0.609  1.000  4.560  5.790  1.531  0.020  100000
-9.754     30   0.000  0.000  0.000  0.015  1.000  4.560  5.790  1.531  0.020  100000
-7.345     30   0.000  0.000  0.000  1.236  1.000  4.560  5.790  1.531  0.020  100000
-10.402     30   0.000  0.000  0.000  -1.037  1.000  4.560  5.790  1.531  0.020  100000
-11.624     31   0.000  0.000  0.000  -0.407  1.000  4.560  5.790  1.531  0.020  100000
-11.701     29   0.000  0.000  0.000  -0.010  1.000  4.560  5.790  1.531  0.020  100000
-11.572     29   0.000  0.000  0.000  0.039  1.000  4.560  5.790  1.531  0.020  100000
-12.929     29   0.000  0.000  0.000  -0.551  1.000  4.560  5.790  1.531  0.020  100000
-13.911     30   0.000  0.000  0.000  -0.590  1.000  4.560  5.790  1.531  0.020  100000
-12.254     30   0.000  0.000  0.000  0.578  1.000  4.560  5.790  1.531  0.020  100000
-11.978     30   0.000  0.000  0.000  0.099  1.000  4.560  5.790  1.531  0.020  100000
-10.776     30   0.000  0.000  0.000  0.506  1.000  4.560  5.790  1.531  0.020  100000
-11.888     30   0.000  0.000  0.000  -0.424  1.000  4.560  5.790  1.531  0.020  100000
-9.898     29   0.000  0.000  0.000  0.905  1.000  4.560  5.790  1.531  0.020  100000
-11.879     30   0.000  0.000  0.000  -0.821  1.000  4.560  5.790  1.531  0.020  100000
-10.666     30   0.000  0.000  0.000  0.633  1.000  4.560  5.790  1.531  0.020  100000
-10.451     30   0.000  0.000  0.000  0.174  1.000  4.560  5.790  1.531  0.020  100000
-9.179     30   0.000  0.000  0.000  0.729  1.000  4.560  5.790  1.531  0.020  100000
-11.561     30   0.000  0.000  0.000  -0.955  1.000  4.560  5.790  1.531  0.020  100000
-10.365     29   0.000  0.000  0.000  0.527  1.000  4.560  5.790  1.531  0.020  100000
-9.745     30   0.000  0.000  0.000  0.409  1.000  4.560  5.790  1.531  0.020  100000
-10.884     30   0.000  0.000  0.000  -0.388  1.000  4.560  5.790  1.531  0.020  100000
-10.396     30   0.000  0.000  0.000  0.305  1.000  4.560  5.790  1.531  0.020  100000
-10.960     29   0.000  0.000  0.000  -0.194  1.000  4.560  5.790  1.531  0.020  100000
-11.210     30   0.000  0.000  0.000  -0.101  1.000  4.560  5.790  1.531  0.020  100000
-13.029     30   0.000  0.000  0.000  -0.751  1.000  4.560  5.790  1.531  0.020  100000
-11.770     30   0.000  0.000  0.000  0.457  1.000  4.560  5.790  1.531  0.020  100000
-12.169     31   0.000  0.000  0.000  -0.214  1.000  4.560  5.790  1.531  0.020  100000
-12.379     31   0.000  0.000  0.000  -0.108  1.000  4.560  5.790  1.531  0.020  100000
-11.724     30   0.000  0.000  0.000  0.247  1.000  4.560  5.790  1.531  0.020  100000
-11.495     29   0.000  0.000  0.000  0.147  1.000  4.560  5.790  1.531  0.020  100000
-12.938     29   0.000  0.000  0.000  -0.722  1.000  4.560  5.790  1.531  0.020  100000
-11.784     30   0.000  0.000  0.000  0.529  1.000  4.560  5.790  1.531  0.020  100000
-10.540     30   0.000  0.000  0.000  0.584  1.000  4.560  5.790  1.531  0.020  100000
-13.616     29   0.000  0.000  0.000  -1.464  1.000  4.560  5.790  1.531  0.020  100000
-11.343     29   0.000  0.000  0.000  0.921  1.000  4.560  5.790  1.531  0.020  100000
-11.181     29   0.000  0.000  0.000  0.038  1.000  4.560  5.790  1.531  0.020  100000
-10.692     29   0.000  0.000  0.000  0.240  1.000  4.560  5.790  1.531  0.020  100000
-9.876     30   0.000  0.000  0.000  0.410  1.000  4.560  5.790  1.531  0.020  100000
-9.063     30   0.000  0.000  0.000  0.522  1.000  4.560  5.790  1.531  0.020  100000
-6.506     30   0.000  0.000  0.000  1.446  1.000  4.560  5.790  1.531  0.020  100000
-9.506     29   0.000  0.000  0.000  -0.893  1.000  4.560  5.790  1.531  0.020  100000
-9.478     29   0.000  0.000  0.000  0.126  1.000  4.560  5.790  1.531  0.020  100000
-8.268     29   0.000  0.000  0.000  0.786  1.000  4.560  5.790  1.531  0.020  100000
-10.684     29   0.000  0.000  0.000  -0.844  1.000  4.560  5.790  1.531  0.020  100000
-10.085     29   0.000  0.000  0.000  0.398  1.000  4.560  5.790  1.531  0.020  100000
-12.378     29   0.000  0.000  0.000  -0.987  1.000  4.560  5.790  1.531  0.020  100000
-11.075     29   0.000  0.000  0.000  0.612  1.000  4.560  5.790  1.531  0.020  100000
-10.072     30   0.000  0.000  0.000  0.440  1.000  4.560  5.790  1.531  0.020  100000
-14.099     30   0.000  0.000  0.000  -1.643  1.000  4.560  5.790  1.531  0.020  100000
-11.946     30   0.000  0.000  0.000  0.779  1.000  4.560  5.790  1.531  0.020  100000
-12.539     30   0.000  0.000  0.000  -0.210  1.000  4.560  5.790  1.531  0.020  100000
-13.626     30   0.000  0.000  0.000  -0.590  1.000  4.560  5.790  1.531  0.020  100000
-13.812     30   0.000  0.000  0.000  -0.209  1.000  4.560  5.790  1.531  0.020  100000
-12.200     32   0.000  0.000  0.000  0.577  1.000  4.560  5.790  1.531  0.020  100000
-11.771     29   0.000  0.000  0.000  0.132  1.000  4.560  5.790  1.531  0.020  100000
-13.266     30   0.000  0.000  0.000  -0.689  1.000  4.560  5.790  1.531  0.020  100000
-10.291     30   0.000  0.000  0.000  1.315  1.000  4.560  5.790  1.531  0.020  100000
-12.741     30   0.000  0.000  0.000  -1.078  1.000  4.560  5.790  1.531  0.020  100000
-11.366     29   0.000  0.000  0.000  0.461  1.000  4.560  5.790  1.531  0.020  100000
-11.028     30   0.000  0.000  0.000  0.155  1.000  4.560  5.790  1.531  0.020  100000
-9.806     30   0.000  0.000  0.000  0.567  1.000  4.560  5.790  1.531  0.020  100000
-9.482     30   0.000  0.000  0.000  0.277  1.000  4.560  5.790  1.531  0.020  100000
-8.305     30   0.000  0.000  0.000  0.797  1.000  4.560  5.790  1.531  0.020  100000
-10.738     29   0.000  0.000  0.000  -0.973  1.000  4.560  5.790  1.531  0.020  100000
-10.545     29   0.000  0.000  0.000  0.076  1.000  4.560  5.790  1.531  0.020  100000
-10.058     30   0.000  0.000  0.000  0.325  1.000  4.560  5.790  1.531  0.020  100000
-9.557     30   0.000  0.000  0.000  0.373  1.000  4.560  5.790  1.531  0.020  100000
-10.398     30   0.000  0.000  0.000  -0.173  1.000  4.560  5.790  1.531  0.020  100000
-10.718     30   0.000  0.000  0.000  -0.018  1.000  4.560  5.790  1.531  0.020  100000
-11.842     29   0.000  0.000  0.000  -0.526  1.000  4.560  5.790  1.531  0.020  100000
-12.361     30   0.000  0.000  0.000  -0.213  1.000  4.560  5.790  1.531  0.020  100000
-11.549     30   0.000  0.000  0.000  0.253  1.000  4.560  5.790  1.531  0.020  100000
-12.315     30   0.000  0.000  0.000  -0.160  1.000  4.560  5.790  1.531  0.020  100000
-12.115     31   0.000  0.000  0.000  -0.085  1.000  4.560  5.790  1.531  0.020  100000
-11.654     30   0.000  0.000  0.000  0.222  1.000  4.560  5.790  1.531  0.020  100000
-10.937     30   0.000  0.000  0.000  0.323  1.000  4.560  5.790  1.531  0.020  100000
-10.445     30   0.000  0.000  0.000  0.332  1.000  4.560  5.790  1.531  0.020  100000
-10.397     29   0.000  0.000  0.000  0.171  1.000  4.560  5.790  1.531  0.020  100000
-11.055     30   0.000  0.000  0.000  -0.189  1.000  4.560  5.790  1.531  0.020  100000
-12.796     30   0.000  0.000  0.000  -0.736  1.000  4.560  5.790  1.531  0.020  100000
-13.213     30   0.000  0.000  0.000  -0.314  1.000  4.560  5.790  1.531  0.020  100000
-10.811     30   0.000  0.000  0.000  1.048  1.000  4.560  5.790  1.531  0.020  100000
-11.846     30   0.000  0.000  0.000  -0.413  1.000  4.560  5.790  1.531  0.020  100000
-11.711     29   0.000  0.000  0.000  0.042  1.000  4.560  5.790  1.531  0.020  100000
-11.387     30   0.000  0.000  0.000  0.181  1.000  4.560  5.790  1.531  0.020  100000
-11.714     30   0.000  0.000  0.000  -0.098  1.000  4.560  5.790  1.531  0.020  100000
-10.801     30   0.000  0.000  0.000  0.443  1.000  4.560  5.790  1.531  0.020  100000
-11.788     29   0.000  0.000  0.000  -0.383  1.000  4.560  5.790  1.531  0.020  100000
-10.414     29   0.000  0.000  0.000  0.643  1.000  4.560  5.790  1.531  0.020  100000
-8.844     29   0.000  0.000  0.000  0.910  1.000  4.560  5.790  1.531  0.020  100000
-11.001     29   0.000  0.000  0.000  -0.690  1.000  4.560  5.790  1.531  0.020  100000
-11.757     29   0.000  0.000  0.000  -0.349  1.000  4.560  5.790  1.531  0.020  100000
-10.621     29   0.000  0.000  0.000  0.499  1.000  4.560  5.790  1.531  0.020  100000
-10.532     29   0.000  0.000  0.000  0.162  1.000  4.560  5.790  1.531  0.020  100000
-10.268     29   0.000  0.000  0.000  0.313  1.000  4.560  5.790  1.531  0.020  100000
-12.696     29   0.000  0.000  0.000  -1.000  1.000  4.560  5.790  1.531  0.020  100000
-10.720     29   0.000  0.000  0.000  0.784  1.000  4.560  5.790  1.531  0.020  100000
-13.022     29   0.000  0.000  0.000  -1.038  1.000  4.560  5.790  1.531  0.020  100000
-11.618     29   0.000  0.000  0.000  0.484  1.000  4.560  5.790  1.531  0.020  100000
-10.367     29   0.000  0.000  0.000  0.604  1.000  4.560  5.790  1.531  0.020  100000
-10.988     30   0.000  0.000  0.000  -0.141  1.000  4.560  5.790  1.531  0.020  100000
-11.545     30   0.000  0.000  0.000  -0.275  1.000  4.560  5.790  1.531  0.020  100000
-10.678     30   0.000  0.000  0.000  0.419  1.000  4.560  5.790  1.531  0.020  100000
-12.396     30   0.000  0.000  0.000  -0.777  1.000  4.560  5.790  1.531  0.020  100000
-11.038     29   0.000  0.000  0.000  0.461  1.000  4.560  5.790  1.531  0.020  100000
-7.959     29   0.000  0.000  0.000  1.528  1.000  4.560  5.790  1.531  0.020  100000
-9.398     29   0.000  0.000  0.000  -0.308  1.000  4.560  5.790  1.531  0.020  100000
-10.517     29   0.000  0.000  0.000  -0.345  1.000  4.560  5.790  1.531  0.020  100000
-11.157     29   0.000  0.000  0.000  -0.225  1.000  4.560  5.790  1.531  0.020  100000
-12.151     29   0.000  0.000  0.000  -0.446  1.000  4.560  5.790  1.531  0.020  100000
-10.060     29   0.000  0.000  0.000  0.898  1.000  4.560  5.790  1.531  0.020  100000
-7.786     29   0.000  0.000  0.000  1.246  1.000  4.560  5.790  1.531  0.020  100000
-12.248     30   0.000  0.000  0.000  -1.814  1.000  4.560  5.790  1.531  0.020  100000
-11.167     29   0.000  0.000  0.000  0.419  1.000  4.560  5.790  1.531  0.020  100000
-12.650     29   0.000  0.000  0.000  -0.691  1.000  4.560  5.790  1.531  0.020  100000
-11.648     29   0.000  0.000  0.000  0.381  1.000  4.560  5.790  1.531  0.020  100000
-13.553     29   0.000  0.000  0.000  -0.900  1.000  4.560  5.790  1.531  0.020  100000
-10.751     30   0.000  0.000  0.000  1.242  1.000  4.560  5.790  1.531  0.020  100000
-13.662     30   0.000  0.000  0.000  -1.282  1.000  4.560  5.790  1.531  0.020  100000
-12.729     29   0.000  0.000  0.000  0.305  1.000  4.560  5.790  1.531  0.020  100000
-12.391     29   0.000  0.000  0.000  0.144  1.000  4.560  5.790  1.531  0.020  100000
-11.678     29   0.000  0.000  0.000  0.315  1.000  4.560  5.790  1.531  0.020  100000
-10.980     31   0.000  0.000  0.000  0.431  1.000  4.560  5.790  1.531  0.020  100000
-11.360     30   0.000  0.000  0.000  -0.116  1.000  4.560  5.790  1.531  0.020  100000
-12.204     29   0.000  0.000  0.000  -0.339  1.000  4.560  5.790  1.531  0.020  100000
-11.125     29   0.000  0.000  0.000  0.537  1.000  4.560  5.790  1.531  0.020  100000
-11.399     30   0.000  0.000  0.000  -0.022  1.000  4.560  5.790  1.531  0.020  100000
-11.773     30   0.000  0.000  0.000  -0.206  1.000  4.560  5.790  1.531  0.020  100000
-12.629     30   0.000  0.000  0.000  -0.456  1.000  4.560  5.790  1.531  0.020  100000
-11.372     29   0.000  0.000  0.000  0.448  1.000  4.560  5.790  1.531  0.020  100000
-11.186     29   0.000  0.000  0.000  0.132  1.000  4.560  5.790  1.531  0.020  100000
-11.587     29   0.000  0.000  0.000  -0.182  1.000  4.560  5.790  1.531  0.020  100000
-9.900     29   0.000  0.000  0.000  0.735  1.000  4.560  5.790  1.531  0.020  100000
-12.090     30   0.000  0.000  0.000  -0.942  1.000  4.560  5.790  1.531  0.020  100000
-8.686     29   0.000  0.000  0.000  1.562  1.000  4.560  5.790  1.531  0.020  100000
-12.539     29   0.000  0.000  0.000  -1.644  1.000  4.560  5.790  1.531  0.020  100000
-7.398     29   0.000  0.000  0.000  2.353  1.000  4.560  5.790  1.531  0.020  100000
-11.845     29   0.000  0.000  0.000  -1.697  1.000  4.560  5.790  1.531  0.020  100000
-10.426     29   0.000  0.000  0.000  0.606  1.000  4.560  5.790  1.531  0.020  100000
-12.208     29   0.000  0.000  0.000  -0.791  1.000  4.560  5.790  1.531  0.020  100000
-10.159     30   0.000  0.000  0.000  0.907  1.000  4.560  5.790  1.531  0.020  100000
-9.796     30   0.000  0.000  0.000  0.321  1.000  4.560  5.790  1.531  0.020  100000
-10.355     29   0.000  0.000  0.000  -0.053  1.000  4.560  5.790  1.531  0.020  100000
