SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_sea[N.m]  T_acc[N.m]  acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]
-9.391     31   0.000  0.000  0.000  -6.136  -0.027  0.106  -0.011  -0.017
0.781     31   0.000  0.000  0.000  4.723  0.082  0.049  -0.010  -0.017
0.781     31   0.000  0.000  0.000  4.723  0.082  0.049  -0.010  -0.017
5.783     31   0.000  0.000  0.000  3.565  -0.133  -0.328  -0.011  -0.018
-15.751     30   0.000  0.000  0.000  -8.278  0.064  0.328  -0.011  -0.018
-17.519     30   0.000  0.000  0.000  -1.087  -0.105  -0.163  -0.011  -0.018
-8.110     30   0.000  0.000  0.000  3.715  0.048  0.008  -0.011  -0.018
-16.300     31   0.000  0.000  0.000  -3.406  -0.008  0.075  -0.011  -0.018
1.831     31   0.000  0.000  0.000  7.852  0.008  -0.165  -0.011  -0.018
-11.149     30   0.000  0.000  0.000  -4.789  0.090  0.294  -0.011  -0.017
19.149     30   0.000  0.000  0.000  13.830  0.024  -0.280  -0.010  -0.018
-25.031     30   0.000  0.000  0.000  -17.312  -0.051  0.331  -0.010  -0.017
-25.031     30   0.000  0.000  0.000  -17.312  -0.051  0.331  -0.010  -0.017
17.943     33   0.000  0.000  0.000  18.163  0.150  -0.148  -0.010  -0.017
17.943     33   0.000  0.000  0.000  18.163  0.150  -0.148  -0.010  -0.017
-7.374     31   0.000  0.000  0.000  -8.734  -0.140  -0.044  -0.010  -0.017
-7.374     31   0.000  0.000  0.000  -8.734  -0.140  -0.044  -0.010  -0.017
-15.415     31   0.000  0.000  0.000  -3.334  0.013  0.114  -0.010  -0.017
-15.415     31   0.000  0.000  0.000  -3.334  0.013  0.114  -0.010  -0.017
9.236     31   0.000  0.000  0.000  10.804  0.058  -0.142  -0.010  -0.017
9.236     31   0.000  0.000  0.000  10.804  0.058  -0.142  -0.010  -0.017
14.903     31   0.000  0.000  0.000  4.384  0.089  0.071  -0.010  -0.017
14.903     31   0.000  0.000  0.000  4.384  0.089  0.071  -0.010  -0.017
-0.072     30   0.000  0.000  0.000  -4.425  -0.023  0.073  -0.009  -0.017
-0.072     30   0.000  0.000  0.000  -4.425  -0.023  0.073  -0.009  -0.017
-0.072     30   0.000  0.000  0.000  -4.425  -0.023  0.073  -0.009  -0.017
19.394     31   0.000  0.000  0.000  9.901  0.012  -0.206  -0.009  -0.017
-14.991     30   0.000  0.000  0.000  -12.873  -0.014  0.294  -0.009  -0.017
-14.991     30   0.000  0.000  0.000  -12.873  -0.014  0.294  -0.009  -0.017
9.254     30   0.000  0.000  0.000  10.722  -0.013  -0.274  -0.009  -0.017
-21.502     31   0.000  0.000  0.000  -11.953  -0.158  0.000  -0.010  -0.018
-21.502     31   0.000  0.000  0.000  -11.953  -0.158  0.000  -0.010  -0.018
-35.556     30   0.000  0.000  0.000  -7.289  -0.033  0.122  -0.011  -0.017
-35.556     30   0.000  0.000  0.000  -7.289  -0.033  0.122  -0.011  -0.017
-26.759     30   0.000  0.000  0.000  1.870  -0.052  -0.136  -0.011  -0.018
-29.959     30   0.000  0.000  0.000  -2.791  -0.036  0.007  -0.012  -0.018
-26.540     30   0.000  0.000  0.000  -0.069  -0.022  -0.031  -0.012  -0.018
-26.540     30   0.000  0.000  0.000  -0.069  -0.022  -0.031  -0.012  -0.018
-18.156     31   0.000  0.000  0.000  2.530  -0.017  -0.085  -0.012  -0.019
-18.156     31   0.000  0.000  0.000  2.530  -0.017  -0.085  -0.012  -0.019
-30.607     31   0.000  0.000  0.000  -6.199  -0.025  0.110  -0.012  -0.018
-30.607     31   0.000  0.000  0.000  -6.199  -0.025  0.110  -0.012  -0.018
-31.399     30   0.000  0.000  0.000  -1.932  -0.105  -0.143  -0.013  -0.019
-5.488     30   0.000  0.000  0.000  9.983  0.115  -0.015  -0.013  -0.019
-49.225     29   0.000  0.000  0.000  -19.068  -0.225  0.043  -0.013  -0.019
-18.580     30   0.000  0.000  0.000  10.500  0.122  -0.016  -0.013  -0.019
-30.530     31   0.000  0.000  0.000  -5.994  -0.025  0.104  -0.013  -0.019
-25.650     31   0.000  0.000  0.000  0.517  0.018  0.027  -0.013  -0.018
0.845     30   0.000  0.000  0.000  10.776  0.075  -0.112  -0.013  -0.019
2.539     31   0.000  0.000  0.000  1.939  0.041  0.039  -0.012  -0.019
-10.872     31   0.000  0.000  0.000  -4.798  0.012  0.146  -0.012  -0.018
-10.872     31   0.000  0.000  0.000  -4.798  0.012  0.146  -0.012  -0.018
-5.753     31   0.000  0.000  0.000  2.478  -0.045  -0.138  -0.012  -0.018
-5.753     31   0.000  0.000  0.000  2.478  -0.045  -0.138  -0.012  -0.018
12.031     31   0.000  0.000  0.000  8.440  0.215  0.210  -0.011  -0.017
12.031     31   0.000  0.000  0.000  8.440  0.215  0.210  -0.011  -0.017
11.566     31   0.000  0.000  0.000  1.950  -0.015  -0.068  -0.011  -0.017
11.566     31   0.000  0.000  0.000  1.950  -0.015  -0.068  -0.011  -0.017
7.775     31   0.000  0.000  0.000  0.298  0.058  0.111  -0.011  -0.017
11.389     32   0.000  0.000  0.000  3.316  0.045  0.014  -0.010  -0.017
26.319     31   0.000  0.000  0.000  8.757  0.093  -0.027  -0.010  -0.017
26.319     31   0.000  0.000  0.000  8.757  0.093  -0.027  -0.010  -0.017
18.747     31   0.000  0.000  0.000  -0.097  0.039  0.086  -0.009  -0.016
18.747     31   0.000  0.000  0.000  -0.097  0.039  0.086  -0.009  -0.016
11.090     30   0.000  0.000  0.000  -0.860  0.034  0.093  -0.009  -0.016
11.090     30   0.000  0.000  0.000  -0.860  0.034  0.093  -0.009  -0.016
32.961     30   0.000  0.000  0.000  11.804  0.120  -0.049  -0.008  -0.015
32.961     30   0.000  0.000  0.000  11.804  0.120  -0.049  -0.008  -0.015
32.961     30   0.000  0.000  0.000  11.804  0.120  -0.049  -0.008  -0.015
23.051     30   0.000  0.000  0.000  -0.537  -0.021  -0.017  -0.008  -0.016
23.051     30   0.000  0.000  0.000  -0.537  -0.021  -0.017  -0.008  -0.016
23.715     31   0.000  0.000  0.000  3.357  0.015  -0.043  -0.008  -0.016
23.715     31   0.000  0.000  0.000  3.357  0.015  -0.043  -0.008  -0.016
6.798     31   0.000  0.000  0.000  -4.497  -0.073  -0.019  -0.008  -0.016
6.798     31   0.000  0.000  0.000  -4.497  -0.073  -0.019  -0.008  -0.016
4.168     30   0.000  0.000  0.000  0.423  -0.014  -0.026  -0.008  -0.016
4.168     30   0.000  0.000  0.000  0.423  -0.014  -0.026  -0.008  -0.016
-14.539     30   0.000  0.000  0.000  -7.057  -0.099  -0.006  -0.009  -0.016
-14.539     30   0.000  0.000  0.000  -7.057  -0.099  -0.006  -0.009  -0.016
-31.740     30   0.000  0.000  0.000  -8.076  -0.105  0.006  -0.010  -0.016
-31.740     30   0.000  0.000  0.000  -8.076  -0.105  0.006  -0.010  -0.016
-3.747     32   0.000  0.000  0.000  10.774  0.096  -0.070  -0.010  -0.017
-3.747     32   0.000  0.000  0.000  10.774  0.096  -0.070  -0.010  -0.017
-41.410     32   0.000  0.000  0.000  -16.231  -0.251  -0.072  -0.011  -0.017
-8.796     30   0.000  0.000  0.000  12.157  0.032  -0.223  -0.011  -0.018
-22.963     31   0.000  0.000  0.000  -6.155  0.012  0.180  -0.011  -0.018
-27.935     30   0.000  0.000  0.000  -3.169  -0.088  -0.081  -0.011  -0.018
-30.678     30   0.000  0.000  0.000  -2.671  -0.023  0.030  -0.012  -0.018
-43.846     30   0.000  0.000  0.000  -7.593  -0.109  -0.015  -0.012  -0.018
-54.796     30   0.000  0.000  0.000  -7.877  -0.042  0.117  -0.013  -0.018
-12.290     30   0.000  0.000  0.000  15.265  0.175  -0.031  -0.012  -0.018
-21.195     30   0.000  0.000  0.000  -4.055  -0.058  -0.004  -0.012  -0.018
-21.195     30   0.000  0.000  0.000  -4.055  -0.058  -0.004  -0.012  -0.018
-7.677     30   0.000  0.000  0.000  5.222  0.074  0.020  -0.012  -0.018
-7.677     30   0.000  0.000  0.000  5.222  0.074  0.020  -0.012  -0.018
-7.677     30   0.000  0.000  0.000  5.222  0.074  0.020  -0.012  -0.018
-0.839     31   0.000  0.000  0.000  3.496  0.002  -0.072  -0.012  -0.018
-0.839     31   0.000  0.000  0.000  3.496  0.002  -0.072  -0.012  -0.018
-22.284     31   0.000  0.000  0.000  -8.690  -0.083  0.061  -0.012  -0.018
-22.284     31   0.000  0.000  0.000  -8.690  -0.083  0.061  -0.012  -0.018
-16.380     30   0.000  0.000  0.000  1.656  0.056  0.074  -0.012  -0.017
-16.380     30   0.000  0.000  0.000  1.656  0.056  0.074  -0.012  -0.017
-1.044     30   0.000  0.000  0.000  6.465  0.073  -0.011  -0.011  -0.017
-1.044     30   0.000  0.000  0.000  6.465  0.073  -0.011  -0.011  -0.017
6.537     30   0.000  0.000  0.000  4.342  0.058  0.013  -0.011  -0.017
6.537     30   0.000  0.000  0.000  4.342  0.058  0.013  -0.011  -0.017
4.769     31   0.000  0.000  0.000  0.880  -0.035  -0.080  -0.011  -0.017
4.769     31   0.000  0.000  0.000  0.880  -0.035  -0.080  -0.011  -0.017
36.632     32   0.000  0.000  0.000  15.875  0.173  -0.047  -0.010  -0.018
36.632     32   0.000  0.000  0.000  15.875  0.173  -0.047  -0.010  -0.018
27.578     30   0.000  0.000  0.000  0.401  -0.058  -0.108  -0.010  -0.019
27.578     30   0.000  0.000  0.000  0.401  -0.058  -0.108  -0.010  -0.019
-22.256     30   0.000  0.000  0.000  -18.972  -0.132  0.218  -0.011  -0.018
-22.256     30   0.000  0.000  0.000  -18.972  -0.132  0.218  -0.011  -0.018
-15.510     30   0.000  0.000  0.000  2.155  -0.036  -0.111  -0.011  -0.018
-15.510     30   0.000  0.000  0.000  2.155  -0.036  -0.111  -0.011  -0.018
-4.451     31   0.000  0.000  0.000  4.587  0.107  0.100  -0.011  -0.018
-4.451     31   0.000  0.000  0.000  4.587  0.107  0.100  -0.011  -0.018
-8.159     32   0.000  0.000  0.000  -0.972  -0.058  -0.077  -0.011  -0.018
-8.159     32   0.000  0.000  0.000  -0.972  -0.058  -0.077  -0.011  -0.018
-8.159     32   0.000  0.000  0.000  -0.972  -0.058  -0.077  -0.011  -0.018
8.244     31   0.000  0.000  0.000  7.802  0.037  -0.109  -0.011  -0.018
8.244     31   0.000  0.000  0.000  7.802  0.037  -0.109  -0.011  -0.018
-26.619     31   0.000  0.000  0.000  -13.864  -0.159  0.045  -0.011  -0.019
-26.619     31   0.000  0.000  0.000  -13.864  -0.159  0.045  -0.011  -0.019
-8.073     31   0.000  0.000  0.000  7.028  0.106  0.039  -0.011  -0.018
-8.073     31   0.000  0.000  0.000  7.028  0.106  0.039  -0.011  -0.018
-9.478     30   0.000  0.000  0.000  -0.318  0.026  0.065  -0.011  -0.018
-4.451     31   0.000  0.000  0.000  2.437  0.050  0.043  -0.011  -0.018
-5.796     31   0.000  0.000  0.000  -0.042  0.048  0.100  -0.010  -0.017
-10.572     30   0.000  0.000  0.000  -1.650  -0.048  -0.043  -0.010  -0.017
-9.930     30   0.000  0.000  0.000  0.359  -0.014  -0.028  -0.010  -0.017
-35.405     30   0.000  0.000  0.000  -11.416  -0.102  0.090  -0.011  -0.017
10.160     31   0.000  0.000  0.000  18.458  0.119  -0.213  -0.011  -0.017
-23.185     32   0.000  0.000  0.000  -13.078  -0.134  0.071  -0.011  -0.018
-12.324     32   0.000  0.000  0.000  3.697  0.152  0.205  -0.011  -0.017
-12.324     32   0.000  0.000  0.000  3.697  0.152  0.205  -0.011  -0.017
18.199     30   0.000  0.000  0.000  13.806  0.018  -0.290  -0.010  -0.017
18.199     30   0.000  0.000  0.000  13.806  0.018  -0.290  -0.010  -0.017
-9.227     31   0.000  0.000  0.000  -9.860  0.035  0.312  -0.010  -0.017
-9.227     31   0.000  0.000  0.000  -9.860  0.035  0.312  -0.010  -0.017
20.794     30   0.000  0.000  0.000  13.756  0.087  -0.158  -0.010  -0.017
20.794     30   0.000  0.000  0.000  13.756  0.087  -0.158  -0.010  -0.017
-1.894     32   0.000  0.000  0.000  -7.398  -0.050  0.094  -0.009  -0.016
-1.894     32   0.000  0.000  0.000  -7.398  -0.050  0.094  -0.009  -0.016
-12.606     30   0.000  0.000  0.000  -4.022  -0.055  0.001  -0.010  -0.016
-12.606     30   0.000  0.000  0.000  -4.022  -0.055  0.001  -0.010  -0.016
-13.995     31   0.000  0.000  0.000  -0.762  -0.039  -0.047  -0.010  -0.016
-13.995     31   0.000  0.000  0.000  -0.762  -0.039  -0.047  -0.010  -0.016
-13.995     31   0.000  0.000  0.000  -0.762  -0.039  -0.047  -0.010  -0.016
-5.330     30   0.000  0.000  0.000  3.615  0.050  0.015  -0.010  -0.016
-5.330     30   0.000  0.000  0.000  3.615  0.050  0.015  -0.010  -0.016
-29.429     31   0.000  0.000  0.000  -10.258  -0.201  -0.124  -0.011  -0.017
-29.429     31   0.000  0.000  0.000  -10.258  -0.201  -0.124  -0.011  -0.017
-28.209     30   0.000  0.000  0.000  -1.018  -0.058  -0.076  -0.012  -0.018
-28.209     30   0.000  0.000  0.000  -1.018  -0.058  -0.076  -0.012  -0.018
-31.445     32   0.000  0.000  0.000  -2.891  -0.069  -0.054  -0.012  -0.018
-31.445     32   0.000  0.000  0.000  -2.891  -0.069  -0.054  -0.012  -0.018
-39.551     32   0.000  0.000  0.000  -5.402  -0.063  0.019  -0.013  -0.018
-39.551     32   0.000  0.000  0.000  -5.402  -0.063  0.019  -0.013  -0.018
-27.626     30   0.000  0.000  0.000  2.899  0.031  -0.005  -0.013  -0.018
-27.626     30   0.000  0.000  0.000  2.899  0.031  -0.005  -0.013  -0.018
-9.919     32   0.000  0.000  0.000  6.681  0.006  -0.141  -0.013  -0.019
-9.919     32   0.000  0.000  0.000  6.681  0.006  -0.141  -0.013  -0.019
-40.621     30   0.000  0.000  0.000  -13.712  -0.070  0.206  -0.013  -0.018
-40.621     30   0.000  0.000  0.000  -13.712  -0.070  0.206  -0.013  -0.018
-9.087     32   0.000  0.000  0.000  11.755  0.040  -0.201  -0.013  -0.019
-9.087     32   0.000  0.000  0.000  11.755  0.040  -0.201  -0.013  -0.019
-28.376     32   0.000  0.000  0.000  -8.358  -0.106  0.009  -0.014  -0.019
-28.376     32   0.000  0.000  0.000  -8.358  -0.106  0.009  -0.014  -0.019
-29.618     31   0.000  0.000  0.000  -2.098  0.067  0.183  -0.014  -0.019
-11.115     30   0.000  0.000  0.000  6.756  0.070  -0.024  -0.013  -0.018
-12.608     30   0.000  0.000  0.000  -0.676  0.048  0.113  -0.013  -0.018
12.034     32   0.000  0.000  0.000  11.009  0.125  -0.023  -0.012  -0.017
2.178     30   0.000  0.000  0.000  -2.321  -0.026  0.015  -0.012  -0.017
58.314     30   0.000  0.000  0.000  26.627  0.253  -0.157  -0.010  -0.018
7.167     30   0.000  0.000  0.000  -16.847  -0.083  0.260  -0.010  -0.017
40.121     30   0.000  0.000  0.000  16.489  0.206  0.000  -0.009  -0.017
27.732     30   0.000  0.000  0.000  -0.956  -0.023  -0.011  -0.009  -0.016
43.838     30   0.000  0.000  0.000  10.752  0.130  -0.003  -0.008  -0.016
43.838     30   0.000  0.000  0.000  10.752  0.130  -0.003  -0.008  -0.016
42.427     30   0.000  0.000  0.000  4.328  0.044  -0.010  -0.008  -0.017
42.427     30   0.000  0.000  0.000  4.328  0.044  -0.010  -0.008  -0.017
10.748     30   0.000  0.000  0.000  -9.465  -0.103  0.045  -0.008  -0.016
10.748     30   0.000  0.000  0.000  -9.465  -0.103  0.045  -0.008  -0.016
-15.429     31   0.000  0.000  0.000  -9.900  -0.087  0.085  -0.008  -0.016
-15.429     31   0.000  0.000  0.000  -9.900  -0.087  0.085  -0.008  -0.016
25.574     30   0.000  0.000  0.000  18.190  0.096  -0.247  -0.008  -0.017
25.574     30   0.000  0.000  0.000  18.190  0.096  -0.247  -0.008  -0.017
-28.733     31   0.000  0.000  0.000  -21.274  -0.154  0.234  -0.009  -0.016
-28.733     31   0.000  0.000  0.000  -21.274  -0.154  0.234  -0.009  -0.016
-19.548     30   0.000  0.000  0.000  2.536  -0.004  -0.061  -0.009  -0.016
-19.548     30   0.000  0.000  0.000  2.536  -0.004  -0.061  -0.009  -0.016
-8.433     30   0.000  0.000  0.000  4.324  -0.035  -0.162  -0.010  -0.017
-8.433     30   0.000  0.000  0.000  4.324  -0.035  -0.162  -0.010  -0.017
-41.103     31   0.000  0.000  0.000  -14.559  -0.102  0.167  -0.010  -0.017
-41.103     31   0.000  0.000  0.000  -14.559  -0.102  0.167  -0.010  -0.017
-32.913     31   0.000  0.000  0.000  1.054  -0.067  -0.144  -0.011  -0.017
-32.913     31   0.000  0.000  0.000  1.054  -0.067  -0.144  -0.011  -0.017
-32.913     31   0.000  0.000  0.000  1.054  -0.067  -0.144  -0.011  -0.017
-29.257     31   0.000  0.000  0.000  -0.347  0.026  0.065  -0.011  -0.017
-29.257     31   0.000  0.000  0.000  -0.347  0.026  0.065  -0.011  -0.017
-38.165     31   0.000  0.000  0.000  -5.630  -0.089  -0.025  -0.011  -0.017
-38.165     31   0.000  0.000  0.000  -5.630  -0.089  -0.025  -0.011  -0.017
-16.094     31   0.000  0.000  0.000  7.551  0.060  -0.062  -0.011  -0.017
-16.094     31   0.000  0.000  0.000  7.551  0.060  -0.062  -0.011  -0.017
-49.731     31   0.000  0.000  0.000  -15.494  -0.249  -0.089  -0.012  -0.018
-49.731     31   0.000  0.000  0.000  -15.494  -0.249  -0.089  -0.012  -0.018
-20.088     30   0.000  0.000  0.000  9.970  0.100  -0.044  -0.012  -0.018
-20.088     30   0.000  0.000  0.000  9.970  0.100  -0.044  -0.012  -0.018
-47.245     30   0.000  0.000  0.000  -12.982  -0.137  0.063  -0.013  -0.018
-47.245     30   0.000  0.000  0.000  -12.982  -0.137  0.063  -0.013  -0.018
-24.017     32   0.000  0.000  0.000  7.324  0.054  -0.068  -0.013  -0.018
-15.775     30   0.000  0.000  0.000  2.586  0.077  0.090  -0.013  -0.018
5.414     31   0.000  0.000  0.000  9.302  0.035  -0.151  -0.012  -0.019
-5.108     30   0.000  0.000  0.000  -3.213  0.027  0.136  -0.012  -0.018
-2.929     30   0.000  0.000  0.000  1.506  0.087  0.135  -0.011  -0.018
-5.178     30   0.000  0.000  0.000  -0.084  -0.130  -0.236  -0.012  -0.018
29.499     31   0.000  0.000  0.000  16.121  0.303  0.192  -0.011  -0.018
-33.977     32   0.000  0.000  0.000  -24.848  -0.341  -0.035  -0.011  -0.018
-1.160     32   0.000  0.000  0.000  12.755  0.160  0.001  -0.011  -0.017
-1.160     32   0.000  0.000  0.000  12.755  0.160  0.001  -0.011  -0.017
-16.694     30   0.000  0.000  0.000  -6.117  -0.034  0.090  -0.011  -0.017
-16.694     30   0.000  0.000  0.000  -6.117  -0.034  0.090  -0.011  -0.017
-0.950     30   0.000  0.000  0.000  6.678  0.019  -0.118  -0.011  -0.017
-0.950     30   0.000  0.000  0.000  6.678  0.019  -0.118  -0.011  -0.017
0.913     30   0.000  0.000  0.000  1.821  0.011  -0.014  -0.011  -0.018
0.913     30   0.000  0.000  0.000  1.821  0.011  -0.014  -0.011  -0.018
16.998     31   0.000  0.000  0.000  8.407  0.095  -0.015  -0.011  -0.018
16.998     31   0.000  0.000  0.000  8.407  0.095  -0.015  -0.011  -0.018
12.496     30   0.000  0.000  0.000  0.555  0.026  0.045  -0.010  -0.018
12.496     30   0.000  0.000  0.000  0.555  0.026  0.045  -0.010  -0.018
3.732     33   0.000  0.000  0.000  -1.738  -0.041  -0.026  -0.010  -0.018
3.732     33   0.000  0.000  0.000  -1.738  -0.041  -0.026  -0.010  -0.018
4.825     31   0.000  0.000  0.000  1.858  0.048  0.055  -0.010  -0.018
4.825     31   0.000  0.000  0.000  1.858  0.048  0.055  -0.010  -0.018
0.034     31   0.000  0.000  0.000  -0.628  -0.048  -0.066  -0.010  -0.018
0.034     31   0.000  0.000  0.000  -0.628  -0.048  -0.066  -0.010  -0.018
-1.690     30   0.000  0.000  0.000  0.311  -0.011  -0.018  -0.011  -0.018
-1.690     30   0.000  0.000  0.000  0.311  -0.011  -0.018  -0.011  -0.018
-1.690     30   0.000  0.000  0.000  0.311  -0.011  -0.018  -0.011  -0.018
-4.018     32   0.000  0.000  0.000  -0.226  0.070  0.146  -0.010  -0.017
-4.018     32   0.000  0.000  0.000  -0.226  0.070  0.146  -0.010  -0.017
-11.475     32   0.000  0.000  0.000  -2.784  0.021  0.115  -0.010  -0.017
-11.475     32   0.000  0.000  0.000  -2.784  0.021  0.115  -0.010  -0.017
2.089     31   0.000  0.000  0.000  6.208  -0.051  -0.237  -0.010  -0.017
2.089     31   0.000  0.000  0.000  6.208  -0.051  -0.237  -0.010  -0.017
-8.458     31   0.000  0.000  0.000  -3.670  0.069  0.228  -0.010  -0.017
-8.458     31   0.000  0.000  0.000  -3.670  0.069  0.228  -0.010  -0.017
-55.965     30   0.000  0.000  0.000  -21.123  -0.319  -0.085  -0.011  -0.017
-55.965     30   0.000  0.000  0.000  -21.123  -0.319  -0.085  -0.011  -0.017
18.090     31   0.000  0.000  0.000  29.364  0.317  -0.104  -0.011  -0.017
18.090     31   0.000  0.000  0.000  29.364  0.317  -0.104  -0.011  -0.017
0.590     31   0.000  0.000  0.000  -5.202  -0.068  0.007  -0.010  -0.017
0.590     31   0.000  0.000  0.000  -5.202  -0.068  0.007  -0.010  -0.017
6.683     31   0.000  0.000  0.000  3.816  0.068  0.045  -0.010  -0.017
27.634     30   0.000  0.000  0.000  11.116  0.105  -0.060  -0.009  -0.017
0.590     31   0.000  0.000  0.000  -8.716  -0.050  0.125  -0.009  -0.017
38.143     30   0.000  0.000  0.000  17.962  0.229  0.009  -0.008  -0.017
-34.734     30   0.000  0.000  0.000  -28.420  -0.337  0.060  -0.009  -0.016
-4.195     30   0.000  0.000  0.000  11.712  0.048  -0.184  -0.010  -0.017
-32.421     30   0.000  0.000  0.000  -12.103  -0.120  0.074  -0.010  -0.017
-26.145     30   0.000  0.000  0.000  1.006  -0.058  -0.125  -0.011  -0.018
-26.290     30   0.000  0.000  0.000  -1.352  -0.026  -0.008  -0.011  -0.018
-24.939     30   0.000  0.000  0.000  -0.678  -0.020  -0.013  -0.012  -0.018
-24.939     30   0.000  0.000  0.000  -0.678  -0.020  -0.013  -0.012  -0.018
-12.797     31   0.000  0.000  0.000  4.408  -0.026  -0.147  -0.012  -0.019
-12.797     31   0.000  0.000  0.000  4.408  -0.026  -0.147  -0.012  -0.019
-50.480     31   0.000  0.000  0.000  -17.028  -0.186  0.069  -0.013  -0.019
-50.480     31   0.000  0.000  0.000  -17.028  -0.186  0.069  -0.013  -0.019
-40.658     30   0.000  0.000  0.000  1.007  -0.006  -0.028  -0.013  -0.019
