SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_sea[N.m]  T_acc[N.m]  K_ff  Kp_A  Ki_A  Kp_F  Kd_F  Amp
8679.464    433   -0.879  -1.735  -1.300  784.759  140.000  41.400  52.600  4.715  0.655  100000
8567.696    363   0.000  -1.042  -1.419  627.245  140.000  41.400  52.600  4.715  0.655  100000
8567.696    363   0.000  -1.042  -1.419  627.245  140.000  41.400  52.600  4.715  0.655  100000
8831.330    309   0.703  -0.344  -1.516  769.186  140.000  41.400  52.600  4.715  0.655  100000
8831.330    309   0.703  -0.344  -1.516  769.186  140.000  41.400  52.600  4.715  0.655  100000
9174.479    181   1.758  0.645  -1.617  825.484  140.000  41.400  52.600  4.715  0.655  100000
9174.479    181   1.758  0.645  -1.617  825.484  140.000  41.400  52.600  4.715  0.655  100000
9179.616    106   2.988  1.655  -1.779  705.007  140.000  41.400  52.600  4.715  0.655  100000
9179.616    106   2.988  1.655  -1.779  705.007  140.000  41.400  52.600  4.715  0.655  100000
8881.477     48   4.219  2.725  -1.966  560.893  140.000  41.400  52.600  4.715  0.655  100000
8881.477     48   4.219  2.725  -1.966  560.893  140.000  41.400  52.600  4.715  0.655  100000
8508.130     18   5.625  3.772  -2.247  507.384  140.000  41.400  52.600  4.715  0.655  100000
8508.130     18   5.625  3.772  -2.247  507.384  140.000  41.400  52.600  4.715  0.655  100000
7557.617     18   6.680  4.784  -2.487  193.079  140.000  41.400  52.600  4.715  0.655  100000
7623.771     39   7.734  5.898  -2.657  557.972  140.000  41.400  52.600  4.715  0.655  100000
7383.603     10   8.613  6.635  -2.844  427.903  140.000  41.400  52.600  4.715  0.655  100000
7383.603     10   8.613  6.635  -2.844  427.903  140.000  41.400  52.600  4.715  0.655  100000
7039.952     13   9.316  7.370  -2.983  343.925  140.000  41.400  52.600  4.715  0.655  100000
7039.952     13   9.316  7.370  -2.983  343.925  140.000  41.400  52.600  4.715  0.655  100000
6601.345     18   10.020  8.077  -3.092  265.859  140.000  41.400  52.600  4.715  0.655  100000
6601.345     18   10.020  8.077  -3.092  265.859  140.000  41.400  52.600  4.715  0.655  100000
6601.345     18   10.020  8.077  -3.092  265.859  140.000  41.400  52.600  4.715  0.655  100000
6037.723     17   10.898  8.968  -3.175  161.990  140.000  41.400  52.600  4.715  0.655  100000
6037.723     17   10.898  8.968  -3.175  161.990  140.000  41.400  52.600  4.715  0.655  100000
5461.280     41   12.480  10.552  -3.240  100.177  140.000  41.400  52.600  4.715  0.655  100000
5177.347     37   13.535  11.624  -3.286  173.179  140.000  41.400  52.600  4.715  0.655  100000
4823.466     66   20.391  17.522  -3.672  167.451  140.000  41.400  52.600  4.715  0.655  100000
4156.849     92   21.094  18.221  -3.981  -51.396  140.000  41.400  52.600  4.715  0.655  100000
3341.305    110   21.973  18.935  -4.289  -162.914  140.000  41.400  52.600  4.715  0.655  100000
2929.053    110   21.973  18.935  -4.535  -64.759  140.000  41.400  52.600  4.715  0.655  100000
3732.799    121   22.676  19.644  -4.729  447.844  140.000  41.400  52.600  4.715  0.655  100000
4212.463    168   23.379  20.351  -4.883  377.439  140.000  41.400  52.600  4.715  0.655  100000
3941.838    168   23.379  20.351  -5.006  86.422  140.000  41.400  52.600  4.715  0.655  100000
2496.591    127   24.082  21.062  -5.102  -462.129  140.000  41.400  52.600  4.715  0.655  100000
1115.408    126   24.785  21.773  -5.175  -557.538  140.000  41.400  52.600  4.715  0.655  100000
1115.408    126   24.785  21.773  -5.175  -557.538  140.000  41.400  52.600  4.715  0.655  100000
300.742    140   25.313  22.479  -5.169  -428.485  140.000  41.400  52.600  4.715  0.655  100000
300.742    140   25.313  22.479  -5.169  -428.485  140.000  41.400  52.600  4.715  0.655  100000
-311.474    106   26.016  23.193  -5.160  -395.163  140.000  41.400  52.600  4.715  0.655  100000
-311.474    106   26.016  23.193  -5.160  -395.163  140.000  41.400  52.600  4.715  0.655  100000
-1216.119     63   26.719  24.206  -5.039  -591.856  140.000  41.400  52.600  4.715  0.655  100000
-1216.119     63   26.719  24.206  -5.039  -591.856  140.000  41.400  52.600  4.715  0.655  100000
-745.126   -277   27.598  25.304  -4.863  -43.225  140.000  41.400  52.600  4.715  0.655  100000
-2153.224  -1071   28.301  26.217  -4.646  -847.591  140.000  41.400  52.600  4.715  0.655  100000
-2153.224  -1071   28.301  26.217  -4.646  -847.591  140.000  41.400  52.600  4.715  0.655  100000
-3239.342   -796   28.828  26.858  -4.431  -818.057  140.000  41.400  52.600  4.715  0.655  100000
-3239.342   -796   28.828  26.858  -4.431  -818.057  140.000  41.400  52.600  4.715  0.655  100000
-4033.239  -1847   29.180  27.488  -4.158  -787.934  140.000  41.400  52.600  4.715  0.655  100000
-4033.239  -1847   29.180  27.488  -4.158  -787.934  140.000  41.400  52.600  4.715  0.655  100000
-4331.551  -2781   29.883  28.147  -3.956  -613.524  140.000  41.400  52.600  4.715  0.655  100000
-4331.551  -2781   29.883  28.147  -3.956  -613.524  140.000  41.400  52.600  4.715  0.655  100000
-4494.105  -2870   30.234  28.482  -3.800  -574.182  140.000  41.400  52.600  4.715  0.655  100000
-4494.105  -2870   30.234  28.482  -3.800  -574.182  140.000  41.400  52.600  4.715  0.655  100000
-4921.054  -2876   30.586  28.579  -3.769  -685.269  140.000  41.400  52.600  4.715  0.655  100000
-4921.054  -2876   30.586  28.579  -3.769  -685.269  140.000  41.400  52.600  4.715  0.655  100000
-5345.480  -2892   30.762  28.443  -3.857  -706.670  140.000  41.400  52.600  4.715  0.655  100000
-5345.480  -2892   30.762  28.443  -3.857  -706.670  140.000  41.400  52.600  4.715  0.655  100000
-5336.228  -2885   30.586  28.127  -3.979  -542.647  140.000  41.400  52.600  4.715  0.655  100000
-5336.228  -2885   30.586  28.127  -3.979  -542.647  140.000  41.400  52.600  4.715  0.655  100000
-5535.661  -2678   30.410  27.601  -4.204  -606.892  140.000  41.400  52.600  4.715  0.655  100000
-5535.661  -2678   30.410  27.601  -4.204  -606.892  140.000  41.400  52.600  4.715  0.655  100000
-5497.479  -1709   30.059  27.047  -4.457  -507.209  140.000  41.400  52.600  4.715  0.655  100000
-5497.479  -1709   30.059  27.047  -4.457  -507.209  140.000  41.400  52.600  4.715  0.655  100000
-5669.180  -2305   29.531  26.423  -4.695  -585.057  140.000  41.400  52.600  4.715  0.655  100000
-5901.836  -2590   28.828  25.638  -4.915  -610.616  140.000  41.400  52.600  4.715  0.655  100000
-6224.884  -1176   23.906  21.127  -4.942  -684.437  140.000  41.400  52.600  4.715  0.655  100000
-6594.883  -1115   23.203  20.471  -4.945  -702.575  140.000  41.400  52.600  4.715  0.655  100000
-6680.885  -1115   23.203  20.471  -4.948  -594.197  140.000  41.400  52.600  4.715  0.655  100000
-7266.415  -1042   22.324  19.834  -4.862  -826.264  140.000  41.400  52.600  4.715  0.655  100000
-8289.319   -914   21.621  19.188  -4.772  -1054.204  140.000  41.400  52.600  4.715  0.655  100000
-9208.686   -918   21.094  18.543  -4.744  -1080.936  140.000  41.400  52.600  4.715  0.655  100000
-10055.519   -918   21.094  18.543  -4.721  -1125.982  140.000  41.400  52.600  4.715  0.655  100000
-10055.519   -918   21.094  18.543  -4.721  -1125.982  140.000  41.400  52.600  4.715  0.655  100000
-10541.229   -850   20.391  17.890  -4.685  -1031.265  140.000  41.400  52.600  4.715  0.655  100000
-10541.229   -850   20.391  17.890  -4.685  -1031.265  140.000  41.400  52.600  4.715  0.655  100000
-10811.381   -752   19.336  16.934  -4.620  -973.568  140.000  41.400  52.600  4.715  0.655  100000
-10811.381   -752   19.336  16.934  -4.620  -973.568  140.000  41.400  52.600  4.715  0.655  100000
-11075.927   -733   18.457  15.973  -4.597  -978.614  140.000  41.400  52.600  4.715  0.655  100000
-11075.927   -733   18.457  15.973  -4.597  -978.614  140.000  41.400  52.600  4.715  0.655  100000
-11280.406   -682   17.402  15.007  -4.547  -978.000  140.000  41.400  52.600  4.715  0.655  100000
-11280.406   -682   17.402  15.007  -4.547  -978.000  140.000  41.400  52.600  4.715  0.655  100000
-11392.472   -646   16.523  14.036  -4.541  -937.533  140.000  41.400  52.600  4.715  0.655  100000
-11392.472   -646   16.523  14.036  -4.541  -937.533  140.000  41.400  52.600  4.715  0.655  100000
-11275.274   -627   15.469  13.063  -4.506  -847.016  140.000  41.400  52.600  4.715  0.655  100000
-11275.274   -627   15.469  13.063  -4.506  -847.016  140.000  41.400  52.600  4.715  0.655  100000
-11066.707   -540   14.414  12.107  -4.442  -789.239  140.000  41.400  52.600  4.715  0.655  100000
-11066.707   -540   14.414  12.107  -4.442  -789.239  140.000  41.400  52.600  4.715  0.655  100000
-10623.916   -491   13.359  11.082  -4.380  -655.798  140.000  41.400  52.600  4.715  0.655  100000
-10623.916   -491   13.359  11.082  -4.380  -655.798  140.000  41.400  52.600  4.715  0.655  100000
-10066.893   -494   12.480  10.132  -4.357  -552.955  140.000  41.400  52.600  4.715  0.655  100000
-10066.893   -494   12.480  10.132  -4.357  -552.955  140.000  41.400  52.600  4.715  0.655  100000
-10066.893   -494   12.480  10.132  -4.357  -552.955  140.000  41.400  52.600  4.715  0.655  100000
-9496.630   -453   11.250  9.125  -4.256  -506.137  140.000  41.400  52.600  4.715  0.655  100000
-9496.630   -453   11.250  9.125  -4.256  -506.137  140.000  41.400  52.600  4.715  0.655  100000
-8996.701   -347   9.844  7.633  -4.207  -464.871  140.000  41.400  52.600  4.715  0.655  100000
-8996.701   -347   9.844  7.633  -4.207  -464.871  140.000  41.400  52.600  4.715  0.655  100000
-8460.911   -281   8.789  6.622  -4.152  -406.594  140.000  41.400  52.600  4.715  0.655  100000
-8460.911   -281   8.789  6.622  -4.152  -406.594  140.000  41.400  52.600  4.715  0.655  100000
-7873.940   -225   7.559  5.537  -4.055  -335.493  140.000  41.400  52.600  4.715  0.655  100000
-7873.940   -225   7.559  5.537  -4.055  -335.493  140.000  41.400  52.600  4.715  0.655  100000
-7283.585   -151   6.504  4.509  -3.968  -272.518  140.000  41.400  52.600  4.715  0.655  100000
-7283.585   -151   6.504  4.509  -3.968  -272.518  140.000  41.400  52.600  4.715  0.655  100000
-6807.707   -106   5.625  3.529  -3.935  -261.717  140.000  41.400  52.600  4.715  0.655  100000
-6412.524    -48   3.691  1.708  -3.868  -263.597  140.000  41.400  52.600  4.715  0.655  100000
-6412.524    -48   3.691  1.708  -3.868  -263.597  140.000  41.400  52.600  4.715  0.655  100000
-6043.092    -38   2.988  0.977  -3.825  -229.401  140.000  41.400  52.600  4.715  0.655  100000
-5563.767     -7   2.285  0.140  -3.838  -139.891  140.000  41.400  52.600  4.715  0.655  100000
-5041.813      8   -2.988  -5.244  -3.890  -75.894  140.000  41.400  52.600  4.715  0.655  100000
-4578.003      8   -3.691  -5.978  -3.942  -56.460  140.000  41.400  52.600  4.715  0.655  100000
-4106.980     -1   -4.395  -6.702  -3.991  -10.720  140.000  41.400  52.600  4.715  0.655  100000
-3667.171     -1   -4.395  -6.702  -4.031  15.855  140.000  41.400  52.600  4.715  0.655  100000
-3057.535      5   -5.098  -7.424  -4.070  132.056  140.000  41.400  52.600  4.715  0.655  100000
-2365.863     -3   -5.977  -8.142  -4.042  212.725  140.000  41.400  52.600  4.715  0.655  100000
-1675.040     -3   -5.977  -8.142  -4.020  280.172  140.000  41.400  52.600  4.715  0.655  100000
-1065.843    -17   -6.504  -8.864  -4.073  313.682  140.000  41.400  52.600  4.715  0.655  100000
-1065.843    -17   -6.504  -8.864  -4.073  313.682  140.000  41.400  52.600  4.715  0.655  100000
-643.969      5   -7.207  -9.583  -4.121  273.793  140.000  41.400  52.600  4.715  0.655  100000
-643.969      5   -7.207  -9.583  -4.121  273.793  140.000  41.400  52.600  4.715  0.655  100000
-264.873    -16   -8.086  -10.471  -4.163  291.799  140.000  41.400  52.600  4.715  0.655  100000
-264.873    -16   -8.086  -10.471  -4.163  291.799  140.000  41.400  52.600  4.715  0.655  100000
4.720    -34   -9.141  -11.556  -4.207  274.187  140.000  41.400  52.600  4.715  0.655  100000
4.720    -34   -9.141  -11.556  -4.207  274.187  140.000  41.400  52.600  4.715  0.655  100000
348.418    -65   -10.195  -12.581  -4.232  325.748  140.000  41.400  52.600  4.715  0.655  100000
348.418    -65   -10.195  -12.581  -4.232  325.748  140.000  41.400  52.600  4.715  0.655  100000
348.418    -65   -10.195  -12.581  -4.232  325.748  140.000  41.400  52.600  4.715  0.655  100000
674.978    -46   -11.074  -13.588  -4.299  354.650  140.000  41.400  52.600  4.715  0.655  100000
674.978    -46   -11.074  -13.588  -4.299  354.650  140.000  41.400  52.600  4.715  0.655  100000
1129.795    315   -12.480  -15.079  -4.382  438.012  140.000  41.400  52.600  4.715  0.655  100000
1129.795    315   -12.480  -15.079  -4.382  438.012  140.000  41.400  52.600  4.715  0.655  100000
1269.622    593   -13.359  -16.009  -4.468  334.572  140.000  41.400  52.600  4.715  0.655  100000
1269.622    593   -13.359  -16.009  -4.468  334.572  140.000  41.400  52.600  4.715  0.655  100000
1301.534   1024   -14.238  -16.866  -4.529  293.054  140.000  41.400  52.600  4.715  0.655  100000
1301.534   1024   -14.238  -16.866  -4.529  293.054  140.000  41.400  52.600  4.715  0.655  100000
1358.172   1196   -14.941  -17.570  -4.577  305.238  140.000  41.400  52.600  4.715  0.655  100000
1358.172   1196   -14.941  -17.570  -4.577  305.238  140.000  41.400  52.600  4.715  0.655  100000
1570.520   1236   -15.645  -18.134  -4.566  368.645  140.000  41.400  52.600  4.715  0.655  100000
1570.520   1236   -15.645  -18.134  -4.566  368.645  140.000  41.400  52.600  4.715  0.655  100000
1749.031   1297   -16.348  -18.625  -4.479  362.637  140.000  41.400  52.600  4.715  0.655  100000
1749.031   1297   -16.348  -18.625  -4.479  362.637  140.000  41.400  52.600  4.715  0.655  100000
1657.603   1481   -16.699  -18.960  -4.403  258.600  140.000  41.400  52.600  4.715  0.655  100000
1657.603   1481   -16.699  -18.960  -4.403  258.600  140.000  41.400  52.600  4.715  0.655  100000
1447.809   1659   -16.875  -19.168  -4.355  191.443  140.000  41.400  52.600  4.715  0.655  100000
1447.809   1659   -16.875  -19.168  -4.355  191.443  140.000  41.400  52.600  4.715  0.655  100000
1484.327   1594   -16.875  -19.213  -4.333  278.637  140.000  41.400  52.600  4.715  0.655  100000
1484.327   1594   -16.875  -19.213  -4.333  278.637  140.000  41.400  52.600  4.715  0.655  100000
1894.807   1414   -17.402  -19.133  -4.094  407.948  140.000  41.400  52.600  4.715  0.655  100000
1894.807   1414   -17.402  -19.133  -4.094  407.948  140.000  41.400  52.600  4.715  0.655  100000
2500.414   1421   -17.402  -18.946  -3.834  543.648  140.000  41.400  52.600  4.715  0.655  100000
2715.849   1779   -17.051  -18.641  -3.644  419.947  140.000  41.400  52.600  4.715  0.655  100000
3091.555    751   -13.887  -14.908  -3.284  470.093  140.000  41.400  52.600  4.715  0.655  100000
3388.590    630   -13.184  -14.261  -3.017  490.673  140.000  41.400  52.600  4.715  0.655  100000
4033.568    548   -12.656  -13.580  -2.748  651.069  140.000  41.400  52.600  4.715  0.655  100000
4733.303    548   -12.656  -13.580  -2.533  735.304  140.000  41.400  52.600  4.715  0.655  100000
5274.854    534   -12.305  -12.899  -2.241  700.737  140.000  41.400  52.600  4.715  0.655  100000
5602.750    637   -11.777  -12.226  -1.954  650.102  140.000  41.400  52.600  4.715  0.655  100000
5963.905    637   -11.777  -12.226  -1.725  688.409  140.000  41.400  52.600  4.715  0.655  100000
5963.905    637   -11.777  -12.226  -1.725  688.409  140.000  41.400  52.600  4.715  0.655  100000
6498.586    809   -10.723  -10.896  -1.442  774.035  140.000  41.400  52.600  4.715  0.655  100000
6498.586    809   -10.723  -10.896  -1.442  774.035  140.000  41.400  52.600  4.715  0.655  100000
6498.586    809   -10.723  -10.896  -1.442  774.035  140.000  41.400  52.600  4.715  0.655  100000
6608.128    900   -10.195  -10.241  -1.169  624.830  140.000  41.400  52.600  4.715  0.655  100000
6608.128    900   -10.195  -10.241  -1.169  624.830  140.000  41.400  52.600  4.715  0.655  100000
6732.755    992   -8.965  -9.067  -0.972  635.575  140.000  41.400  52.600  4.715  0.655  100000
6732.755    992   -8.965  -9.067  -0.972  635.575  140.000  41.400  52.600  4.715  0.655  100000
6953.469   1108   -8.086  -8.211  -0.822  674.665  140.000  41.400  52.600  4.715  0.655  100000
6953.469   1108   -8.086  -8.211  -0.822  674.665  140.000  41.400  52.600  4.715  0.655  100000
7664.076   1091   -7.031  -7.245  -0.735  907.901  140.000  41.400  52.600  4.715  0.655  100000
7664.076   1091   -7.031  -7.245  -0.735  907.901  140.000  41.400  52.600  4.715  0.655  100000
8269.130   1023   -6.152  -6.346  -0.658  907.594  140.000  41.400  52.600  4.715  0.655  100000
8269.130   1023   -6.152  -6.346  -0.658  907.594  140.000  41.400  52.600  4.715  0.655  100000
8698.290    912   -5.098  -5.390  -0.632  879.153  140.000  41.400  52.600  4.715  0.655  100000
8698.290    912   -5.098  -5.390  -0.632  879.153  140.000  41.400  52.600  4.715  0.655  100000
8928.537    797   -3.867  -4.398  -0.699  826.030  140.000  41.400  52.600  4.715  0.655  100000
8928.537    797   -3.867  -4.398  -0.699  826.030  140.000  41.400  52.600  4.715  0.655  100000
8895.901    752   -2.988  -3.438  -0.722  702.767  140.000  41.400  52.600  4.715  0.655  100000
8895.901    752   -2.988  -3.438  -0.722  702.767  140.000  41.400  52.600  4.715  0.655  100000
9040.737    716   -1.934  -2.481  -0.777  781.194  140.000  41.400  52.600  4.715  0.655  100000
9040.737    716   -1.934  -2.481  -0.777  781.194  140.000  41.400  52.600  4.715  0.655  100000
