SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_sea[N.m]  T_acc[N.m]  acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]
1677.051   1402   15.469  18.872  6.178  -220.441  0.149  3.243  0.360  0.342
1172.397   1537   16.172  19.704  6.412  -102.588  -0.394  0.805  0.360  0.356
278.550   1693   16.699  20.314  6.562  -336.729  1.709  7.155  0.367  0.392
278.550   1693   16.699  20.314  6.562  -336.729  1.709  7.155  0.367  0.392
22.519   1318   17.227  20.892  6.654  -143.104  3.669  7.458  0.387  0.446
22.519   1318   17.227  20.892  6.654  -143.104  3.669  7.458  0.387  0.446
-612.411    582   17.578  21.431  6.993  -366.798  0.855  6.214  0.403  0.500
-612.411    582   17.578  21.431  6.993  -366.798  0.855  6.214  0.403  0.500
375.465    160   18.281  22.041  6.824  352.315  7.235  6.065  0.440  0.551
375.465    160   18.281  22.041  6.824  352.315  7.235  6.065  0.440  0.551
1452.280   -427   18.809  22.558  6.806  383.829  6.875  5.096  0.491  0.596
2431.515    344   19.160  22.867  6.729  472.314  5.685  2.107  0.542  0.625
2431.515    344   19.160  22.867  6.729  472.314  5.685  2.107  0.542  0.625
3085.764   1233   19.512  23.038  6.401  448.489  6.941  4.351  0.595  0.654
3602.180   2227   19.863  23.237  6.123  411.135  7.835  6.228  0.654  0.694
3993.424   2265   22.500  26.234  6.778  258.388  7.026  7.091  0.712  0.746
3238.943   2001   22.852  26.808  7.182  -47.566  3.498  5.910  0.754  0.797
2429.437   2001   22.852  26.808  7.182  -122.536  2.433  5.303  0.781  0.843
2497.955   1985   23.379  27.397  7.293  117.512  2.604  2.284  0.801  0.873
2820.890   1996   23.730  27.963  7.682  203.512  2.768  1.363  0.822  0.890
2475.077   2046   24.258  28.527  7.749  33.051  1.033  1.062  0.835  0.900
2012.319   2046   24.258  28.527  7.749  -75.774  1.457  3.182  0.847  0.917
1780.406   2031   24.785  29.087  7.809  -27.381  1.373  2.388  0.858  0.936
1466.305   2143   25.313  29.639  7.853  -70.339  0.438  1.550  0.864  0.952
1554.234   1850   25.664  30.182  8.200  13.065  2.262  3.169  0.876  0.973
1554.234   1850   25.664  30.182  8.200  13.065  2.262  3.169  0.876  0.973
2010.830   1575   26.191  30.703  8.188  258.498  5.132  4.171  0.905  1.001
2010.830   1575   26.191  30.703  8.188  258.498  5.132  4.171  0.905  1.001
2373.621   1604   26.719  31.196  8.127  219.320  3.832  2.742  0.938  1.028
2373.621   1604   26.719  31.196  8.127  219.320  3.832  2.742  0.938  1.028
1927.427   1957   27.246  31.726  8.132  -89.896  1.936  4.081  0.962  1.057
1927.427   1957   27.246  31.726  8.132  -89.896  1.936  4.081  0.962  1.057
1892.263   2339   27.949  32.392  8.064  60.416  3.146  3.858  0.986  1.088
1892.263   2339   27.949  32.392  8.064  60.416  3.146  3.858  0.986  1.088
1253.049   1981   28.652  33.091  8.056  -211.474  1.212  4.619  1.001  1.122
1174.466   1887   29.355  33.782  8.035  -23.868  0.987  1.712  1.011  1.146
1174.466   1887   29.355  33.782  8.035  -23.868  0.987  1.712  1.011  1.146
998.136   1394   29.707  34.225  8.200  -106.002  0.963  2.784  1.019  1.167
998.136   1394   29.707  34.225  8.200  -106.002  0.963  2.784  1.019  1.167
597.674   1250   30.234  34.663  8.038  -139.554  -0.306  1.309  1.021  1.182
965.971   1048   30.762  35.167  7.997  84.700  0.417  -0.652  1.022  1.184
965.971   1048   30.762  35.167  7.997  84.700  0.417  -0.652  1.022  1.184
303.704    743   31.289  35.454  7.561  -218.967  -2.685  -1.215  1.011  1.178
303.704    743   31.289  35.454  7.561  -218.967  -2.685  -1.215  1.011  1.178
306.319    961   31.641  35.705  7.377  -83.780  -2.368  -2.578  0.993  1.162
-442.939    411   31.992  35.950  7.184  -352.016  -3.476  -0.612  0.969  1.151
-442.939    411   31.992  35.950  7.184  -352.016  -3.476  -0.612  0.969  1.151
5.809    346   32.168  36.049  7.045  65.399  -3.770  -6.740  0.940  1.117
5.809    346   32.168  36.049  7.045  65.399  -3.770  -6.740  0.940  1.117
486.562   -256   32.344  36.086  6.792  143.067  -2.802  -6.315  0.914  1.070
440.861    -18   32.520  36.064  6.435  -22.577  -6.448  -9.558  0.875  1.004
167.955    487   32.695  36.062  6.110  -127.400  -6.459  -8.131  0.826  0.936
112.766    448   32.695  36.062  6.110  -100.147  -8.468  -11.527  0.765  0.854
-512.983    231   32.695  36.059  6.106  -300.309  -9.803  -10.809  0.693  0.767
-875.447    231   32.695  36.059  6.106  -248.822  -9.844  -11.563  0.615  0.676
-1369.416    136   32.695  36.059  6.106  -326.405  -10.502  -11.494  0.532  0.584
-1526.524   -568   32.695  36.050  6.090  -221.505  -9.164  -10.889  0.454  0.494
-2109.503   -568   32.695  36.050  6.090  -408.334  -10.299  -10.057  0.375  0.410
-2109.503   -568   32.695  36.050  6.090  -408.334  -10.299  -10.057  0.375  0.410
-2322.105  -1804   32.695  35.910  5.836  -255.898  -8.704  -9.715  0.300  0.330
-2322.105  -1804   32.695  35.910  5.836  -255.898  -8.704  -9.715  0.300  0.330
-2344.250  -2092   32.520  35.738  5.842  -260.214  -8.070  -8.694  0.232  0.257
-2344.250  -2092   32.520  35.738  5.842  -260.214  -8.070  -8.694  0.232  0.257
-2015.010  -2214   32.520  35.464  5.345  1.471  -3.973  -6.045  0.185  0.199
-2015.010  -2214   32.520  35.464  5.345  1.471  -3.973  -6.045  0.185  0.199
-2320.505  -2263   32.168  34.946  5.042  -316.572  -7.966  -7.754  0.132  0.141
-2320.505  -2263   32.168  34.946  5.042  -316.572  -7.966  -7.754  0.132  0.141
-2697.588  -1973   31.816  34.241  4.401  -276.259  -7.097  -6.987  0.077  0.084
-3782.810  -1411   31.289  33.380  3.796  -640.540  -7.956  -3.341  0.016  0.044
-3272.391   -846   30.762  32.708  3.533  -112.028  -6.268  -7.991  -0.040  -0.006
-3272.391   -846   30.762  32.708  3.533  -112.028  -6.268  -7.991  -0.040  -0.006
-3396.058   -519   30.410  32.030  2.941  -234.209  -9.413  -11.081  -0.105  -0.079
-3396.058   -519   30.410  32.030  2.941  -234.209  -9.413  -11.081  -0.105  -0.079
-1345.858   -255   30.059  31.334  2.315  615.739  -2.967  -12.862  -0.150  -0.172
-1345.858   -255   30.059  31.334  2.315  615.739  -2.967  -12.862  -0.150  -0.172
-986.691   -176   29.355  30.407  1.909  72.639  -9.760  -15.703  -0.209  -0.287
-986.691   -176   29.355  30.407  1.909  72.639  -9.760  -15.703  -0.209  -0.287
-774.893   -150   28.477  29.385  1.649  50.314  -10.061  -15.814  -0.282  -0.412
-2726.202   -131   27.422  28.324  1.638  -848.978  -11.836  -6.251  -0.370  -0.498
-2726.202   -131   27.422  28.324  1.638  -848.978  -11.836  -6.251  -0.370  -0.498
-3216.353   -122   26.719  27.608  1.613  -380.410  -10.795  -11.065  -0.459  -0.578
-3216.353   -122   26.719  27.608  1.613  -380.410  -10.795  -11.065  -0.459  -0.578
-4104.606   -139   26.016  26.806  1.435  -562.168  -12.144  -10.642  -0.553  -0.660
-4104.606   -139   26.016  26.806  1.435  -562.168  -12.144  -10.642  -0.553  -0.660
-4360.373   -166   24.961  25.812  1.545  -433.207  -11.541  -11.490  -0.647  -0.748
-4360.373   -166   24.961  25.812  1.545  -433.207  -11.541  -11.490  -0.647  -0.748
-2777.932   -177   23.906  24.770  1.568  352.449  -4.679  -11.781  -0.710  -0.840
-2777.932   -177   23.906  24.770  1.568  352.449  -4.679  -11.781  -0.710  -0.840
-3008.643   -161   23.027  23.791  1.386  -239.417  -8.727  -9.828  -0.772  -0.926
-3564.553   -170   21.973  22.737  1.388  -435.433  -9.943  -8.993  -0.842  -1.003
-4407.586   -185   16.348  16.941  1.076  -520.113  -8.402  -5.518  -0.913  -1.060
-5052.775   -215   15.820  16.222  0.729  -535.240  -9.363  -6.782  -0.986  -1.113
-5404.013   -214   15.117  15.526  0.742  -517.106  -9.800  -7.707  -1.062  -1.169
-5529.060   -214   15.117  15.526  0.742  -410.541  -7.721  -6.024  -1.131  -1.222
-5251.587   -223   14.414  14.832  0.758  -267.983  -6.213  -5.691  -1.188  -1.270
-5009.265   -226   13.711  14.138  0.775  -255.726  -5.439  -4.691  -1.236  -1.311
-4649.154   -226   13.711  14.138  0.775  -183.370  -4.362  -4.048  -1.275  -1.347
-4086.039   -241   13.008  13.448  0.799  -74.891  -2.890  -3.297  -1.304  -1.376
-3348.716   -269   12.305  12.756  0.819  45.590  0.076  -0.446  -1.314  -1.390
-3348.716   -269   12.305  12.756  0.819  45.590  0.076  -0.446  -1.314  -1.390
-2144.795   -222   11.777  12.062  0.516  350.843  1.988  -1.695  -1.307  -1.401
-1448.417   -269   11.074  11.372  0.540  155.871  0.882  -0.699  -1.297  -1.409
-730.662   -269   10.371  10.682  0.565  264.501  2.589  0.420  -1.281  -1.410
-730.662   -269   10.371  10.682  0.565  264.501  2.589  0.420  -1.281  -1.410
-730.662   -269   10.371  10.682  0.565  264.501  2.589  0.420  -1.281  -1.410
-509.705   -277   9.844  9.993  0.271  162.429  2.017  0.954  -1.263  -1.405
-792.440   -305   8.789  8.880  0.166  -89.737  0.614  2.263  -1.252  -1.392
-792.440   -305   8.789  8.880  0.166  -89.737  0.614  2.263  -1.252  -1.392
-466.614   -329   8.086  8.181  0.172  144.731  3.642  3.650  -1.233  -1.368
-466.614   -329   8.086  8.181  0.172  144.731  3.642  3.650  -1.233  -1.368
-390.370   -237   7.207  7.376  0.307  52.185  2.913  3.802  -1.210  -1.339
156.412   -191   6.152  6.374  0.403  266.883  3.317  1.493  -1.184  -1.318
156.412   -191   6.152  6.374  0.403  266.883  3.317  1.493  -1.184  -1.318
3616.176   -221   5.625  5.654  0.053  1566.254  17.477  5.275  -1.095  -1.287
3616.176   -221   5.625  5.654  0.053  1566.254  17.477  5.275  -1.095  -1.287
27101.701     49   5.273  4.853  -0.764  10073.719  100.157  14.873  -0.607  -1.206
27101.701     49   5.273  4.853  -0.764  10073.719  100.157  14.873  -0.607  -1.206
20574.504   2597   4.746  3.990  -1.373  -373.093  22.286  39.442  -0.215  -0.989
20574.504   2597   4.746  3.990  -1.373  -373.093  22.286  39.442  -0.215  -0.989
14835.851   2833   4.219  3.480  -1.341  -670.998  17.427  36.108  0.022  -0.707
14835.851   2833   4.219  3.480  -1.341  -670.998  17.427  36.108  0.022  -0.707
-935.693   2857   3.867  3.270  -1.085  -5237.625  -30.632  25.319  -0.032  -0.457
-1533.614   2874   3.867  3.359  -0.923  -307.101  5.291  12.362  -0.087  -0.295
-1779.111   -115   3.867  3.502  -0.663  -245.917  0.452  4.122  -0.110  -0.220
-4312.524  -1196   3.867  3.585  -0.513  -1174.637  -7.930  4.025  -0.149  -0.183
640.703  -1748   3.340  2.574  -1.390  1837.306  17.460  1.463  -0.094  -0.168
260.932  -2685   3.164  2.249  -1.660  -143.128  3.526  7.365  -0.036  -0.132
-4361.455   -140   2.988  1.912  -1.954  -1815.432  -12.814  5.353  -0.065  -0.089
-5328.058   -140   2.988  1.912  -1.954  -765.389  -6.739  0.180  -0.123  -0.067
-6173.991    183   2.813  1.634  -2.139  -732.955  -7.737  -1.823  -0.189  -0.069
-3330.468  -2081   2.461  1.375  -1.972  627.308  1.143  -6.904  -0.215  -0.105
-1340.946  -2081   2.461  1.375  -1.972  583.463  0.519  -7.211  -0.218  -0.158
-882.109  -2781   2.285  1.044  -2.253  141.313  -2.104  -5.123  -0.224  -0.208
-882.109  -2781   2.285  1.044  -2.253  141.313  -2.104  -5.123  -0.224  -0.208
-2786.972  -1749   2.109  0.664  -2.623  -798.739  -6.406  1.159  -0.255  -0.225
1026.251  -1040   1.758  0.184  -2.857  1364.153  12.311  0.059  -0.220  -0.227
3195.466  -2395   1.582  -0.205  -3.244  1044.922  11.558  3.318  -0.142  -0.210
3195.466  -2395   1.582  -0.205  -3.244  1044.922  11.558  3.318  -0.142  -0.210
3195.466  -2395   1.582  -0.205  -3.244  1044.922  11.558  3.318  -0.142  -0.210
3664.691    479   1.406  -0.580  -3.605  502.202  7.615  4.778  -0.065  -0.178
4413.371   2633   1.230  -0.810  -3.704  621.443  5.525  0.021  -0.006  -0.161
4413.371   2633   1.230  -0.810  -3.704  621.443  5.525  0.021  -0.006  -0.161
2095.372   2845   1.055  -0.745  -3.267  -633.274  -7.120  -2.032  -0.014  -0.165
2095.372   2845   1.055  -0.745  -3.267  -633.274  -7.120  -2.032  -0.014  -0.165
-1633.747   2887   1.055  -0.535  -2.885  -1342.562  -16.413  -6.481  -0.101  -0.199
-3275.663   2098   1.055  -0.091  -2.080  -888.384  -8.844  -1.262  -0.194  -0.225
-3275.663   2098   1.055  -0.091  -2.080  -888.384  -8.844  -1.262  -0.194  -0.225
-541.905   -794   1.055  0.261  -1.441  843.845  1.954  -8.503  -0.229  -0.273
-541.905   -794   1.055  0.261  -1.441  843.845  1.954  -8.503  -0.229  -0.273
2412.608  -2573   1.230  0.523  -1.285  1206.692  8.808  -3.012  -0.195  -0.311
2412.608  -2573   1.230  0.523  -1.285  1206.692  8.808  -3.012  -0.195  -0.311
1823.346   -669   1.406  0.693  -1.294  -23.698  3.433  5.639  -0.153  -0.303
1823.346   -669   1.406  0.693  -1.294  -23.698  3.433  5.639  -0.153  -0.303
1093.344   2051   1.406  0.894  -0.930  -203.084  7.579  14.345  -0.099  -0.228
1093.344   2051   1.406  0.894  -0.930  -203.084  7.579  14.345  -0.099  -0.228
-448.832   1776   1.582  1.273  -0.562  -560.476  4.228  14.090  -0.054  -0.120
-853.431   1122   1.934  1.746  -0.340  -210.012  1.714  5.467  -0.027  -0.041
-2521.774    -99   2.109  2.109  -0.001  -800.105  -2.961  6.379  -0.032  0.017
-2521.774    -99   2.109  2.109  -0.001  -800.105  -2.961  6.379  -0.032  0.017
-3368.935   -676   2.285  2.440  0.282  -574.144  -5.853  -1.120  -0.065  0.035
-1939.109  -1984   2.637  2.715  0.141  349.513  1.352  -2.797  -0.079  0.024
-1288.387  -2239   1.934  1.049  -1.606  372.897  2.317  -1.635  -0.072  0.006
-211.386  -1663   1.582  0.454  -2.047  238.468  2.243  0.105  -0.055  -0.003
-55.982  -1371   1.582  -0.158  -3.159  244.133  1.897  -0.479  -0.038  -0.007
387.864  -1371   1.230  -0.158  -2.521  -17.585  -0.016  0.198  -0.029  -0.007
-147.743   -516   0.879  -0.755  -2.966  -5.039  -0.637  -0.912  -0.030  -0.011
-19.561    109   0.527  -1.298  -3.313  46.057  -0.657  -1.634  -0.035  -0.020
335.588    109   0.527  -1.298  -3.313  137.771  -1.213  -3.715  -0.043  -0.041
335.588    109   0.527  -1.298  -3.313  137.771  -1.213  -3.715  -0.043  -0.041
157.584    144   0.000  -2.172  -3.943  87.758  -2.177  -4.479  -0.057  -0.073
157.584    144   0.000  -2.172  -3.943  87.758  -2.177  -4.479  -0.057  -0.073
1453.328    148   -0.176  -2.494  -4.207  544.946  2.636  -3.393  -0.053  -0.104
1656.882    110   -0.352  -2.734  -4.324  238.544  -0.063  -3.278  -0.048  -0.132
1656.882    110   -0.352  -2.734  -4.324  238.544  -0.063  -3.278  -0.048  -0.132
1656.882    110   -0.352  -2.734  -4.324  238.544  -0.063  -3.278  -0.048  -0.132
1860.978   1090   -0.527  -2.848  -4.213  221.858  1.914  -0.039  -0.037  -0.145
1860.978   1090   -0.527  -2.848  -4.213  221.858  1.914  -0.039  -0.037  -0.145
1898.042   1579   -0.703  -2.768  -3.748  130.993  0.942  -0.262  -0.027  -0.149
1706.447   1778   -0.703  -2.552  -3.357  80.522  0.464  -0.291  -0.021  -0.150
1314.907   1822   -0.527  -2.322  -3.258  12.584  -0.704  -1.130  -0.022  -0.155
1314.907   1822   -0.527  -2.322  -3.258  12.584  -0.704  -1.130  -0.022  -0.155
1271.559   1653   -0.527  -2.030  -2.727  24.084  -0.890  -1.565  -0.027  -0.165
1271.559   1653   -0.527  -2.030  -2.727  24.084  -0.890  -1.565  -0.027  -0.165
1672.793   1340   -0.527  -1.695  -2.120  241.241  1.398  -1.049  -0.025  -0.175
1672.793   1340   -0.527  -1.695  -2.120  241.241  1.398  -1.049  -0.025  -0.175
1389.608   1236   -0.352  -1.221  -1.577  -3.050  0.355  0.705  -0.020  -0.177
1389.608   1236   -0.352  -1.221  -1.577  -3.050  0.355  0.705  -0.020  -0.177
1387.605   1574   0.000  -0.548  -0.994  71.071  0.892  0.510  -0.014  -0.173
1387.605   1574   0.000  -0.548  -0.994  71.071  0.892  0.510  -0.014  -0.173
1251.254   1356   0.352  0.199  -0.277  -3.217  0.608  1.090  -0.008  -0.166
1122.503   1223   1.055  1.097  0.078  58.923  0.618  0.259  -0.003  -0.161
1122.503   1223   1.055  1.097  0.078  58.923  0.618  0.259  -0.003  -0.161
-107.645    756   1.758  1.768  0.019  -379.515  -1.259  3.374  -0.006  -0.145
-107.645    756   1.758  1.768  0.019  -379.515  -1.259  3.374  -0.006  -0.145
-397.451    439   2.461  2.587  0.229  -172.325  0.028  2.482  -0.009  -0.124
-1377.630    -38   3.516  3.564  0.088  -385.266  -0.107  5.152  -0.011  -0.092
-1377.630    -38   3.516  3.564  0.088  -385.266  -0.107  5.152  -0.011  -0.092
-2130.753   -305   4.043  4.257  0.388  -489.692  -2.543  2.853  -0.023  -0.062
-2182.946  -1168   4.746  5.015  0.488  -175.597  -2.497  -1.377  -0.041  -0.056
-1699.052  -2043   6.855  7.056  0.364  41.306  1.198  1.256  -0.045  -0.051
-1832.451  -2072   6.855  6.920  0.117  -170.072  0.659  3.310  -0.041  -0.035
-1457.401  -1719   6.680  6.708  0.051  -11.033  3.696  5.729  -0.022  -0.001
-2344.188  -1719   6.680  6.708  0.051  -487.334  -1.082  4.958  -0.015  0.040
-2271.072  -1742   6.504  6.431  -0.133  -136.501  0.861  3.096  -0.011  0.073
-1839.973  -2096   6.152  6.084  -0.124  -37.216  1.462  2.640  -0.003  0.098
-1460.553  -2096   6.152  6.084  -0.124  5.314  -0.825  -1.404  -0.002  0.102
-906.408  -1849   5.625  5.654  0.053  72.692  -0.257  -1.457  -0.004  0.094
-906.408  -1849   5.625  5.654  0.053  72.692  -0.257  -1.457  -0.004  0.094
-906.408  -1849   5.625  5.654  0.053  72.692  -0.257  -1.457  -0.004  0.094
-420.711  -1154   5.273  5.171  -0.186  177.496  0.900  -1.122  -0.002  0.083
-420.711  -1154   5.273  5.171  -0.186  177.496  0.900  -1.122  -0.002  0.083
-202.897   -920   4.395  4.101  -0.533  77.508  1.293  0.841  0.006  0.081
317.789   -469   3.516  3.270  -0.447  150.395  1.668  0.424  0.018  0.084
-30.394   -257   3.164  2.700  -0.842  -34.802  -0.875  -0.900  0.020  0.082
-30.394   -257   3.164  2.700  -0.842  -34.802  -0.875  -0.900  0.020  0.082
190.820    156   2.637  2.139  -0.903  54.445  -0.599  -1.693  0.017  0.073
190.820    156   2.637  2.139  -0.903  54.445  -0.599  -1.693  0.017  0.073
477.454     27   2.285  1.600  -1.244  196.718  -0.502  -3.472  0.012  0.052
477.454     27   2.285  1.600  -1.244  196.718  -0.502  -3.472  0.012  0.052
693.848    126   1.758  0.932  -1.500  141.297  -0.875  -3.267  0.006  0.026
693.848    126   1.758  0.932  -1.500  141.297  -0.875  -3.267  0.006  0.026
1307.099    394   1.230  0.274  -1.736  337.165  1.686  -2.037  0.010  0.005
1339.001    609   0.879  -0.264  -2.075  167.066  1.012  -0.724  0.018  -0.007
1096.669   1109   0.703  -0.533  -2.244  20.315  -0.776  -1.422  0.019  -0.017
1096.669   1109   0.703  -0.533  -2.244  20.315  -0.776  -1.422  0.019  -0.017
1225.602   1203   0.527  -0.698  -2.224  143.396  -0.147  -2.138  0.018  -0.031
1225.602   1203   0.527  -0.698  -2.224  143.396  -0.147  -2.138  0.018  -0.031
1330.346   1052   0.352  -0.771  -2.037  132.188  -0.559  -2.597  0.014  -0.049
1330.346   1052   0.352  -0.771  -2.037  132.188  -0.559  -2.597  0.014  -0.049
900.797   1170   0.352  -0.745  -1.990  -42.190  -2.503  -3.157  0.001  -0.072
900.797   1170   0.352  -0.745  -1.990  -42.190  -2.503  -3.157  0.001  -0.072
1349.462   1271   0.352  -0.633  -1.787  236.195  1.784  -0.448  0.002  -0.085
1651.433    903   0.352  -0.430  -1.419  205.721  1.393  -0.613  0.010  -0.092
1651.433    903   0.352  -0.430  -1.419  205.721  1.393  -0.613  0.010  -0.092
1425.424   1233   0.527  -0.251  -1.413  85.008  0.843  0.207  0.019  -0.093
1176.914   1545   0.527  0.011  -0.937  -63.685  0.217  1.284  0.024  -0.087
1099.096   1282   2.988  3.251  0.476  -112.046  -0.499  0.853  0.024  -0.079
282.860    879   3.691  3.901  0.380  -93.274  -1.300  -0.622  0.017  -0.078
-467.443    879   4.219  3.901  -0.578  -175.648  -0.026  2.418  0.012  -0.068
-38.033    630   4.219  4.568  0.634  -154.487  0.316  2.633  0.012  -0.050
-1042.473    334   4.922  5.287  0.663  -268.827  -0.173  3.431  0.012  -0.026
-1201.612    -36   5.625  5.965  0.617  -178.727  -0.581  1.569  0.010  -0.007
-1347.599    -36   5.625  5.965  0.617  -167.786  -0.311  1.814  0.007  0.009
-1762.728   -830   6.328  6.619  0.529  -269.623  -0.980  2.171  0.001  0.025
-1762.728   -830   6.328  6.619  0.529  -269.623  -0.980  2.171  0.001  0.025
